content,username,replyto,permalink,time
"Is it worse than just politics?  Are demonic forces actually at work within the ,#,DemocratParty,?

Opinions?",mitchellvii,,https://twitter.com/mitchellvii/status/1024236398688325632,1533031961
I wouldn’t doubt that some of the Democrat Party leaders are truly possessed. There is no way you can lie that much and have blind hatred for so many groups of people without being possessed by demons. Not to mention the need  to defend pedophilia & the marching to murder babies!,JoeyTM3,mitchellvii,https://twitter.com/JoeyTM3/status/1024237129264783361,1533032135
I agree!!!  They scare me.,DaisyRo20926264,"JoeyTM3,mitchellvii",https://twitter.com/DaisyRo20926264/status/1024237469661896705,1533032216
"Yes, there are demonic forces at work within the ,#,DemocratParty,. Ephesians 6:12ff ....  this is not just a political war; it's a spiritual one. But God wins.",txflyr,"mitchellvii,Realpersonpltcs",https://twitter.com/txflyr/status/1024295404177960960,1533046029
Definitely. By their fruits we know them,Kizaro47,mitchellvii,https://twitter.com/Kizaro47/status/1024242882599903234,1533033507
"Exactly, not words but what they produce. Demonrats produce destruction and evil everywhere they go.",CNNInvestigator,"Kizaro47,mitchellvii",https://twitter.com/CNNInvestigator/status/1024277894468648960,1533041854
I’m totally convinced TDS is a manifestation of demonic possession.,ErnestoRiley,mitchellvii,https://twitter.com/ErnestoRiley/status/1024307077789966336,1533048812
"Affirmative!,pic.twitter.com/o1v4ShysXF",JayChpJones,mitchellvii,https://twitter.com/JayChpJones/status/1024246383757406208,1533034342
"YES - Mark Taylor (the fireman who prophecized in 2011 Trump's win) says Trump is God's chosen and satan and all his demons are fighting Trump. This is why there is so much madness and evil. God is fighting with Trump, and not 1 hair on his head will be touched! God loves USA!",rosheenamend,mitchellvii,https://twitter.com/rosheenamend/status/1024244921551790087,1533033993
Interesting. The party is falling bcuz they no longer speak like regular ppl. Actually they're demonic looking with demonic behavior.,jflonyc,"rosheenamend,mitchellvii",https://twitter.com/jflonyc/status/1024247287038394370,1533034557
"That would give them a good excuse for being so deranged and evil, but, I really believe they have turned their minds over to demonic suggestions! Everything right is wrong and everything wrong is right to them!",zeebusie,mitchellvii,https://twitter.com/zeebusie/status/1024243551981510657,1533033666
Woe unto them that call evil good and good evil.,Clark2June,"zeebusie,mitchellvii",https://twitter.com/Clark2June/status/1024269247877267458,1533039793
"Absolutely.  Look at this list of topics that liberals are attempting to normalize: communism, socialism, no border anarchy, selective news reporting, pedophilia, 45 genders, violence against anyone they disagree with.",arkcraig,mitchellvii,https://twitter.com/arkcraig/status/1024258852974415872,1533037315
"Booing God three times at the ,@,dnc, convention is a hint.",gillmusicstudio,mitchellvii,https://twitter.com/gillmusicstudio/status/1024258513227395072,1533037234
"Also, ""voting"" to take God out of their platform. One does not just take God out of anything!  He's everywhere!!  They make me sick.",TN_Sweet_Sue,"gillmusicstudio,mitchellvii,DNC",https://twitter.com/TN_Sweet_Sue/status/1024259476684193792,1533037463
I've come to the conclusion that they must be evil. It is mathematically impossible for that many people to be that stupid.,cogswell250,mitchellvii,https://twitter.com/cogswell250/status/1024238056738643969,1533032356
The Democraps.   They’re all nuts they’re losing it fast and Maxine Waters is the leader,abheath1,mitchellvii,https://twitter.com/abheath1/status/1024250540514000896,1533035333
I’m starting to think Mad Maxine is a blessing for the Conservative candidates this year. She’s helping more people to wake up from the liberal insanity. ,Ray6971,"abheath1,Clark2June,mitchellvii",https://twitter.com/Ray6971/status/1024271962351251456,1533040440
You’re absolutely right,abheath1,"Ray6971,Clark2June,mitchellvii",https://twitter.com/abheath1/status/1024287776882257920,1533044211
"One has only to see and hear the things they stand for and understand scripture to say yes. Never thought I would live to see the day like this. The forces are real and massing. Some see and ,#,WalkAwayMovement,. But others are blinded.",DryePhillip,mitchellvii,https://twitter.com/DryePhillip/status/1024249526528425985,1533035091
"Satan has evil angels and they abound in the ,@,dnc, ... #1 the Antichrist Obama.  Look what his “leadership” did to America.",turnin2,mitchellvii,https://twitter.com/turnin2/status/1024238716934651906,1533032514
"Everything they stand for is evil, so yes.  There are deeper and darker forces than the deep state.",DavidBugnon,mitchellvii,https://twitter.com/DavidBugnon/status/1024237907912089605,1533032321
"Yes, I believe we have gone beyond right vs left. I now believe that what we are fighting is actual evil. I'll go further and say that it's not just Democrats who are evil. These next few years are just a short reprieve.",lilred68,mitchellvii,https://twitter.com/lilred68/status/1024314625117106178,1533050612
