username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"natmiller","2018-07-26-18:18",0,1,"Totally saw this, totally hated the idea, totally believed it, you'd think I'd know better FACT CHECK: Did Disney Announce a Remake of 'Bedknobs and Broomsticks' with Kate Winslet? http://sumo.ly/XeP7 via @ snopes","","@ snopes","","1022607107055648768","","","https://twitter.com/natmiller/status/1022607107055648768","https://abs.twimg.com/emoji/v2/72x72/1f62b.png"
"exrentals","2018-03-20-17:54",0,0,"Disney Remaking 'Bedknobs and Broomsticks' with Kate Winslet Is A ... - Business 2 Community http://ift.tt/2FOCa8a","","","","976215496096960512","","","https://twitter.com/exrentals/status/976215496096960512",""
"exrentals","2018-03-19-18:34",0,0,"Disney Remaking 'Bedknobs and Broomsticks' with Kate Winslet Is A Hoax - Business 2 Community http://ift.tt/2DFmxKx","","","","975863075088855042","","","https://twitter.com/exrentals/status/975863075088855042",""
"exrentals","2018-03-18-16:09",0,0,"Disney Remaking 'Bedknobs and Broomsticks' with Kate Winslet Is A ... - Business 2 Community http://ift.tt/2FJOCG9","","","","975464154642505728","","","https://twitter.com/exrentals/status/975464154642505728",""
"exrentals","2018-03-18-13:04",0,0,"Disney Remaking 'Bedknobs and Broomsticks' with Kate Winslet Is A ... - Business 2 Community http://ift.tt/2DD7PDw","","","","975417652880568322","","","https://twitter.com/exrentals/status/975417652880568322",""
"exrentals","2018-03-17-20:10",0,0,"Disney Remaking 'Bedknobs and Broomsticks' with Kate Winslet Is A ... - Business 2 Community http://ift.tt/2G5xnOU","","","","975162469760077827","","","https://twitter.com/exrentals/status/975162469760077827",""
"Doctor_Disney","2018-03-17-16:00",0,0,"So....about that poster showing a remake of # Disney's 'Bedknobs and Broomsticks' starring Kate Winslet https://fb.me/1WagjvsDY","","","# Disney","975099467752988673","","","https://twitter.com/Doctor_Disney/status/975099467752988673",""
"exrentals","2018-03-17-06:15",0,0,"Disney Remaking 'Bedknobs and Broomsticks' with Kate Winslet Is A ... - Business 2 Community http://ift.tt/2FX1qbN","","","","974952353160925184","","","https://twitter.com/exrentals/status/974952353160925184",""
"exrentals","2018-03-17-02:00",0,0,"Disney Remaking 'Bedknobs and Broomsticks' with Kate Winslet Is A ... - Business 2 Community http://ift.tt/2GA9FZ5","","","","974888279190458368","","","https://twitter.com/exrentals/status/974888279190458368",""
"BiaMorais_16","2018-03-16-18:54",0,0,"@ shaunbroadbear FACT CHECK: Did Disney Announce a Remake of 'Bedknobs and Broomsticks' with Kate Winslet? https://www.snopes.com/fact-check/did-disney-announce-bedknobs-broomsticks/#.WqxLC8Ba2EY.twitter …","","@ shaunbroadbear","","974781016245260289","","","https://twitter.com/BiaMorais_16/status/974781016245260289",""
"BiaMorais_16","2018-03-16-18:53",0,0,"FACT CHECK: Did Disney Announce a Remake of 'Bedknobs and Broomsticks' with Kate Winslet? https://www.snopes.com/fact-check/did-disney-announce-bedknobs-broomsticks/#.WqxK8muJXGU.twitter …","","","","974780849622220800","","","https://twitter.com/BiaMorais_16/status/974780849622220800",""
"WriterWinston","2018-03-16-16:42",0,2,"Hey did you hear Kate Winslet is going to be in the Disney remake of Bedknobs and Broomsticks? I have, 10x today # FakeNews","","","# FakeNews","974747849190764545","974730621359677440","RoseMooreWrites","https://twitter.com/WriterWinston/status/974747849190764545",""
"exrentals","2018-03-16-16:10",0,0,"Disney Remaking 'Bedknobs and Broomsticks' with Kate Winslet Is A ... - Business 2 Community http://ift.tt/2FYDhl8","","","","974739639021039616","","","https://twitter.com/exrentals/status/974739639021039616",""
