username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"RinaRot13","2018-07-31-20:30",0,0,"Registered Republican here since ‘08, I agree morals & integrity do matter..that’s why I voted for @ realDonaldTrump! @ HillaryClinton has NO morals, & NO integrity. She’s a globalist puppet, & legit read off a hidden TelePrompter during debates LOL. Trump speaks for himself","","@ realDonaldTrump @ HillaryClinton","","1024452183222366210","1024429774767312897","dontbeamalakas tarichex","https://twitter.com/RinaRot13/status/1024452183222366210","https://abs.twimg.com/emoji/v2/72x72/1f609.png"
"charles47141857","2018-07-16-18:26",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) https://youtu.be/6C__OmNj508 via @ YouTube she always uses a teleprompter and she is always reading everything she says, LESTER HOLT IS AS DURTY CLINTON THEY BOTH SUCK !!!!!!!!!!!!!!!!!!!!","","@ YouTube","","1018985295415595008","","","https://twitter.com/charles47141857/status/1018985295415595008",""
"SheLoves2Laugh_","2018-07-11-13:20",0,1,"Hillary Clinton's teleprompter at the debate (caught on Camera) https://youtu.be/6C__OmNj508 via @ YouTube","","@ YouTube","","1017096314595762176","","","https://twitter.com/SheLoves2Laugh_/status/1017096314595762176",""
"DrPhoto","2018-05-24-19:24",0,1,"And the hidden teleprompter right on her podium in the debates! Look at her looking down reading!","","","","999793273966350336","999655469735141376","jackieaus Stephanielk1","https://twitter.com/DrPhoto/status/999793273966350336",""
"legalizepepe","2018-05-08-23:09",0,0,"As secretary of state you didn't do your job. Even at the presidential debates it looked like you were reading off of a teleprompter. Anyone who thinks that you have an opinion of your own is 'woefully misinformed'. It will be you who will spark the second American civil war.","","","","994051749706158080","994034901140811776","HillaryClinton","https://twitter.com/legalizepepe/status/994051749706158080",""
"briane2874","2018-05-01-17:43",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) https://youtu.be/6C__OmNj508 via @ YouTube","","@ YouTube","","991432936128839685","","","https://twitter.com/briane2874/status/991432936128839685",""
"BEASTEAL","2018-04-12-02:46",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) https://youtu.be/6C__OmNj508 via @ YouTube","","@ YouTube","","984321854583095296","","","https://twitter.com/BEASTEAL/status/984321854583095296",""
"BIGSILVERSURFER","2018-03-15-04:08",0,0,"Hillary Clinton's Teleprompter | First Presidential Debate 2016 https://youtu.be/CIuCe-ttDfw via @ YouTube","","@ YouTube","","974195616896122880","","","https://twitter.com/BIGSILVERSURFER/status/974195616896122880",""
"BIGSILVERSURFER","2018-03-09-21:56",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) https://youtu.be/6C__OmNj508 via @ YouTube","","@ YouTube","","972305050436554754","","","https://twitter.com/BIGSILVERSURFER/status/972305050436554754",""
"janbolee","2018-02-27-21:43",0,0,"I liked a @ YouTube video http://youtu.be/6C__OmNj508?a Hillary Clinton's teleprompter at the debate (caught on Camera)","","@ YouTube","","968677958339743745","","","https://twitter.com/janbolee/status/968677958339743745",""
"SergeantDias","2018-02-24-21:57",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) https://youtu.be/6C__OmNj508 via @ YouTube. It’s OK, she still lost.","","@ YouTube","","967594313386348544","","","https://twitter.com/SergeantDias/status/967594313386348544",""
"FgialoneV","2018-02-23-22:30",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) https://youtu.be/6C__OmNj508 via @ YouTube","","@ YouTube","","967240307300536320","","","https://twitter.com/FgialoneV/status/967240307300536320",""
"michaelbrollo","2018-02-09-09:34",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) https://www.youtube.com/watch?v=6C__OmNj508 …","","","","961971457751502848","","","https://twitter.com/michaelbrollo/status/961971457751502848",""
"istok_ivy","2018-02-09-07:44",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) https://youtu.be/6C__OmNj508 via @ YouTube","","@ YouTube","","961943904894382080","","","https://twitter.com/istok_ivy/status/961943904894382080",""
"BevForte","2018-02-01-05:53",0,1,"Hillary Clinton's teleprompter at the debate?... https://youtu.be/6C__OmNj508","","","","959016735079727105","","","https://twitter.com/BevForte/status/959016735079727105",""
"JreChz","2018-01-30-19:04",0,0,"You know what? Trump won, Clinton lost, and Trump's DOJ has yet to indict Hillary for anything. This debate Is useless. Enjoy the Trump teleprompter reading of the SOTU. http://thehill.com/policy/national-security/293837-fbi-recovers-30-clinton-emails-involving-benghazi-attack …","","","","958491102109224961","957738437699948546","leftisthunter TedFireX","https://twitter.com/JreChz/status/958491102109224961",""
"KathleenNewhou6","2018-01-16-20:47",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) https://youtu.be/6C__OmNj508 via @ YouTube","","@ YouTube","","953443717343408128","","","https://twitter.com/KathleenNewhou6/status/953443717343408128",""
"Jeepwidow","2018-01-16-20:23",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) https://fb.me/I8yppxf1","","","","953437535547650048","","","https://twitter.com/Jeepwidow/status/953437535547650048",""
"allenpeacock","2018-01-03-16:47",0,1,"You believed that Hillary Clinton had a secret teleprompter in her podium during the debates. We know the dog shit you love to fall for. https://twitter.com/mitchellvii/status/948667364563963904 …","","","","948672072422776832","","","https://twitter.com/allenpeacock/status/948672072422776832","https://pbs.twimg.com/media/DSpX6BeXcAAFmX4.jpg"
"AltenheinRhonda","2018-01-02-13:59",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) https://youtu.be/6C__OmNj508 via @ YouTube","","@ YouTube","","948267482099302401","","","https://twitter.com/AltenheinRhonda/status/948267482099302401",""
"elekonsult","2018-01-01-06:12",0,0,"I liked a @ YouTube video http://youtu.be/6C__OmNj508?a Hillary Clinton's teleprompter at the debate (caught on Camera)","","@ YouTube","","947787686118555648","","","https://twitter.com/elekonsult/status/947787686118555648",""
"JamesColemanWM","2017-12-28-09:25",0,0,"# IAdmireHillary @ HillaryClinton I was not a HRC fan in 1992. But I heard her speak after the Richmond debates. No notes, no teleprompter and she had the crowd in the palm of her hands. America lost a great leader when they installed the current regime. https://twitter.com/peterdaou/status/946383507445747712 …","","@ HillaryClinton","# IAdmireHillary","946386524127551489","","","https://twitter.com/JamesColemanWM/status/946386524127551489",""
"allenpeacock","2017-12-13-09:35",0,0,"You thought Hillary Clinton had a teleprompter in her podium during the debates. # OpinionDismissedhttps://twitter.com/mitchellvii/status/940792060055048193 …","","","# OpinionDismissedhttps","940953449340047361","","","https://twitter.com/allenpeacock/status/940953449340047361",""
"Rezmitt","2017-11-30-13:07",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) Hillary caught cheating again. https://www.youtube.com/watch?v=6C__OmNj508&feature=share …","","","","936295560432226304","","","https://twitter.com/Rezmitt/status/936295560432226304","https://abs.twimg.com/emoji/v2/72x72/1f449.png"
"Rezmitt","2017-11-30-13:05",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) ANOTHER TIME HRC CHEATED. https://www.youtube.com/watch?v=6C__OmNj508&feature=share …","","","","936295218835488769","","","https://twitter.com/Rezmitt/status/936295218835488769","https://abs.twimg.com/emoji/v2/72x72/1f449.png"
"chuckiethebrave","2017-11-25-23:40",0,0,"I liked a @ YouTube video http://youtu.be/6C__OmNj508?a Hillary Clinton's teleprompter at the debate (caught on Camera)","","@ YouTube","","934643088731013120","","","https://twitter.com/chuckiethebrave/status/934643088731013120",""
"olasalamis","2017-09-21-03:17",0,0,"Hillary Clinton had a teleprompter hidden on her lectern during the first presidential debate- http://snopes.com","","","","910764786253799426","910761669323837440","ajierezaza101","https://twitter.com/olasalamis/status/910764786253799426",""
"ramonblues","2017-08-17-18:23",0,0,"But be realistic she practiced many hours the answers. Like her TelePrompTer in her podium during the debates! Remember?","","","","898309333850628097","898298714506133505","Than_Jon22 LynnRWilkinson HillaryClinton","https://twitter.com/ramonblues/status/898309333850628097",""
"flashnewsportal","2017-08-13-06:25",0,0,"Trending Hillary Clinton’s teleprompter at the debate (caught on Camera) http://fractt.com/hillary-clintons-teleprompter-at-the-debate-caught-on-camera/ …","","","","896678983378579457","","","https://twitter.com/flashnewsportal/status/896678983378579457",""
"MikeWebbNow","2017-07-07-08:12",0,0,"Speaking of debate, will there be a TelePrompTer in September. Bring your glasses, just in case. @ Monique4APS","","@ Monique4APS","","883297789618388992","867029215652315137","MikeWebbNow AngelCIraq214","https://twitter.com/MikeWebbNow/status/883297789618388992",""
"cindyblumenkra2","2017-06-25-11:26",0,0,"her collusion is documented! Q's for the debate.teleprompter podium. She cheated, lied, lost","","","","878997921085227008","878981206771150853","FoxNews realDonaldTrump HillaryClinton","https://twitter.com/cindyblumenkra2/status/878997921085227008",""
"HillestadNils","2017-06-23-14:54",1,1,"Hillary Clinton's teleprompter at the debate (caught on Camera) https://youtu.be/6C__OmNj508","","","","878325281810923520","","","https://twitter.com/HillestadNils/status/878325281810923520",""
"HillestadNils","2017-05-29-10:30",1,1,"Hillary Clinton's teleprompter at the debate (caught on Camera) https://youtu.be/6C__OmNj508","","","","869199285925040129","","","https://twitter.com/HillestadNils/status/869199285925040129",""
"jvlifecoach6","2017-02-18-20:25",0,0,"THIS IS NEW YORK STYLE. 'THY WILL BE DONE' “HILLARY TELEPROMPTER INSIDE OF DEBATE PODIUM” LOCK THE CLINTONS UP.","","","","833125393871802368","826454832106049536","TrumpsNewsDaily","https://twitter.com/jvlifecoach6/status/833125393871802368",""
"amymlcollins","2017-02-12-14:27",0,0,"Let's ask @ HillaryClinton since she was given questions 2 debates, wore an earpiece & had a TelePrompTer built into her podium # AmericaFirst https://twitter.com/alexmleo/status/830804093455187968 …","","@ HillaryClinton","# AmericaFirst","830860902496927744","","","https://twitter.com/amymlcollins/status/830860902496927744",""
"YouExplainIt","2017-01-10-23:57",0,0,"I liked a @ YouTube video from @ realwcm http://youtu.be/CIuCe-ttDfw?a Hillary Clinton's Teleprompter | First Presidential Debate 2016","","@ YouTube @ realwcm","","819045458853134336","","","https://twitter.com/YouExplainIt/status/819045458853134336",""
"YouExplainIt","2017-01-10-23:56",0,0,"I liked a @ YouTube video from @efl0pez http://youtu.be/6C__OmNj508?a Hillary Clinton's teleprompter at the debate (caught on Camera)","","@ YouTube","","819045387348611073","","","https://twitter.com/YouExplainIt/status/819045387348611073",""
"BSDVOTE2016","2017-01-04-08:51",0,0,"Nobody gave @ HillaryClinton debate questions. Unfortunately for you, without a teleprompter you sound like a babbling fool. More # TrumpLies!https://twitter.com/realDonaldTrump/status/816638194468999169 …","","@ HillaryClinton","# TrumpLies","816643124240011265","","","https://twitter.com/BSDVOTE2016/status/816643124240011265",""
"videotubevideo","2016-12-15-07:36",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) - http://videotube.livehost.fr/2016/12/15/hillary-clintons-teleprompter-at-the-debate-caught-on-camera/ …","","","","809376709556506624","","","https://twitter.com/videotubevideo/status/809376709556506624",""
"keyse_dennis","2016-11-27-14:23",0,0,"she used a teleprompter for 2 of debates and made it so obvious it was embarrassing to watch her read, CHEATING","","","","802956134386716672","789096632537055232","POTUS44 POTUS HillaryClinton","https://twitter.com/keyse_dennis/status/802956134386716672",""
"patroske","2016-11-14-14:12",1,0,"https://youtu.be/XkiPZL4Qp5M # crookedHillary @ HillaryClinton Cheats with polorized teleprompter at the debate? Take a look","","@ HillaryClinton","# crookedHillary","798242226224517121","","","https://twitter.com/patroske/status/798242226224517121",""
"GopPartyNews","2016-11-13-19:46",0,0,"Hillary Clinton's teleprompter at the debate (caught on Camera) - http://www.gopparty.org/2016/11/14/hillary-clintons-teleprompter-at-the-debate-caught-on-camera/ …pic.twitter.com/cUkNShCmMr","","","","797964000789086209","","","https://twitter.com/GopPartyNews/status/797964000789086209","https://pbs.twimg.com/media/CxLwB4JVIAEDLub.jpg"
"FreedomGhost23","2016-11-09-10:06",0,0,"How exactly do you debate someone who is reading off a teleprompter? i.e. Hillary Clinton","","","","796368345985646592","796367664138465281","pugbug16","https://twitter.com/FreedomGhost23/status/796368345985646592",""
"secretsather","2016-11-07-20:22",0,0,"Is this the 'teleprompter podium' @ HillaryClinton used in the debates with @ realDonaldTrump? # PodestaEmails34 https://wikileaks.org/podesta-emails/emailid/55394 …","","@ HillaryClinton @ realDonaldTrump","# PodestaEmails34","795798712190697473","","","https://twitter.com/secretsather/status/795798712190697473",""
"mythoughtescape","2016-11-07-12:56",1,1,"# HillaryClinton Cheats AGAIN? Debate #3 Earphone & Teleprompter http://topbuzzapp.com/article/i6344206003793297923?app_id=1109 … # mondaymotivation 4 # Election2016 quit # ClintonCouppic.twitter.com/TdcoIdkC6P","","","# HillaryClinton # mondaymotivation # Election2016 # ClintonCouppic","795686390830768128","","","https://twitter.com/mythoughtescape/status/795686390830768128","https://pbs.twimg.com/media/CwrYjaPUcAA4Ptd.jpg"
"amymlcollins","2016-11-07-10:00",0,0,"@ HillaryClinton bought off the MSM, the POLLS, PAID OFF Bernie, was given ques before debates, earpiece, TelePrompTer, HRC= Garbage # MAGA https://twitter.com/mitchellvii/status/795589707031834624 …","","@ HillaryClinton","# MAGA","795642149098455040","","","https://twitter.com/amymlcollins/status/795642149098455040","https://abs.twimg.com/emoji/v2/72x72/1f682.png"
"ramonblues","2016-11-06-22:52",0,0,"@ KellyannePolls @ realDonaldTrump @ HillaryClinton used TelePrompTer in 2 debates. 1&3. Why you don't talk about it? Why? pic.twitter.com/SnzK07lcHy","","@ KellyannePolls @ realDonaldTrump @ HillaryClinton","","795473932010688513","","","https://twitter.com/ramonblues/status/795473932010688513","https://pbs.twimg.com/media/CwoXUQcUoAApjOH.jpg"
