username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"jimnjax1","2018-07-31-08:02",0,0,"You read Mexico's crime statistics, yet we have school children shot every week and get thoughts and prayers form you??? BTW, we kill 330 people every day in car accidents and another 300 in gun violence--Planning to do anything about that???Building a border wall will just....","","","","1024264129429823488","1024248479386923009","realDonaldTrump FoxNews","https://twitter.com/jimnjax1/status/1024264129429823488",""
"chloedancer","2018-07-31-07:32",0,0,"“Immigration is the leading issue on the minds of young Americans, many of whom took the survey when migrant children were being separated from their families at the U.S.-Mexico border.” As well as health care and gun reform. https://twitter.com/redtraccoon/status/1023932877283704832 …","","","","1024256444806254595","","","https://twitter.com/chloedancer/status/1024256444806254595",""
"liserg14","2018-07-21-14:58",0,0,"You mean the guy who tried to smuggle guns in Mexico and came with that lame excuse no one believed that he had crossed the border unintentionally ? Guns traffic is a very serious offense here. Seeking asylum isn’t. And CHILDREN! So, please, don’t mix apple and oranges!","","","","1020744861849333761","1020335775521607680","RonDonahoe ICEgov","https://twitter.com/liserg14/status/1020744861849333761","https://abs.twimg.com/emoji/v2/72x72/1f640.png"
"jamesmcd71","2018-07-14-22:36",0,0,"International crimes? Like happens on the southern border everyday. Isn't it the Democrats and the Media who are demanding children be given back to the sex traffickers that brought them across the border? Don't forget Obama walking guns into Mexico. A lot of crime with no media.","","","","1018323285120114689","1018304781801148421","TerrieG633 smerconish","https://twitter.com/jamesmcd71/status/1018323285120114689",""
"bar545","2018-07-08-14:52",0,0,"Gee i wonder if Dave knew thatvEric Holder ran untraceable guns to Mexico which took lives including women , children and a border agent Kid you can't be this effing stupid ?","","","","1016032236800499712","1016023296029097984","davidhogg111 EricHolder","https://twitter.com/bar545/status/1016032236800499712",""
"Bikeric01","2018-07-05-09:17",0,1,"Obama didn’t boast about running guns to Mexico drug cartels either, but he did it. Trump stopped the Obama policy of separating children of illegal aliens crossing the border with parents on June 20. You didn’t know that? # MAGAhttps://www.google.com/amp/s/amp.theguardian.com/us-news/live/2018/jun/20/tender-age-trump-children-separations-detention-shelters-latest-news-updates-live …","","","# MAGAhttps","1014860710860509184","1014525687103938561","AndrewLazarus4 MaxBoot","https://twitter.com/Bikeric01/status/1014860710860509184",""
"PimpingPolitics","2018-07-01-00:50",11,8,"We're there. # THEWHOLEWORLDKNOWS @ BarackObama trafficks hard drugs, # FastandFurious guns, # women & # children sex slaves & organs @ # Mexico border. Cartels hurting bad under @ POTUS Trump. Follow the money AND the arrests. # looneyLiberals ARE targeting those stopping their crimes!","","@ BarackObama @  @ POTUS","# THEWHOLEWORLDKNOWS # FastandFurious # women # children # Mexico # looneyLiberals","1013283633724043264","1013236695976828930","DisabledVetsCPX Fuctupmind","https://twitter.com/PimpingPolitics/status/1013283633724043264",""
"jordanharb","2018-06-30-20:36",16,57,"Nearly 70% of guns used in crimes in Mexico and Central America are smuggled from the US. Our weak gun laws perpetuate the violence forcing migrants to our border. In return, we forcibly separate our children. # FamiiesBelongTogetherhttps://twitter.com/phxmarch4lives/status/1013119616518721537 …","","","# FamiiesBelongTogetherhttps","1013219693576900608","","","https://twitter.com/jordanharb/status/1013219693576900608","https://pbs.twimg.com/media/Dg9S00DVAAEJt5X.jpg"
"MarkZimpelman","2018-06-29-15:39",2,2,"Military on the border shut down the billions of dollars in criminal activity in both country's. Stop the gun traffic to Mexico and drugs and children to the US. 2018 build the wall now.","","","","1012782598295359488","1012736022373961728","BenKennedyTV Stella_Basham1 POTUS","https://twitter.com/MarkZimpelman/status/1012782598295359488",""
"pleaserock","2018-06-25-09:41",0,3,"I’ve felt conflicted performing “Ride Like the Wind” lately... singing “lived nine lives, gunned down ten” as children gun each other down in our schools... singing about “the border of Mexico” as children are torn... https://www.facebook.com/1266710648/posts/10216443461820218/ …","","","","1011242959675842560","","","https://twitter.com/pleaserock/status/1011242959675842560",""
"MistyPh91192575","2018-06-21-13:07",1,2,"Yes sir they are Mexico is majorly at fault they are promoting Illegals to come into our country! Trafficked children are out of hand 90% are sent by the Mexican drug cartel to divert our border patrol agents while they smuggle drugs and guns in our country!","","","","1009845343129952257","1009844059211366401","realDonaldTrump","https://twitter.com/MistyPh91192575/status/1009845343129952257",""
"Shaun_R","2018-06-21-08:25",0,2,"The world is just too damn depressing right now. Australia with its tax handouts to wealthy, climate change denial, treatment of asylum seekers, and everything else USA with its Mexico border separating children crap, gun laws, school shootings, fascism, & everything else.","","","","1009774342815674369","","","https://twitter.com/Shaun_R/status/1009774342815674369",""
"Angeliquecr","2018-06-20-19:57",0,0,"They should be released...outside of our border. They’re free to go to the American embassy in Mexico (or wherever they are from) and apply for asylum with their children.","","","","1009586187433070593","1009528398962659329","Oil_Guns_Merica","https://twitter.com/Angeliquecr/status/1009586187433070593",""
"EddyRabbit","2018-06-20-18:41",0,0,"I'm tired of this intolerable country. Gun violence, racism, children at the border. I'm going to Mexico. I don't need this shit.","","","","1009566901092081664","1009564845690236929","NBCNews","https://twitter.com/EddyRabbit/status/1009566901092081664",""
"franksnstein","2018-06-20-07:07",1,2,"# IAMUP..I think people down at the Texas, Mexico border misunderstood donnie trump, he said, they are going to 'lock your children up' not your guns??","","","# IAMUP","1009392378963222529","","","https://twitter.com/franksnstein/status/1009392378963222529",""
"_annapaulina_","2018-06-19-21:33",104,343,"SEX Trafficking, Gun Trafficking, Drug Trafficking, Gun violence, & the threat of domestic terrorism are all correlated to a NOT secure border. Want to help Mexico? Want to help those children? # BUILDTHEWALL","","","# BUILDTHEWALL","1009247848712396800","","","https://twitter.com/_annapaulina_/status/1009247848712396800",""
"LegendaryEnergy","2018-06-19-13:25",33,107,"Does anybody really believe that the Mexico/US border is just women & children coming here? There are guns, drugs, kids & humans being trafficked across the border every single day. Why does American media want to put American women, children & families at great risk?","","","","1009125036198727680","","","https://twitter.com/LegendaryEnergy/status/1009125036198727680",""
