username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"Crabbybeaches","2018-07-05-12:23",0,1,"# boycottchina flags of mussolini part II, burn em, flip the frigate, trump the tanker, pirate at high seas, sink it","","","# boycottchina","1014907683336544258","1014512044249268224","LRBitisnot Trump","https://twitter.com/Crabbybeaches/status/1014907683336544258",""
"sethroanoke","2018-06-05-10:50",0,0,"What a great way to honor those men and women who fought and died for our right to salute or burn the flag, to stand or kneel for our Anthem, to speak up or shut up, to honor our president or flip him 'The Bird'.","","","","1004012519067996160","1003956743133650944","realDonaldTrump","https://twitter.com/sethroanoke/status/1004012519067996160",""
"dogfaceArmy","2018-05-29-20:01",0,0,"I read navy seal meet with player & suggested that he kneel instead of sitting on bench. Veterans who kneel are seen as praying & showing respect to lost brother. It was only Trump who flip it to disrespectful to flag & nation. I’m no lawyer, SCOTUS rules flag burn free speech https://twitter.com/rbreich/status/1001264418498342913 …","","","","1001614483272368128","","","https://twitter.com/dogfaceArmy/status/1001614483272368128",""
"AmericanVet74","2018-05-09-02:28",0,2,"And now that Trump canceled the Iran deal, and it looks like peace in North & South Korea, what will they come up with to go to war with Iran? They did burn a paper American Flag and said death to America! Maybe that’s all it’ll take Trump to flip out!","","","","994101805444251648","994090588612915200","krassenstein BlueWaveYes","https://twitter.com/AmericanVet74/status/994101805444251648",""
"ReeCee22","2018-04-03-19:59",0,1,"Temporary doesn’t mean stay here & ungratefully demand pretend “rights” while you burn our flag & flip us off. While Kate Steinle is murdered & many more like her. & bring in previously eradicated diseases opioids guns&a worldview & values diametrically opposed to ourConstitution","","","","981320251836166144","981121409807155200","TinaMorphis zestyitalianCA realDonaldTrump","https://twitter.com/ReeCee22/status/981320251836166144",""
"mec1539","2018-03-05-18:47",0,1,"# DACA folks have had fair warning to get their ass in gear get down to their closet ICE office and file the necessary paperwork to stay here but instead they only want to protest, burn our flag & flip us off I have no more patience","","","# DACA","970807999622238208","970760324126212096","realDonaldTrump GOPChairwoman","https://twitter.com/mec1539/status/970807999622238208",""
"inkjetblue","2018-01-14-18:57",0,0,"Why do the ILLEGAL CITIZEN OF ANOTHER COUNTRY burn the American Flag or flip off authority? Remember @ realDonaldTrump visit to California. The revolving door of illegal dual Citizenship Tax FREE Cash from drugs or jobs sent Back HOME X MILLIONS X EVERYDAY.","","@ realDonaldTrump","","952691090435420160","952209185625788416","inkjetblue The_Trump_Train","https://twitter.com/inkjetblue/status/952691090435420160",""
"Lesiaanna","2018-01-04-12:47",1,6,"Yes Corey we do have THE FREEDOMS that my whole family sacrificed their lives 4;expression of freedom 2 flip the bird at Trump,2kneel,2 burn the flag in protest.Celebrate That instead of DICTATING what we can't do!Democracy NOT RUSSIA","","","","948974081092849664","948884350824800256","CoreyLMJones","https://twitter.com/Lesiaanna/status/948974081092849664",""
"Lesiaanna","2018-01-04-12:04",0,0,"We honour those who fought 4 freedom,democracy,human/civil rights,so we CAN live Free& NOT b dictated 2 by a tyrant which Trump is.I lost my whole family cuz we fought 4 freedoms even freedom 2 burn the flag in protest,kneel or flip the bird at Trump.What do U not understand","","","","948963244202438656","948953382689169409","JerryFalwellJr LibertyU","https://twitter.com/Lesiaanna/status/948963244202438656",""
"couch_ian","2017-12-14-07:41",1,5,"Hypocrites. They burn the flags, slap their flip flops on effigies of Trump but for some reason forget to mention the fact that the USA pays all of the admin bills for Palestine/West Bank/Fatar including their law and order. Foreign Aid pays for the tunnels into Israel","","","","941287138238267393","941213377996697600","patcondell","https://twitter.com/couch_ian/status/941287138238267393","https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"
