username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"moscowlilac","2018-07-28-15:31",0,0,"FACT CHECK: FACT CHECK: Did Antifa Announce a Plan to Protest the Sturgis Motorcycle Rally in 2018? http://sumo.ly/WwCh via @ snopes","","@ snopes","","1023289807701606400","","","https://twitter.com/moscowlilac/status/1023289807701606400",""
"colbyklaus","2018-07-20-21:07",1,1,"At a bonfire memorial where all but two of us here are Trump supporters and already someone has jumped into “heard on Facebook so it’s true” news: He claimed “the antifa” are going to protest at Sturgis this year.","","","","1020475380048826369","","","https://twitter.com/colbyklaus/status/1020475380048826369","https://pbs.twimg.com/profile_images/923823016693420032/Q5yK0C4a_normal.jpg"
"JN31621","2018-07-10-14:02",5,16,"I just saw some Fake News on Facebook, it said that # Antifa was going to shut down and protest at the Sturgis Motorcycle Rally in August. I know it can't be true but it would be fun to watch them try.","","","# Antifa","1016744466718347265","","","https://twitter.com/JN31621/status/1016744466718347265","https://abs.twimg.com/emoji/v2/72x72/1f923.png"
"hammegk","2018-07-10-08:50",0,0,"I suggest a large antifa protest in Sturgis, every day. Better to # walkaway.https://twitter.com/prisonplanet/status/1016650397300207617 …","","","# walkaway","1016666010567561217","","","https://twitter.com/hammegk/status/1016666010567561217",""
"acfrahs","2018-07-10-01:52",0,0,"FACT CHECK: Did Antifa Announce a Plan to Protest the Sturgis Motorcycle Rally in 2018? https://www.snopes.com/fact-check/antifa-protest-sturgis-2018/ …","","","","1016560713580666880","","","https://twitter.com/acfrahs/status/1016560713580666880",""
"steve72751","2018-07-09-12:41",0,0,"FACT CHECK: FACT CHECK: Did Antifa Announce a Plan to Protest the Sturgis Motorcycle Rally in 2018? http://sumo.ly/WwCh via @ snopes","","@ snopes","","1016361753243013121","","","https://twitter.com/steve72751/status/1016361753243013121",""
"DeviantOneLives","2018-07-08-19:15",0,2,"Even though I know it’s completely bullshit, I just have to laugh at the thought of antifa going to Sturgis rally to protest. Streets would be littered with teeth that were kicked out!","","","","1016098428835848193","","","https://twitter.com/DeviantOneLives/status/1016098428835848193","https://abs.twimg.com/emoji/v2/72x72/1f923.png"
"snopes","2018-07-08-18:12",56,62,"The idea that antifa activists were planning to protest the Sturgis Motorcycle Rally was started by internet trolls amused by the idea of violence breaking out. https://trib.al/jEQcEBC","","","","1016082731988602880","","","https://twitter.com/snopes/status/1016082731988602880",""
"AmericanRift","2018-04-24-00:34",0,1,"I just saw a tweet stating that the antifa was going to Sturgis SD to protest at the motorcycle rally. They can go but they probably will not come back, just saying","","","","988637261007814657","","","https://twitter.com/AmericanRift/status/988637261007814657",""
"paulrlanni","2018-04-24-00:09",0,1,"Antifa should protest at Sturgis and take the American flags & Confederate flags away from the bikers!","","","","988630925440438273","988600146563862528","ColoradoGirl2A MADE__USA","https://twitter.com/paulrlanni/status/988630925440438273",""
