username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"snopes","2018-03-06-19:52",7,17,"A shipment of weapons interdicted by Greek customs officials was not intended for refugees, despite persistent rumors: https://trib.al/LL7uM94","","","","971186748725321728","","","https://twitter.com/snopes/status/971186748725321728",""
"aubrynathome","2015-12-06-03:31",1,0,"Greek Customs catches # ISIS shipped weapons to # Syrian ' # migrant- # invaders' # Refugees # LorettaLynch Prosecute us! https://twitter.com/ratisbonejr/status/673248004254470145 …","","","# ISIS # Syrian # migrant # invaders # Refugees # LorettaLynch","673419478416228352","","","https://twitter.com/aubrynathome/status/673419478416228352",""
"DawnFamily4","2015-09-18-16:12",0,0,". @ David_Cameron Greek customs &police capture 14 containers full weapons & ammunition destined 4 Europe refugee camps pic.twitter.com/W3Dak2AJHD","","@ David_Cameron","","644967176462598144","","","https://twitter.com/DawnFamily4/status/644967176462598144","https://pbs.twimg.com/media/CPNiOpUXAAA5Kog.jpg"
"DawnFamily4","2015-09-18-16:09",2,1,". @ DailyMailUK Greek customs & police captured 14 containers full weapons & ammunition destined 4 Europe refugee camps pic.twitter.com/5RRMu48LMs","","@ DailyMailUK","","644966508507070469","","","https://twitter.com/DawnFamily4/status/644966508507070469","https://pbs.twimg.com/media/CPNhnxRXAAQWSUy.jpg"
"DawnFamily4","2015-09-18-16:06",0,0,". @ SkyNews Greek customs & police captured 14 containers full of weapons & ammunition destined 4 Europe refugee camps pic.twitter.com/eKqQXfIu8o","","@ SkyNews","","644965832326545408","","","https://twitter.com/DawnFamily4/status/644965832326545408","https://pbs.twimg.com/media/CPNhAa3WsAAgyO1.jpg"
"Cherep","2015-09-16-21:58",0,0,"Destined for refugee camps..... Greek customs personnel and police have captured 14 containers full of weapons and... http://fb.me/F5sr7G5w","","","","644329672461815808","","","https://twitter.com/Cherep/status/644329672461815808",""
"redostoneage","2015-09-16-15:54",0,0,"Greek customs captured containers of weapons going to refugee camps in Europe as 'plastic furniture' pic.twitter.com/r2F1duIUSs # TheLead # nyc","","","# TheLead # nyc","644238004534517760","","","https://twitter.com/redostoneage/status/644238004534517760","https://pbs.twimg.com/media/CPDDNnmUwAA8_RG.jpg"
"Maxicat","2015-09-16-15:20",93,39,"Greek customs captured containers of weapons and ammunition going to refugee camps in Europe as 'plastic furniture' pic.twitter.com/4USZMmtNMg","","","","644229386149888001","","","https://twitter.com/Maxicat/status/644229386149888001","https://pbs.twimg.com/media/CPDDNnmUwAA8_RG.jpg"
"royalgulf","2015-09-15-06:02",0,0,"Greek customs discovered containers full of weapons disguised as plastic furniture items to refugee camps in Europe.","","","","643726609556631552","","","https://twitter.com/royalgulf/status/643726609556631552",""
"LeighTux","2015-09-14-16:16",0,0,"Greek customs personnel & police have captured 14 containers full of weapons & ammunition destined for refugee camps http://tmblr.co/ZCyHAn1uDJPOP","","","","643518726785093632","","","https://twitter.com/LeighTux/status/643518726785093632",""
"nor_dl","2015-09-10-11:20",0,0,"Among aid intended for refugees, Greek customs on the resort island of Crete, found an arsenal of weapons and... http://fb.me/5u7mHP7JF","","","","641994571644280832","","","https://twitter.com/nor_dl/status/641994571644280832",""
"SpeisaTweets","2015-09-10-10:55",0,0,"Among aid intended for refugees, Greek customs on the resort island of Crete, found an arsenal of weapons and... http://fb.me/7woiURbXn","","","","641988458660163584","","","https://twitter.com/SpeisaTweets/status/641988458660163584",""
