username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"Markov_27","2018-07-20-13:23",0,0,"The Dark Knight Trilogy's main reason for its successful was it's villains. Cillian Murphy's 'Scarecrow' in Batman Begins Heath Ledger's 'Joker' in The Dark Knight (Specially this one) Tom Hardy's 'Bane' in The Dark Knight Rises","","","","1020358525233479680","","","https://twitter.com/Markov_27/status/1020358525233479680",""
"CourteousSavage","2018-07-18-17:23",0,0,"Yeah I met Christian Bale multiple times, parked next to the Batmobile when they were filming the opening scenes in th parking garage. Watched the truck flip on LaSalle. Met Christopher Nolan, Cillian Murphy, Heath Ledger and Gary Oldman. It was awesome. GOAT comic book movie","","","","1019694208435806208","1019590077226405891","abekanan","https://twitter.com/CourteousSavage/status/1019694208435806208",""
"Horror31","2018-07-18-15:44",8,22,"The Dark Knight, directed by Christopher Nolan and starring Christian Bale, Michael Caine, Heath Ledger, Gary Oldman, Aaron Eckhart, Maggie Gyllenhaal, Morgan Freeman, Eric Roberts, Chin Han and Cillian Murphy, was released on this day in 2008 (USA) # TheDarkKnightpic.twitter.com/MJYZuHZNOc","","","# TheDarkKnightpic","1019669178754662400","","","https://twitter.com/Horror31/status/1019669178754662400","https://abs.twimg.com/emoji/v2/72x72/1f3ac.png"
"theebryanhadley","2018-07-18-07:56",0,0,"“You either die a hero, or you live long enough to see yourself become the villain.” # TheDarkKnight # ChristopherNolan # ChristianBale # HeathLedger # AaronEckhart # MichaelCaine # MaggieGyllenhaal # GaryOldman # MorganFreeman # CillianMurphy # Batman # DCComics # 10YearsAgoTodaypic.twitter.com/R8tgz15L2t","","","# TheDarkKnight # ChristopherNolan # ChristianBale # HeathLedger # AaronEckhart # MichaelCaine # MaggieGyllenhaal # GaryOldman # MorganFreeman # CillianMurphy # Batman # DCComics # 10YearsAgoTodaypic","1019551418410250241","","","https://twitter.com/theebryanhadley/status/1019551418410250241","https://pbs.twimg.com/media/DiYsm7wVAAAtEvp.jpg"
"RushLedger","2018-07-18-03:08",0,0,"It’s the 10th anniversary of # TheDarkKnight release today! Director Christopher Nolan leads Heath Ledger, Christian Bale, Aaron Eckhart, Michael Caine, Morgan Freeman, Maggie Gyllenhaal, Cillian Murphy. What a cast first of all. Still my favorite film of all time. Game changer.","","","# TheDarkKnight","1019479032759537664","","","https://twitter.com/RushLedger/status/1019479032759537664",""
"EliWiklund","2018-07-17-10:50",0,1,"Pete Davidson Cillian Murphy Tom Hardy Heath Ledger Stephen Hawking","","","","1019232971298140160","1019027720473333760","thedemetrees","https://twitter.com/EliWiklund/status/1019232971298140160",""
"PackieMorin","2018-07-16-07:46",0,1,"How the Nolanverse characters stack up: Christian Bale was a horrible Batman. Anne Hathaway was a shitty Catwoman. Tom Hardy was a subpar Bane with a cool voice. Cillian Murphy was an alright Scarecrow. Aaron Eckhart was an amazing Twoface Heath Ledger was an outstanding Joker","","","","1018824221286371330","","","https://twitter.com/PackieMorin/status/1018824221286371330","https://pbs.twimg.com/profile_images/982596069967179776/kZ353PM7_normal.jpg"
"MidnightsFury","2018-07-14-12:41",0,1,"Cillian Murphy is http://my.new baby daddy but Heath Ledger stole this movie","","","","1018173668579561474","1017938915666333696","MartzDan","https://twitter.com/MidnightsFury/status/1018173668579561474","https://abs.twimg.com/emoji/v2/72x72/1f60d.png"
"73cerseymusk","2018-07-13-14:34",0,4,"gary oldman,christian bale,heath ledger,tom hardy,cillian murphy,morgan freeman ve daha niceleri..EZBERBOZAN KADRO","","","","1017839737514676227","","","https://twitter.com/73cerseymusk/status/1017839737514676227","https://abs.twimg.com/emoji/v2/72x72/2714.png"
"Jacob4Freedom","2018-07-12-13:57",0,2,"Another reason I love the trilogy is the ensemble cast. Michael Caine, Morgan Freeman, Gary Oldman, Tom Wilkinson, Liam Neeson, Cillian Murphy, Heath Ledger, Aaron Eckheart, Tom Hardy, Joseph Gordon-Levitt, Anne Hathaway, and many others. My GAWD! https://twitter.com/TattsHeel/status/1017463155746918400 …","","","","1017467887269875713","","","https://twitter.com/Jacob4Freedom/status/1017467887269875713",""
