content,username,replyto,permalink,time
"#,JoyBehar, thinks we are mentally ill. Her manager offered a classic liberal “apology”  behind closed doors that none of us received. Will my 1.3 million followers join with me in turning off ,@,ABC, until Joy Behar is fired or apologizes to US? ,#,BoycottABC,http://www.,foxnews.com/entertainment/,2018/03/09/mike-pence-urged-abc-news-star-joy-behar-to-apologize-to-christians-offended-didn-t-listen.html, ,…",RealJamesWoods,,https://twitter.com/RealJamesWoods/status/972136505517817857,1520610378
"I have never once asked to trend any sentiment before. While I recognize that ,@,Twitter, will stymie my efforts in an effort to defend a liberal news outlet, I am nonetheless asking all of my followers to get this hashtag trending: ,#,BoycottABC",RealJamesWoods,,https://twitter.com/RealJamesWoods/status/972137581704957952,1520610635
"I have instructed my stockbroker to sell all holdings in the Walt Disney Company (DIS) until Joy Behar, the anti-Christian bigot who works for Disney’s subsidiary ,@,ABC,,  is fired or apologizes to all us who hold our Christian faith dearly. ,#,BoycottABC",RealJamesWoods,,https://twitter.com/RealJamesWoods/status/972140015236005889,1520611215
dont punish me!!,therealroseanne,"RealJamesWoods,ABC",https://twitter.com/therealroseanne/status/972171227509870592,1520618657
"Watching Roseanne, though!!",clasimpmv,"therealroseanne,RealJamesWoods,ABC",https://twitter.com/clasimpmv/status/972994661911597057,1520814979
Let's increase Joy Behar's ratings!  ABC should give her a raise.  Personally I think it's more a sickness of the spirit than the mind but she's got the courage to point out the disease that has taken hold of the right.,dlhspellbound,"RealJamesWoods,ABC",https://twitter.com/dlhspellbound/status/972973995543945222,1520810052
"#,watchABC, ,#,giveJoyaRaise, #",shonufftite,"dlhspellbound,RealJamesWoods,ABC",https://twitter.com/shonufftite/status/973010576728354816,1520818773
Are you famous or something?,JohnZanmiller,"RealJamesWoods,ABC",https://twitter.com/JohnZanmiller/status/972951943860670466,1520804794
"Remember Lester on Casino? Yea, that's him. Completely 100%",tracykamp399,"JohnZanmiller,RealJamesWoods,ABC",https://twitter.com/tracykamp399/status/973060601634320384,1520830700
"I wasn't sure, I thought he might be my barista.",JohnZanmiller,"tracykamp399,RealJamesWoods,ABC",https://twitter.com/JohnZanmiller/status/973181443273904128,1520859511
