content,username,replyto,permalink,time
Reality Check: Cambridge Analytica uses client and commercially and publicly available data; we don’t use or hold any Facebook data. 1/8,CamAnalytica,,https://twitter.com/CamAnalytica/status/975081777810194432,1521312586
"I’m confused. If you don’t use Facebook data, why were you buying it?,pic.twitter.com/gDFpalz4GD",nathanl75,CamAnalytica,https://twitter.com/nathanl75/status/975496552134467584,1521411476
I know right because from that tweet CA sent it looks like they knew they were busted and were attempting to dump data by wiping their systems clean on 2/8. What happened with all the FB data that was “acceptable” that was purchased by CA?,KCBurden1,"nathanl75,CamAnalytica",https://twitter.com/KCBurden1/status/976170225229058049,1521572092
"So, who’s going to jail first?",rbottoms,CamAnalytica,https://twitter.com/rbottoms/status/975489058444120069,1521409689
"I’m guessing the company’s chief executive Alexander Nix and other senior execs caught on camera,But I could be wrong. ,#,CambridgeAnalytica, ,#,TrumpRussia, ,#,Resist, ,#,impeachtrump,https://www.,channel4.com/news/cambridge,-analytica-revealed-trumps-election-consultants-filmed-saying-they-use-bribes-and-sex-workers-to-entrap-politicians-investigation, ,…",KCBurden1,"rbottoms,CamAnalytica",https://twitter.com/KCBurden1/status/976172041278820352,1521572525
"The misdirection here is a classic communications strategy. Get people to look away from the underlying crime (theft & misuse of OPD [other people’s data]) & focus on how what you did sounds like what others do. ,@,playmakeralan",CredibleContext,CamAnalytica,https://twitter.com/CredibleContext/status/975762758414188545,1521474945
"Good call ,@,CredibleContext, — The Decoy (aka Red Herring). ,https://www.,playmakersystems.com/playmaker-syst,em/the-taxonomy/?play=DE, ,…,pic.twitter.com/YUPWwzcdcl",playmakeralan,"CredibleContext,CamAnalytica",https://twitter.com/playmakeralan/status/975766944551985152,1521475943
"Is the phrase “reality check” the most statistically likely phrase to shift public opinion?  

When the information comes out on all that you have done, even the less tech savvy people will realize the horror you have inflicted on the world.",ResistMonsters,CamAnalytica,https://twitter.com/ResistMonsters/status/975638210670981120,1521445250
"As if further condescension will magically fix all this, it only proves how little they think of us, how we are still just daya points to be manipulated",lauraegreene,"ResistMonsters,CamAnalytica",https://twitter.com/lauraegreene/status/976484656739594240,1521647059
Seems that is not the case. How dare you assume any position of superiority in this. The entire company is based on lies and then stole info to support those lies. ALL involved ( inc anyone associated with the Trump campaign) will be prosecuted to the fullest extent of the law,bjatmcw,CamAnalytica,https://twitter.com/bjatmcw/status/975683278513557505,1521455995
"Yup! Goebbels 2.0 they were using big data targeting to spread fascist propaganda, not sell smartphones.",MrTSmith81,"bjatmcw,CamAnalytica",https://twitter.com/MrTSmith81/status/975740452107272192,1521469626
"You still want to keep these tweets here claiming innocence?,https://www.,channel4.com/news/cambridge,-analytica-revealed-trumps-election-consultants-filmed-saying-they-use-bribes-and-sex-workers-to-entrap-politicians-investigation, ,…",Sernett,CamAnalytica,https://twitter.com/Sernett/status/975850319140671488,1521495821
pic.twitter.com/DR7kP8KgCM,Sernett,"Sernett,CamAnalytica",https://twitter.com/Sernett/status/975850561831497729,1521495879
"1/8 Condescending: sarcastic; false. 

Off to a good start with your PR, guys.",meshachjackson,CamAnalytica,https://twitter.com/meshachjackson/status/975484761543028736,1521408665
"Reality Check: it’s all on camera!!,https://www.,channel4.com/news/cambridge,-analytica-revealed-trumps-election-consultants-filmed-saying-they-use-bribes-and-sex-workers-to-entrap-politicians-investigation, ,…",buffiehb,CamAnalytica,https://twitter.com/buffiehb/status/975879601929953280,1521502802
"https://www.,channel4.com/news/cambridge,-analytica-revealed-trumps-election-consultants-filmed-saying-they-use-bribes-and-sex-workers-to-entrap-politicians-investigation, ,…",ZakNicola,CamAnalytica,https://twitter.com/ZakNicola/status/975838176018251776,1521492926
 we can't even trust Facebook.  You think we're gonna trust a company run by Mercers and Bannon? Fk no.,gordongurley,CamAnalytica,https://twitter.com/gordongurley/status/975593670232588290,1521434631
"QAnon, ,#,GreatAwakening,, and ,@,POTUS,/,@,realDonaldTrump,pic.twitter.com/XyNd02HP1P",realtythorne,CamAnalytica,https://twitter.com/realtythorne/status/975568637825347585,1521428663
pic.twitter.com/mbsQrsEwVQ,PhilOssifer2,CamAnalytica,https://twitter.com/PhilOssifer2/status/975499791693176832,1521412248
"i am surprised by your choice of communication style, it has a petulance and shows a lack compassion. we obviously aren't the ones you do business with.",coreytazmania,CamAnalytica,https://twitter.com/coreytazmania/status/975495508637646848,1521411227
"Bullshit, you fraudulently acquired personal data from 50 million American facebook accounts per the U.K. and Facebook.  You used dirty tricks to influence politicians...saw the video.  You are not like the Obama data team.  You are led by Mercer’s and Bannon.  ,#,Resist",ChuckClogsdon52,CamAnalytica,https://twitter.com/ChuckClogsdon52/status/976497711984848896,1521650171
You forgot to mention Ukrainian hookers and other compromising info.,justpeachy543,CamAnalytica,https://twitter.com/justpeachy543/status/975984420665675776,1521527793
Reality Check: You left a traceable electronic trail. There are videos of you (Alexander Nix) explaining how you entrap people into your web of corruption. I heard today that British police raided your offices. Good luck with your defense. Maybe you can borrow trump’s lawyers ,sfluvr007,CamAnalytica,https://twitter.com/sfluvr007/status/975916439394660352,1521511585
"Reality Check for ,@,CamAnalytica, :
Nobody believes your weak ass shit. We will watch the BBC report and we will be waiting for the United States & United Kingdom to act accordingly. Please be sure to inform Steve Bannon & Robert Mercer.",LisaDBlanchard2,CamAnalytica,https://twitter.com/LisaDBlanchard2/status/975585809150562305,1521432757
Subpoenas are reality.,BloomsdayDevice,CamAnalytica,https://twitter.com/BloomsdayDevice/status/975539839096557570,1521421796
"Liars.

.,https://www.,npr.org/2018/03/18/594,671296/report-cambridge-analytica-harvested-private-information, ,…",PaulaBonaFide,CamAnalytica,https://twitter.com/PaulaBonaFide/status/975495569526480896,1521411242
You obtained data and used it without consent. Then you targeted people without their knowledge for political gains. Shame on you.,daniellepoling,CamAnalytica,https://twitter.com/daniellepoling/status/975703121996451841,1521460726
"You are scum. 
Don't try to explain yourselves. You're just digging your own grave.",NYwonk,CamAnalytica,https://twitter.com/NYwonk/status/975481488622915584,1521407885
"Reality check, you're about to get ripped apart and deal with sweet sweet litigation. I hope the sentencing is viscous.",LTABN,CamAnalytica,https://twitter.com/LTABN/status/975878506273017856,1521502541
pic.twitter.com/ZfTh8so4VW,ghhshirley,CamAnalytica,https://twitter.com/ghhshirley/status/975738662452424704,1521469200
Reality check. CA = the Mercers. You lose all credibility right there.,FamiliarLtlFrog,CamAnalytica,https://twitter.com/FamiliarLtlFrog/status/975734227521056768,1521468142
