content,username,replyto,permalink,time
"1/ Man, you must be worried sick. I'd be shitting bricks if my lifetime of crime was about to catch up with me on the world's largest stage. The idea that Obama didn't act on Russia hacking into the DNC servers is THE LIE! He did act and an investigation was being conducted...,https://,twitter.com/realDonaldTrum,p/status/1018197842559725569, ,…",mjfree,,https://twitter.com/mjfree/status/1018199639135342593,1531592685
"So he’s at least admitting there is “Russian work” that was done to meddle?   No matter who’s fault, that means you acknowledge the problem.   So Mr. Dungpile, now that you’ve admitted it, what are you going to DO about it?",DanBoon7,mjfree,https://twitter.com/DanBoon7/status/1018201732340506629,1531593184
"2/ ... throughout the entire 2016 election period up until today. It was conducted the proper way as to now affect the election, although Comey gave you a YUGE BOOST when he announced investigation (twice) into HRC, but not into your team's contacts with Russia. But what would...",mjfree,,https://twitter.com/mjfree/status/1018200224953663490,1531592825
"3/ ... you know about integrity, thoroughness and protocol??? ZILCH. So, fuckface -- get off your Putin-paid-for gold course, apply a few does of bronzer -- and go jeopardize our national security a bit more.",mjfree,,https://twitter.com/mjfree/status/1018200775581949952,1531592956
"Obama told Putin, and I quote, ""cut it out"".

Obama promised retaliation ""at a time and place of our choosing"".

Obama knew what was happening but, as a scholar of constitutional law, felt forbidden to act.

Obama was our last legitimate POTUS.

All of the above is fact.",JolieSaboteuse,mjfree,https://twitter.com/JolieSaboteuse/status/1018200801444024321,1531592962
"Trump is ,#,PutinsPuppet, Hillary warned us all.",sherkatillion,mjfree,https://twitter.com/sherkatillion/status/1018232720164642817,1531600572
and McConnell would not allow for a more public robust response/investigation because by then he had long since already sold any soul he had in exchange for his leadership. He wasn't about to torpedo his own chance to be King of the Hill.,sara535,mjfree,https://twitter.com/sara535/status/1018202756878749696,1531593429
I know you’re not that Morgan Freeman but I was wondering if it was okay if I still read your tweets like you’re telling me the story of Andy Dufrane.,Scuzzbopper1969,"mjfree,stevenortiz80",https://twitter.com/Scuzzbopper1969/status/1018368259953811456,1531632888
I think he just flat-out thought he could get away with it. He's never been held accountable for anything he's ever done.,navysubmomx2,mjfree,https://twitter.com/navysubmomx2/status/1018277740208971781,1531611306
"Trump can not stand that a person of color, any color, is better than he is at anything, same goes for women really.  He will do anything in his power to destroy any and all legacies he can of any such people. No matter how minor they may be.",ardwen2,mjfree,https://twitter.com/ardwen2/status/1018207254456225793,1531594501
"This idiot can’t possibly live in this country once he’s impeached. I think I know a country that would take him ,#,USSA",tkearn28,mjfree,https://twitter.com/tkearn28/status/1018200464154857472,1531592882
"And Russian work? He can't even call it what it is, an attack on our country.",navysubmomx2,mjfree,https://twitter.com/navysubmomx2/status/1018278067582664706,1531611384
I agree Obama should have done more. He should have sent a tweet telling the voters that Russians with GOP help was attempting to steal the election for Trump.,gcc6662020,mjfree,https://twitter.com/gcc6662020/status/1018206161747628032,1531594240
"Trump has simply got to go, yester-fucking-day!!",COostvogels,mjfree,https://twitter.com/COostvogels/status/1018202301176131585,1531593320
He is!!!!,trentdream,mjfree,https://twitter.com/trentdream/status/1018201770756100097,1531593194
He doesn't get it.. he was a candidate for president when he did that.. which means he was working with the Russians.. and this one is going to bite him in the arse..,McGreggorsback,mjfree,https://twitter.com/McGreggorsback/status/1018201097729708032,1531593033
