content,username,replyto,permalink,time
Old people on Facebook share more fake news than anyone.,ddugann,,https://twitter.com/ddugann/status/936017099893428225,1511998841
Mostly obi wan kenobi as Jesus and  and tropic thunder Vietnam vets,JamesCMcIntosh,ddugann,https://twitter.com/JamesCMcIntosh/status/936017865282670596,1511999024
Tropic thunder Vietnam vets is a spot on assessment.,ddugann,JamesCMcIntosh,https://twitter.com/ddugann/status/936028142501879808,1512001474
content,username,replyto,permalink,time
Old people on Facebook share more fake news than anyone.,ddugann,,https://twitter.com/ddugann/status/936017099893428225,1511998841
Mostly obi wan kenobi as Jesus and  and tropic thunder Vietnam vets,JamesCMcIntosh,ddugann,https://twitter.com/JamesCMcIntosh/status/936017865282670596,1511999024
Tropic thunder Vietnam vets is a spot on assessment.,ddugann,JamesCMcIntosh,https://twitter.com/ddugann/status/936028142501879808,1512001474
