content,username,replyto,permalink,time
"The African-American community should know that the ,#,abortion,-homicide industry will have no greater friend in the Oval Office should Sen. Elizabeth Warren be elected. Under her Administration, Planned Parenthood will flourish and Black babies will die.  We MUST say NO! ,@,TheRoot",jefferymyers,,https://twitter.com/jefferymyers/status/1021762845736873990,1532442220
pic.twitter.com/irQE1bH6Fm,snicker1245,"jefferymyers,TheRoot",https://twitter.com/snicker1245/status/1021763435032453122,1532442361
"True! I've often wondered, if ,#,BlackLivesMatter, why aren't there 24x7x365 protests at EVERY Planned Parenthood ,#,abortion,-homicide mill?",jefferymyers,"snicker1245,TheRoot",https://twitter.com/jefferymyers/status/1021766412464021504,1532443070
pic.twitter.com/yao3QfeJ7h,snicker1245,"jefferymyers,TheRoot",https://twitter.com/snicker1245/status/1021767324129525760,1532443288
"As long as the tax payer funded welfare lifestyle exists, most BLKs under that fraud will continue loving their own destruction...abortion is looked at as a means of maintaining the welfare-life

,#,MadnessIsSadness",awerink,"jefferymyers,TheRoot",https://twitter.com/awerink/status/1021782272125665280,1532446852
