content,username,replyto,permalink,time
"This professor was duped by the same progressive lie that fools so many students. Was there really a “big switch” between the parties?

,http://,deathofanationmovie.com, ,pic.twitter.com/M6w8tGbTYw",doanfilm,,https://twitter.com/doanfilm/status/1023198891632742400,1532784600
D’Souza simply makes stuff up.,JohnHolusa,"doanfilm,DineshDSouza",https://twitter.com/JohnHolusa/status/1023206659164983296,1532786452
"Don’t ever ask Dinesh about what party currently (today, now, as we speak) would be associated with racism, white nationalist, nazi party, and suppressing minorities.  Then ask yourself why he won’t do that.",CyDogood,"doanfilm,DineshDSouza",https://twitter.com/CyDogood/status/1023202754930634752,1532785521
"Do you see me?,pic.twitter.com/7wv2ZeEAas",DawnKeane75,"doanfilm,DineshDSouza",https://twitter.com/DawnKeane75/status/1023201873132744704,1532785311
The libtards don't want to admit that they are the ones who wanted to keep the slaves and today are the ones who want to reinstate slavery! They are truely the worst racists ever but hide it.,TAMARILLO6,"doanfilm,DineshDSouza",https://twitter.com/TAMARILLO6/status/1023200395202637825,1532784959
This is what a good education and debate looks like. Listen and learn.,debweg23,"doanfilm,DineshDSouza",https://twitter.com/debweg23/status/1023224470742294528,1532790699
"Dinesh is a moron, debating aPh.D.",CraigMSchultz,"debweg23,doanfilm,DineshDSouza",https://twitter.com/CraigMSchultz/status/1023247805018779648,1532796262
"Who has to clean the shit out of the room when  you’re done?
,#,BoycottDineshDSouza",latyalor,"doanfilm,DineshDSouza",https://twitter.com/latyalor/status/1023202143275282432,1532785375
"The only people being duped are the ones who are eating the shit ,#,DirtyDisgustingDishonestDinesh, is serving. ,#,LiesAndTheLyingLiarsWhoTellThem",MichaHam,"doanfilm,DineshDSouza",https://twitter.com/MichaHam/status/1023228562558476290,1532791674
"Truth really screws with your head, right? ",Mark22336699,"MichaHam,doanfilm,DineshDSouza",https://twitter.com/Mark22336699/status/1023232866719657984,1532792700
"You mean ,#,AlternativeFacts, . Not saying that what he says is all lies but he leaves out a lot of pertinent information. I’m sure you don’t care because your bubble is comfortable and only can handle so much “truth” ,#,MAGAts",MichaHam,"Mark22336699,doanfilm,DineshDSouza",https://twitter.com/MichaHam/status/1023235435781271553,1532793313
"Wow 46 followers since 2011. Bye ,#,LiberalLogicIsLackOfLogic",Mark22336699,"MichaHam,doanfilm,DineshDSouza",https://twitter.com/Mark22336699/status/1023238985714266113,1532794159
pic.twitter.com/u5CEqcp81b,MichaHam,"Mark22336699,doanfilm,DineshDSouza",https://twitter.com/MichaHam/status/1023282205139714048,1532804464
"Democrats are still the party of slavery, slavery to government.",andrew_piontek,"doanfilm,DineshDSouza",https://twitter.com/andrew_piontek/status/1023203585004367872,1532785719
And still the majority of public school educated students don't understand Abraham Lincoln was a Republican.....while the KKK including grand wizard Nathan Bedford Forrest were Democrats,gawdngunz,"doanfilm,DineshDSouza",https://twitter.com/gawdngunz/status/1023208269383225344,1532786836
"Yes - ,@,KevinMKruse, has owned you on a daily basis, Mr. BA in English (minor in felonies)",ryrob97,"doanfilm,DineshDSouza",https://twitter.com/ryrob97/status/1023199737200234496,1532784802
The only thing that switched were the tactics. When are leftists going to go after monuments to Robert Byrd?,Paulward44,doanfilm,https://twitter.com/Paulward44/status/1023201318486384641,1532785179
