username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"JemmaJianJakie","2018-04-26-15:49",0,0,0,"Is this 'proof' based on empirical data? It sounds like you are justifying the deaths of numerous black Americans killed by cops during traffic stops. Funny how the Waffle House killer was arrested w/o incident... Your white privilege is glaring","","","","989592407049060352","988924541043798016","KariLakeFox10 DallasPD","https://twitter.com/JemmaJianJakie/status/989592407049060352",""
"conqrer1","2018-04-25-19:00",0,0,0,"There was a murder at the Wafflehouse. The police rolled up on the killer an hour later and arrested him with out incident... no take down, no physical abuse... no nothing. This past weekend, a young black woman... https://www.facebook.com/karl.welch2/posts/10214019273850275 …","","","","989278107109539840","","","https://twitter.com/conqrer1/status/989278107109539840",""
"victoryjoe24","2018-04-25-17:00",0,0,0,"Do you realize the disparity between how people of all races and ethnicities are treated by the police? Me either, but I can read. I also don't know how many unarmed white people are shot by police, but the Waffle House killer was armed when he was arrested 'without incident'.","","","","989247767829676032","988832637182595074","TomiLahren","https://twitter.com/victoryjoe24/status/989247767829676032",""
"ToyaStayTrendin","2018-04-25-16:00",0,0,0,"Waffle House killer apprehended safely by the police and probably taken for lunch before being booked in. Why can't our suns be arrested unharmed or alive? Oh I forgot it's not about the hue of our skin tho. Good Talk!","","","","989232824279592960","","","https://twitter.com/ToyaStayTrendin/status/989232824279592960",""
"HoosierLady05","2018-04-25-15:52",0,1,0,"So @ realDonaldTrump not going say anything about the Waffle House Killings in Tennessee??????? The Killer was arrested on your property last year ??? # Wow","","@ realDonaldTrump","# Wow","989230610605539329","","","https://twitter.com/HoosierLady05/status/989230610605539329",""
"KolHaolam","2018-04-25-13:54",0,3,0,"NASHVILLE: Owner of a co where Waffle House killer worked says she told officials to keep him jailed after being arrested at White House last year.","","","","989200998802575360","","","https://twitter.com/KolHaolam/status/989200998802575360",""
"musscott","2018-04-25-12:48",0,0,0,"Parkland killer and Waffle house killer all get arrested without a scratch. Yet all those unarmed young black Americans are murdered daily. # explain","","","# explain","989184491309580288","","","https://twitter.com/musscott/status/989184491309580288",""
"radientone1","2018-04-25-08:09",0,1,0,"Its time to document KILLING of unarmed, young black men by police while the non-blacks are ARRESTED after their shootings. Here are a few: Eric Fein, PA State Police killer; Scott Michael Greene, Killed 2 Officers in Iowa; Travis Reinking, Waffle House killer, Nashville","","","","989114182221090818","988885769895866368","JamilSmith","https://twitter.com/radientone1/status/989114182221090818",""
"GODSLONELYMAN5","2018-04-25-07:58",0,0,0,"You vilify illegal immigrants who are arrested,released & commit other crimes, yet your silence on the Waffle House killer is deafening. After being detained for gun possession, he was released, got his guns back, and committed mass murder. Is it okay because he’s white? Think!","","","","989111425401573378","989110172495810560","realDonaldTrump","https://twitter.com/GODSLONELYMAN5/status/989111425401573378",""
"ManMythLegend41","2018-04-25-00:59",0,0,0,"Waffle house killer arrested alive with a gun in his possesion. Stephon Clark was shot 20 times in his grandmothers back yard holding a cell phone. Waffle shooter killed 4 people and got a 2 mill dollar bond. Meek was given no bond for a non violent crime. Let that sink in.","","","","989005971467980800","","","https://twitter.com/ManMythLegend41/status/989005971467980800",""
"chaleeboh3131","2018-04-24-18:17",0,0,0,"Killer, TRAVIS REINKING, was arrested in a wooded area near the Waffle House in Antioch, Tennessee, where he showed up half-naked & opened fire with an AR-15 killing 4 people - The 4 deceased were black & he's white - Hate Crime?","","","","988904762136498176","","","https://twitter.com/chaleeboh3131/status/988904762136498176",""
"BionicOrgans","2018-04-24-18:10",0,0,0,"@ FBIMostWanted I am a citizen of our United States. The father of Nashville # wafflehouse killer, Reinking, should be arrested & charged with significant punishment. 7 died? Charge of 4 counts of murder. He was caught near WH too? Father hasn't been arrested already?","","@ FBIMostWanted","# wafflehouse","988902934682505221","","","https://twitter.com/BionicOrgans/status/988902934682505221","https://abs.twimg.com/emoji/v2/72x72/2764.png"
"NosbigTina","2018-04-24-17:05",0,1,0,"White Privlege. Just like the Church killing in South Caroline; the killer was hungry after killing 9 black people and the freakin cops take IT to Burger King. But two blk men sitting in Starbucks arrested. A blk woman thrown to the ground and arrested at Waffle House WTF??!!! https://twitter.com/ananavarro/status/988764807221399552 …","","","","988886681045483520","","","https://twitter.com/NosbigTina/status/988886681045483520",""
"TrishaBerube","2018-04-24-16:07",0,0,0,"Last month, a black man was shot in his own yard, with nothing but a cell phone and skittles in his pockets. While the Waffle House killer was arrested carefully while being armed at the time. The double standard is there and Tomi ignores it. That's intellectual dishonesty.","","","","988872126227595264","988832637182595074","SH4DOW_MOSES_1 MohanadElshieky TomiLahren","https://twitter.com/TrishaBerube/status/988872126227595264",""
"drm64m","2018-04-24-14:18",0,0,0,"Waffle House slaying suspect arrested after massive manhunt http://a.msn.com/01/en-us/AAwdqqW?ocid=st … ANOTHER 'WHITE KILLER' THE POLICE DID NOT SHOOT.","","","","988844662214594560","","","https://twitter.com/drm64m/status/988844662214594560",""
"BrokenSStudios","2018-04-24-13:11",1,0,0,"Shit load of guns Declared unstable Arrested @WH guns taken Guns given back Kills people with assault rifle Captured alive Given bail Everything seems to be in order. Attorney Explains Why Accused Waffle House Killer Is Allowed Bond https://www.newschannel5.com/news/attorney-explains-why-accused-waffle-house-killer-is-allowed-bond …","","","","988827781864873984","","","https://twitter.com/BrokenSStudios/status/988827781864873984","https://abs.twimg.com/emoji/v2/72x72/2714.png"
"blackplanet","2018-04-24-13:09",0,0,1,"# BpThoughts: 'So they apprehended another mass shooter. This time the Waffle House killer. They seem to all get arrested if they don’t kill themselves. I guess an unarmed black man is scarier than a white man with an automatic weapon. We are lions.' # WaffleHouseKillerpic.twitter.com/KwRrpV4ddt","","","# BpThoughts # WaffleHouseKillerpic","988827212987199488","988825985985531905","","https://twitter.com/blackplanet/status/988827212987199488","https://pbs.twimg.com/media/DbkFCgTWsAAuU9O.jpg"
"froqueen3","2018-04-24-10:35",0,0,0,"The naked waffle House killer caught and that's great now go Lock his daddy up because he put the guns back into a cold blooded killer hands his son who have been arrested before his wepons taking AND giving back to his father who gave them back to his killer son.","","","","988788649851580416","","","https://twitter.com/froqueen3/status/988788649851580416",""
"CC4Future","2018-04-24-09:55",2,0,0,"In # TrumpWorld white supremacists who murder 4 ppl of color in a Waffle House at 3am get to post bond. SERIOUSLY?!?! I can only imagine how much bail would be if the killer was Black, Brown, or Muslim. STOP! WAIT! We all know he would’ve been shot in the back. Not arrested. https://twitter.com/nc5/status/988553211152863233 …","","","# TrumpWorld","988778432229240835","","","https://twitter.com/CC4Future/status/988778432229240835","https://pbs.twimg.com/media/DbgL4iMV4AEaG7P.jpg"
"TrendingReport","2018-04-24-08:21",0,0,0,"Coward Waffle House Killer is Arrested https://buff.ly/2vHV5Nk pic.twitter.com/B3qob6OcDO","","","","988754689377361920","","","https://twitter.com/TrendingReport/status/988754689377361920","https://pbs.twimg.com/media/DbjDJguWkAAHsXK.jpg"
"Mocha_Amore","2018-04-24-08:17",0,1,0,"Waffle House shooting suspect asks for lawyer as he's arrested https://www.cnn.com/2018/04/24/us/tennessee-waffle-house-shooting/index.html … # ChikesiaClemons was arrested more violently than the # WaffleHouse killer. Let that marinate!!!","","","# ChikesiaClemons # WaffleHouse","988753792693886976","","","https://twitter.com/Mocha_Amore/status/988753792693886976","https://abs.twimg.com/emoji/v2/72x72/1f914.png"
"LBoogiePopWorld","2018-04-24-07:29",0,1,0,"Hearing that the TN Waffle House killer was able to walk around Publix yelling racial slurs hrs before slaughter with NO intervention of store managers/police quixtoposed w/ unarmed brothas being arrested from @ Starbucks within 2 min is REALLY pissing me off! # TuesdayThoughtshttps://twitter.com/TJMShow/status/988738099654967296 …","","@ Starbucks","# TuesdayThoughtshttps","988741619854737408","","","https://twitter.com/LBoogiePopWorld/status/988741619854737408",""
"jrgaillot","2018-04-24-06:57",6,6,0,".Did I read correctly the waffle house killer got bond? There was a man hunt, arrested at the white house and murdered 4 people. # WaffleHouseShooting","","","# WaffleHouseShooting","988733713734389760","","","https://twitter.com/jrgaillot/status/988733713734389760",""
"WSMV","2018-04-24-05:50",2,5,1,"News4 has learned accused Waffle House killer Travis Reinking checked into the Quality Inn in Franklin two days after the Secret Service arrested him at the White House in 2017 http://www.wsmv.com/story/38024094/exclusive-reinking-traveled-to-franklin-days-after-white-house-arrest …","","","","988716854570049536","","","https://twitter.com/WSMV/status/988716854570049536",""
"Not1933","2018-04-24-05:20",5,5,3,"WTF, trumpamerikkka + Nashville, TN? Waffle House killer of 4 African-Americans gets arrested, BUT is jailed on $2 million bond, meaning he can buy his release! He killed. There are witnesses. He's a repeat offender. Oh, right. HE'S WHITE. https://usat.ly/2HTOiTj via @ usatoday","","@ usatoday","","988709247356735488","","","https://twitter.com/Not1933/status/988709247356735488","https://pbs.twimg.com/profile_images/1019931366723608576/cvNBokvy_normal.jpg"
"Godivas_Best","2018-04-24-01:49",0,1,0,"Waffle House killer In Tennessee was listed armed and dangerous...hummm no bullet holes in him and a 2 million bond. Wow Was arrested with guns and ammunition in backpack. I call BS","","","","988656030639906816","","","https://twitter.com/Godivas_Best/status/988656030639906816",""
"MagiciansWheel","2018-04-23-23:47",0,0,0,"REVEALED: Secret Service once arrested Waffle House killer, police previously confiscated his guns https://www.theblaze.com/news/2018/04/22/revealed-law-enforcement-knew-waffle-house-killer-secret-service-previously-confiscated-his-guns … via @ chrisenloe @ theblaze","","@ chrisenloe @ theblaze","","988625547885535232","","","https://twitter.com/MagiciansWheel/status/988625547885535232",""
"TrendingReport","2018-04-23-23:17",0,0,0,"Coward Waffle House Killer is Arrested http://thetrendingreport.com/coward-waffle-house-killer-is-arrested/ …pic.twitter.com/4y1khAgMCk","","","","988617906828316673","","","https://twitter.com/TrendingReport/status/988617906828316673","https://pbs.twimg.com/media/DbhGvu2VQAAsstJ.jpg"
"Esquire_BGR","2018-04-23-22:54",0,0,1,"Meanwhile...the (white) Waffle house killer is treated with compassion... 'She's owed an apology': Father of woman arrested at Alabama Waffle House - ABC News https://abcnews.go.com/US/shes-owed-apology-father-woman-arrested-alabama-waffle/story?id=54669482 … (via @ ABC)","","@ ABC","","988612139408556034","","","https://twitter.com/Esquire_BGR/status/988612139408556034","https://abs.twimg.com/emoji/v2/72x72/1f914.png"
"jeffcan21","2018-04-23-22:22",1,0,1,"Sooo just read that the Waffle House killer actually had a handgun on his person when he was arrested.... let review A MAN THAT MURDER 4 PEOPLE IN COLD BLOOD WAS TAKEN WITHOUT THE POLICE FIRING ONE SHOT !!","","","","988604053922951168","","","https://twitter.com/jeffcan21/status/988604053922951168","https://pbs.twimg.com/profile_images/2411034731/04unks6yjozarccgackg_normal.png"
"popcorn_jane","2018-04-23-22:12",0,0,0,"That Georgia Waffle House killer was arrested safely today too ... white.","","","","988601661546516482","988595245280526337","popcorn_jane sb93108","https://twitter.com/popcorn_jane/status/988601661546516482",""
"wewalkbyfaith88","2018-04-23-21:38",0,0,0,"The point is, we have mass murderers who are arrested with more dignity and respect for their murderers. What did she do that deserves worse treatment than a mass murderer? You'll never be able to convince me that she deserved to be treated worse than a cold-blooded killer.","","","","988592865361018880","988468444738748417","NothermanT taylorbuaya","https://twitter.com/wewalkbyfaith88/status/988592865361018880",""
"scorpque","2018-04-23-21:01",10,101,2,"Being stubborn is not a crime or justification for being manhandled by the police. Funny how people like Dylan Roof and the Waffle House killer get arrested without incident AFTER KILLING PEOPLE.","","","","988583580669501440","988451043393589249","STPFreak OhMoofy","https://twitter.com/scorpque/status/988583580669501440",""
"FCN_Prime","2018-04-23-20:56",2,1,0,"Prime News : Waffle House Killer Finally Arrested + Universal FanCon Cancelled and the Founder of Bl: http://youtu.be/rJtEtlxIrWc?a via","","","","988582309615013889","","","https://twitter.com/FCN_Prime/status/988582309615013889",""
"Chintabernie","2018-04-23-20:44",0,1,0,"Waffle House shooting suspect arrested by Nashville police: https://www.aol.com/article/news/2018/04/23/waffle-house-shooting-suspect-arrested-by-nashville-police/23418305/?a_dgi=aolshare_twitter … via @ AOL I don't think this alleged killer is crazy because when arrested, he refused to talk and asked for a lawyer. He's crazy like a fox.","","@ AOL","","988579473137250304","","","https://twitter.com/Chintabernie/status/988579473137250304",""
"trademark314","2018-04-23-20:30",0,1,0,"I know I’m not the only person not shocked. That the Waffle House killer was arrested and not shot. Can’t say I’m surprised at all.","","","","988575960395067392","","","https://twitter.com/trademark314/status/988575960395067392",""
"royalflush11311","2018-04-23-20:30",0,0,1,"Waffle House slaying suspect arrested after massive manhunt http://a.msn.com/01/en-us/AAwdqqW?ocid=st …. If the killer is White they always mentally ill, yet if the accused is Black or other they innately criminal. The public is sick of these White racist homicidal maniacs being Coddle. This is sick","","","","988575820246548481","","","https://twitter.com/royalflush11311/status/988575820246548481","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"FCN_Prime","2018-04-23-20:28",0,1,0,"I added a video to a @ YouTube playlist http://youtu.be/rJtEtlxIrWc?a Prime News : Waffle House Killer Finally Arrested + Universal FanCon","","@ YouTube","","988575474799599617","","","https://twitter.com/FCN_Prime/status/988575474799599617",""
"Trezanay","2018-04-23-19:47",0,0,0,"Prime News :: # WaffleHouse Killer Finally Arrested + # BillCosby's New Trial Was Mad Different This Time + # UniversalFanCon Cancelled and the Founder of # blackgirlnerds Is Taking Heat in a Huge Plot Twisthttps://twitter.com/fcn_one/status/988564667088826368 …","","","# WaffleHouse # BillCosby # UniversalFanCon # blackgirlnerds","988565003665014785","","","https://twitter.com/Trezanay/status/988565003665014785",""
"Caretaker2","2018-04-23-19:41",0,0,0,"REVEALED: Secret Service once arrested Waffle House killer, police previously confiscated his guns https://www.theblaze.com/news/2018/04/22/revealed-law-enforcement-knew-waffle-house-killer-secret-service-previously-confiscated-his-guns … via @ chrisenloe @ theblaze~Psycho is allowed to get guns back, yet, somehow it's the NRA's fault. NOT!","","@ chrisenloe @ theblaze","","988563479715033088","","","https://twitter.com/Caretaker2/status/988563479715033088",""
"RstorHonrAtndee","2018-04-23-19:31",0,0,0,"REVEALED: Secret Service once arrested Waffle House killer, police previously confiscated his guns https://www.theblaze.com/news/2018/04/22/revealed-law-enforcement-knew-waffle-house-killer-secret-service-previously-confiscated-his-guns … via @ chrisenloe @ theblaze","","@ chrisenloe @ theblaze","","988560915170824194","","","https://twitter.com/RstorHonrAtndee/status/988560915170824194",""
"jfrink1","2018-04-23-19:23",1,0,0,"How does the # WaffleHouseShooter serial killer get arrested with less aggression then this woman! He killed people and she’s accused of not wanting to paper plastic forks and spoons. And they took off her clothes even if it wasn’t intentional! @ WaffleHouse WTF? https://twitter.com/ajplus/status/988453696089436160 …","","@ WaffleHouse","# WaffleHouseShooter","988559040207904768","","","https://twitter.com/jfrink1/status/988559040207904768","https://pbs.twimg.com/media/DbeVQnLV0AAQfVj.jpg"
"John_Ross_IL","2018-04-23-18:18",0,0,0,"Waffle House killer arrested following 'scary' Sunday # WaffleHouse # SouthernBaptisthttps://xpian.news/2018/04/23/waffle-house-killer-arrested-following-scary-sunday/ …","","","# WaffleHouse # SouthernBaptisthttps","988542744728662016","","","https://twitter.com/John_Ross_IL/status/988542744728662016",""
"maximpenalty","2018-04-23-18:02",0,2,0,"# WaffleHouse A white killer is arrested unharmed A black woman is assaulted by police for asking for a phone number","","","# WaffleHouse","988538527251132421","","","https://twitter.com/maximpenalty/status/988538527251132421",""
"maz_zimmerman","2018-04-23-17:47",3,27,6,"I can't help but suspect that if the Waffle House killer were African American and his victims were white, he would have not been arrested alive.","","","","988534890294579200","988154473599197191","Big6domino","https://twitter.com/maz_zimmerman/status/988534890294579200",""
"StarkyLuv73","2018-04-23-17:22",23,48,2,"So the Waffle House Killer was arrested today without incident. Even when cops KNEW he was armed and already killed people. Black people get killed by cops when the simply THINK we’re armed. Discuss.","","","","988528598389846017","","","https://twitter.com/StarkyLuv73/status/988528598389846017",""
"Kristokoff","2018-04-23-17:08",0,0,0,"REVEALED: Secret Service once arrested Waffle House killer, police previously confiscated his guns https://www.theblaze.com/news/2018/04/22/revealed-law-enforcement-knew-waffle-house-killer-secret-service-previously-confiscated-his-guns … # tcot","","","# tcot","988525062750982146","","","https://twitter.com/Kristokoff/status/988525062750982146",""
"hng2wiusa","2018-04-23-17:07",0,0,0,"Travis Jeffrey Reinking, The White Domestic Terrorist Killer Wanted For The Waffle House Mass Shooting In Antioch Arrested https://lnkd.in/ehEs32p https://bit.ly/2vKazjI","","","","988524709171130369","","","https://twitter.com/hng2wiusa/status/988524709171130369",""
"hng2wiusa","2018-04-23-16:59",0,0,0,"Travis Jeffrey Reinking, The White Domestic Terrorist Killer Wanted For The Waffle House Mass Shooting In Antioch Arrested https://bit.ly/2vKazjI https://bit.ly/2vKazjI","","","","988522734232719362","","","https://twitter.com/hng2wiusa/status/988522734232719362",""
"MotoRidingGroup","2018-04-23-16:58",0,0,0,"Travis Jeffrey Reinking, The White Domestic Terrorist Killer Wanted For The Waffle House Mass Shooting In Antioch Arrested https://bit.ly/2vKazjI","","","","988522639210754052","","","https://twitter.com/MotoRidingGroup/status/988522639210754052",""
"hng2wiusa","2018-04-23-16:58",0,0,0,"Travis Jeffrey Reinking, The White Domestic Terrorist Killer Wanted For The Waffle House Mass Shooting In Antioch Arrested https://bit.ly/2vKazjI","","","","988522598576328704","","","https://twitter.com/hng2wiusa/status/988522598576328704",""
"news_HNNUSA","2018-04-23-16:58",0,0,0,"Travis Jeffrey Reinking, The White Domestic Terrorist Killer Wanted For The Waffle House Mass Shooting In Antioch Arrested https://bit.ly/2vKazjI","","","","988522541559046144","","","https://twitter.com/news_HNNUSA/status/988522541559046144",""
"HngwiusaBiz","2018-04-23-16:58",0,0,0,"Travis Jeffrey Reinking, The White Domestic Terrorist Killer Wanted For The Waffle House Mass Shooting In Antioch Arrested https://bit.ly/2vKazjI","","","","988522497854394368","","","https://twitter.com/HngwiusaBiz/status/988522497854394368",""
"sfmurray1950","2018-04-23-16:57",0,0,0,"When arrested, the Waffle House killer, although mentally disturbed, had enough sense to demand a lawyer and keep his mouth shut. @ realDonaldTrump doesn't have that much sense.","","@ realDonaldTrump","","988522330858119168","","","https://twitter.com/sfmurray1950/status/988522330858119168",""
"MrESPN_Cooln","2018-04-23-16:26",0,0,0,"They arrested the killer from Waffle House in Nashville after he kilt 4 ppl but some how police always find a way to continue to kill us young black men shit don’t add up but hey this is “America” DMNDS","","","","988514552861151234","","","https://twitter.com/MrESPN_Cooln/status/988514552861151234",""
"coople","2018-04-23-16:19",0,0,0,"@ NicolleDWallace is your show devoting any time to the Waffle House Killer in Tennessee and the fact that he was arrested at the White House a year earlier?","","@ NicolleDWallace","","988512759154388993","","","https://twitter.com/coople/status/988512759154388993",""
"JCPress","2018-04-23-16:15",0,2,0,"Police: Accused Waffle House killer arrested near his apartment http://www.johnsoncitypress.com/law-enforcement/2018/04/23/Police-Waffle-House-suspect-arrested-near-his-apartment.html … via @ JCPress","","@ JCPress","","988511818678198272","","","https://twitter.com/JCPress/status/988511818678198272",""
"TruBluWarriors","2018-04-23-16:01",0,3,0,"Update TN - Nashville Waffle House killer of 4 has been arrested: http://abc7ny.com/tennessee-waffle-house-gunman-taken-into-custody/3381180/ … http://abc7ny.com/tennessee-waffle-house-gunman-taken-into-custody/3381180/ …","","","","988508267654533121","","","https://twitter.com/TruBluWarriors/status/988508267654533121",""
"tbridisign","2018-04-23-15:58",0,0,0,"REVEALED: Secret Service once arrested Waffle House killer, police previously confiscated his guns https://www.theblaze.com/news/2018/04/22/revealed-law-enforcement-knew-waffle-house-killer-secret-service-previously-confiscated-his-guns … via @ chrisenloe @ theblaze There it is all the guns escaped from law enforcement custody and ran back to there owner.","","@ chrisenloe @ theblaze","","988507387148488706","","","https://twitter.com/tbridisign/status/988507387148488706",""
"StaceyBridges18","2018-04-23-15:54",1,0,0,"The # WaffleHouse KILLER is CAUGHT! I see his WHITE mass murderer w/AR-15 was arrested without a scratch or police fearing for their lives. Thank GOD # JamesShawJr threw the AR-15 behind the counter because he would have been shot for holding a cellphone let alone an AR-15. # Sadhttps://twitter.com/JoyAnnReid/status/988505050262769664 …","","","# WaffleHouse # JamesShawJr # Sadhttps","988506459674693633","","","https://twitter.com/StaceyBridges18/status/988506459674693633",""
"_KevinChambers_","2018-04-23-15:49",0,9,0,"They arrested the shooter here in Nashville Rather than put something up about this disgusting individual, I'd rather highlight # JamesShaw. He's a hero who wrestled the AR-15 away from the killer and prevented more lives from being taken in that Waffle House. # JamesShawJrhttps://twitter.com/chrisconte/status/988120899936247809 …","","","# JamesShaw # JamesShawJrhttps","988505045099597828","","","https://twitter.com/_KevinChambers_/status/988505045099597828","https://abs.twimg.com/emoji/v2/72x72/1f44d.png"
"helenehrenhofer","2018-04-23-15:36",0,4,0,"White ARMED Waffle House killer Travis arrested ALIVE by cops. Reportedly he's member of White Supremacist group. Captured with semi automatic gun & 45 caliber ammunition in backpack. While UNARMED Black kids continue to be murdered by cops. Captured dead. # BlackLivesMatter","","","# BlackLivesMatter","988501761982857216","","","https://twitter.com/helenehrenhofer/status/988501761982857216","https://abs.twimg.com/hashflags/BlackHistoryMonth/BlackHistoryMonth.png"
"MISSMisserenee","2018-04-23-15:33",0,0,0,"Waffle House Killer... Reinking was previously arrested by the United States Secret Service in July 2017 for being present in a restricted area of the White House. His firearms license was revoked. Those weapons were later returned to Reinking by his father, police reported.","","","","988501199728111618","","","https://twitter.com/MISSMisserenee/status/988501199728111618",""
"NewsladyKara","2018-04-23-15:20",1,6,2,"Waffle House killer had ANOTHER gun on him when he was arrested but Colorado media are more excited about him having a Colorado ID on him. Typical.","","","","988497801553367040","","","https://twitter.com/NewsladyKara/status/988497801553367040","https://pbs.twimg.com/profile_images/1017119021248888832/3fQpDKlv_normal.jpg"
"OGChiMoney","2018-04-23-14:59",0,1,1,"So the officers that arrested the Waffle House killer were the same that arrested this black woman that used the F word?","","","","988492582023057414","988480418449063936","AlyceLMiller lvnupe CNN","https://twitter.com/OGChiMoney/status/988492582023057414",""
"popcornreel","2018-04-23-14:53",0,5,0,"GOT HEEM! Travis Reinking. Terrorist. Waffle House killer. Note: Victims were Black and Latino. This is the apparently the same man who was arrested last July for trespassing at The White House. @ realDonaldTrump, where are your tweets scolding this killer? pic.twitter.com/mXLn8xVCGc","","@ realDonaldTrump","","988490945745350656","","","https://twitter.com/popcornreel/status/988490945745350656","https://pbs.twimg.com/media/DbfTQryV4AEpwDe.jpg"
"StacyJacobsonTV","2018-04-23-14:52",0,1,0,"BREAKING: @ MNPDNashville say they've caught up with and arrested the Waffle House killer who's been on the run http://wreg.com/2018/04/23/gunshots-heard-as-manhunt-for-waffle-house-shooter-continues/ …","","@ MNPDNashville","","988490753360973824","","","https://twitter.com/StacyJacobsonTV/status/988490753360973824",""
"berrysname","2018-04-23-14:50",0,0,0,"WAFFLE HOUSE KILLER HAS JUST BEEN ARRESTED IN WOODED AREA ''''''''''''","","","","988490372962766850","","","https://twitter.com/berrysname/status/988490372962766850",""
"RealOkayestCop","2018-04-23-14:36",0,2,0,"The Killer from Waffle House has been arrested","","","","988486711738011649","","","https://twitter.com/RealOkayestCop/status/988486711738011649",""
"IngramEpps","2018-04-23-14:32",1,6,1,"Ohhh looky, the waffle House killer had a weapon on him and actually lived to be arrested. Yeah.","","","","988485855508680704","","","https://twitter.com/IngramEpps/status/988485855508680704",""
"PatsGirlUSA","2018-04-23-14:24",4,29,4,"Your buddy Tennesse's Waffle House Killer has been arrested # GunReformNowhttps://twitter.com/MNPDNashville/status/988478940854607874 …","","","# GunReformNowhttps","988483808600231936","988415011382091776","realDonaldTrump","https://twitter.com/PatsGirlUSA/status/988483808600231936","https://abs.twimg.com/emoji/v2/72x72/203c.png"
"DanielW142","2018-04-23-14:21",0,3,1,"Waffle House killer was arrested at the White House in July 2017, his guns were taken from him and given to his father. Father gives guns back to his son and he kills 4 people. I hope the families of the 4 victims sue the father into bankruptcy.","","","","988482916073127937","988480253680128000","FoxNews","https://twitter.com/DanielW142/status/988482916073127937",""
"Roadqween","2018-04-23-14:16",0,1,0,"They just arrested the waffle house killer","","","","988481631571927042","","","https://twitter.com/Roadqween/status/988481631571927042",""
