username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"sagarmehta133","2017-06-15-09:18",0,0,0,"BBCBreaking: Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: … pic.twitter.com/tUOtkS43Ew","","","# GrenfellTower","875341758263119874","","","https://twitter.com/sagarmehta133/status/875341758263119874","https://pbs.twimg.com/media/DCXVi0RWsAIlJW1.jpg"
"superonom","2017-06-15-09:18",0,0,0,"RT BBCWorld 'RT BBCBreaking: Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest:… pic.twitter.com/oG4FJQLopm'","","","# GrenfellTower","875341739510427649","","","https://twitter.com/superonom/status/875341739510427649","https://pbs.twimg.com/media/DCXVi0RWsAIlJW1.jpg"
"AnySourceNews","2017-06-15-09:18",0,0,0,"RT BBCBreaking: Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: … pic.twitter.com/0h01OP0vti","","","# GrenfellTower","875341731847426048","","","https://twitter.com/AnySourceNews/status/875341731847426048","https://pbs.twimg.com/media/DCXVi0RWsAIlJW1.jpg"
"uber_buyer","2017-06-15-09:18",0,0,0,"Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: http://bbc.in/2sw83eR pic.twitter.com/GGHmpV2jYL","","","# GrenfellTower","875341716827648000","","","https://twitter.com/uber_buyer/status/875341716827648000","https://pbs.twimg.com/media/DCXVi0RWsAIlJW1.jpg"
"YGMBEN","2017-06-15-09:18",0,0,0,"RT BBCBreaking 'Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: … pic.twitter.com/JUDsSTmLVt'","","","# GrenfellTower","875341702264913920","","","https://twitter.com/YGMBEN/status/875341702264913920","https://pbs.twimg.com/media/DCXVi0RWsAIlJW1.jpg"
"Missycilious","2017-06-15-09:16",0,0,0,"Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: http://bbc.in/2sw83eR pic.twitter.com/IYK0hkaTSD","","","# GrenfellTower","875341352132898816","","","https://twitter.com/Missycilious/status/875341352132898816","https://pbs.twimg.com/media/DCXVi0RWsAIlJW1.jpg"
"JamesRoy","2017-06-15-09:16",0,0,0,"BBCBreaking: Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: … pic.twitter.com/9Z5AY46RrH","","","# GrenfellTower","875341283191132160","","","https://twitter.com/JamesRoy/status/875341283191132160","https://pbs.twimg.com/media/DCXVi0RWsAIlJW1.jpg"
"Figikung","2017-06-15-09:16",0,0,0,"RT BBCBreaking: Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: http://bbc.in/2sw83eR …","","","# GrenfellTower","875341248575549441","","","https://twitter.com/Figikung/status/875341248575549441",""
"lpsffs2","2017-06-15-09:16",0,0,0,"Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: http://bbc.in/2sw83eR http://ift.tt/2s4QC3e BBC…","","","# GrenfellTower","875341247464054784","","","https://twitter.com/lpsffs2/status/875341247464054784",""
"TerryJMcMurray","2017-06-15-09:16",0,0,0,"BBCBreaking: Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: … pic.twitter.com/0NBe0xivMh","","","# GrenfellTower","875341230930112512","","","https://twitter.com/TerryJMcMurray/status/875341230930112512","https://pbs.twimg.com/media/DCXVi0RWsAIlJW1.jpg"
"TopTwts","2017-06-15-09:16",0,0,0,"Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: http://bbc.in/2sw83eR pic.twitter.com/hO4Kt2k8Cb","","","# GrenfellTower","875341227083878401","","","https://twitter.com/TopTwts/status/875341227083878401","https://pbs.twimg.com/media/DCXVi0RWsAIlJW1.jpg"
"dibakarme","2017-06-15-09:15",0,0,0,"From BBC World RT BBCBreaking: Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Late… pic.twitter.com/p2LWcFRU5w","","","# GrenfellTower","875341101774905345","","","https://twitter.com/dibakarme/status/875341101774905345","https://abs.twimg.com/emoji/v2/72x72/1f4e1.png"
"Bis_Sandeep","2017-06-15-09:15",1,0,0,"Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: http://bbc.in/2sw83eR pic.twitter.com/yUjr9XxRBO","","","# GrenfellTower","875341061832544256","","","https://twitter.com/Bis_Sandeep/status/875341061832544256","https://pbs.twimg.com/media/DCXVi0RWsAIlJW1.jpg"
"newsbott3r","2017-06-15-09:15",1,0,0,"Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: http://bbc.in/2sw83eR pic.twitter.com/3ie3ipYEW6","","","# GrenfellTower","875341024540975104","","","https://twitter.com/newsbott3r/status/875341024540975104","https://pbs.twimg.com/media/DCXVi0RWsAIlJW1.jpg"
"djife2","2017-06-15-09:15",0,0,0,"Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: http://bbc.in/2sw83eR http://ift.tt/2s4QC3e BBC…","","","# GrenfellTower","875340990797709312","","","https://twitter.com/djife2/status/875340990797709312",""
"SourceAny","2017-06-15-09:14",0,0,0,"RT BBCBreaking: Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: … pic.twitter.com/eORoBAuFJN","","","# GrenfellTower","875340720755888132","","","https://twitter.com/SourceAny/status/875340720755888132","https://pbs.twimg.com/media/DCXVi0RWsAIlJW1.jpg"
"iowabrandy502","2017-06-15-09:14",0,0,0,"Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: http://bbc.in/2sw83eR http://ift.tt/2s4QC3e BBC…","","","# GrenfellTower","875340719250124800","","","https://twitter.com/iowabrandy502/status/875340719250124800",""
"ShafranNaizer","2017-06-15-09:14",0,0,0,"RT BBCBreaking: Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: http://bbc.in/2sw83eR …","","","# GrenfellTower","875340698899423233","","","https://twitter.com/ShafranNaizer/status/875340698899423233",""
"BBCBreaking","2017-06-15-09:13",896,809,284,"Photos obtained by the BBC show the inside of a flat in # GrenfellTower today Latest: http://bbc.in/2sw83eR pic.twitter.com/wDnA2iau3c","","","# GrenfellTower","875340518967869440","","","https://twitter.com/BBCBreaking/status/875340518967869440","https://pbs.twimg.com/media/DCXVi0RWsAIlJW1.jpg"
"DailyMirror","2017-06-14-03:45",3,5,0,"Photos from scene show a resident still trapped inside a smoke-filled flat in daylight this morning # GrenfellTower http://www.mirror.co.uk/news/uk-news/grenfell-tower-fire-live-updates-10619185 …pic.twitter.com/LtmVSgDJ6Y","","","# GrenfellTower","874895595546312706","","","https://twitter.com/DailyMirror/status/874895595546312706","https://pbs.twimg.com/media/DCRAz1bXoAAiv8_.jpg"
