username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"hobbitdigger55","2017-06-19-21:30",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876975466237874176","","","https://twitter.com/hobbitdigger55/status/876975466237874176",""
"alexpoucher","2017-06-19-20:22",0,0,0,"One dead and eight hurt in London mosque van attack, which is being investigated... http://alexpoucher.com/one-dead-and-eight-hurt-in-london-mosque-van-attack-which-is-being-investigated/ …","","","","876958298364366849","","","https://twitter.com/alexpoucher/status/876958298364366849",""
"JudgeMoneer","2017-06-19-19:23",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://fb.me/2d3jJPcK8","","","","876943648188977152","","","https://twitter.com/JudgeMoneer/status/876943648188977152",""
"stonejd","2017-06-19-18:09",0,0,0,"London Mosque Crash: At Least One Dead, Ten Hurt - Breaking Israel News http://po.st/lc69r2 via @ binalerts","","@ binalerts","","876924928611713027","","","https://twitter.com/stonejd/status/876924928611713027",""
"channel1atlanta","2017-06-19-17:39",0,0,0,"CBS46 reports 1 dead, 8 hurt in crash near mosque in London; suspect arrested http://bit.ly/2rx11Cf pic.twitter.com/PNqKmVkBmd","","","","876917289819533312","","","https://twitter.com/channel1atlanta/status/876917289819533312","https://pbs.twimg.com/media/DCttja-XsAYD4zs.jpg"
"cbs46","2017-06-19-17:30",0,1,0,"1 dead, 8 hurt in crash near mosque in London; suspect arrested http://bit.ly/2rx11Cf pic.twitter.com/v4Jum5bAFb","","","","876915010970071040","","","https://twitter.com/cbs46/status/876915010970071040","https://pbs.twimg.com/media/DCttja-XsAYD4zs.jpg"
"AmyCondle","2017-06-19-17:04",0,0,0,"One dead ten hurt in London Mosque the 3rd or 4th attack!","","","","876908585971666944","","","https://twitter.com/AmyCondle/status/876908585971666944",""
"dogbreath222","2017-06-19-15:59",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London It's about fucking time the 'we's' started retaliating!","","","","876892212935577600","","","https://twitter.com/dogbreath222/status/876892212935577600",""
"Evilnihil","2017-06-19-13:08",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876849202336333826","","","https://twitter.com/Evilnihil/status/876849202336333826",""
"rtoberl","2017-06-19-12:27",1,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876838937972666368","","","https://twitter.com/rtoberl/status/876838937972666368",""
"Seanras","2017-06-19-12:18",0,0,1,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876836711002767360","","","https://twitter.com/Seanras/status/876836711002767360",""
"cherryblossom06","2017-06-19-12:15",1,1,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876835951380713472","","","https://twitter.com/cherryblossom06/status/876835951380713472",""
"freerepublican","2017-06-19-12:13",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876835212851691521","","","https://twitter.com/freerepublican/status/876835212851691521",""
"keenan1960","2017-06-19-11:37",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876826217349083136","","","https://twitter.com/keenan1960/status/876826217349083136",""
"kentpg","2017-06-19-11:35",0,0,1,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J","","","","876825737118060545","","","https://twitter.com/kentpg/status/876825737118060545",""
"AnnaZ","2017-06-19-11:34",0,0,0,"Clash of Uncivilizations. Good luck, Europe: One dead and 10 hurt in terror attack on # FinsburyPark mosque, London http://dailym.ai/2tCVx9J","","","# FinsburyPark","876825398469853184","","","https://twitter.com/AnnaZ/status/876825398469853184",""
"Wigwamjamman","2017-06-19-11:17",0,1,1,"1 dead n 10 hurt in terror attack on mosque, London http://dailym.ai/2tCVx9J via @ MailOnline - unforgivable. If only life in jail was enough!","","@ MailOnline","","876821325901385729","","","https://twitter.com/Wigwamjamman/status/876821325901385729",""
"BlackburnEssex","2017-06-19-11:00",0,0,0,"ICYMI: Van plows into a crowd outside a mosque in London, England. One dead and ten hurt. http://blackburnnews.com/windsor/windsor-news/2017/06/18/vehicle-plows-pedestrians-london-england/ …pic.twitter.com/83ihv21ZAj","","","","876816863304527873","","","https://twitter.com/BlackburnEssex/status/876816863304527873","https://pbs.twimg.com/media/DCrL6p3XgAETrY_.jpg"
"inquirerdotnet","2017-06-19-10:59",0,4,0,"1 dead, 10 hurt in crash near London mosque suspected as terrorism http://ebx.sh/2ruVig4 pic.twitter.com/TvOeDYuxlb","","","","876816655862693888","","","https://twitter.com/inquirerdotnet/status/876816655862693888","https://pbs.twimg.com/media/DCsUGc4XoAIgvxO.jpg"
"latest_ooyuz","2017-06-19-10:52",0,0,0,"1 dead, 10 hurt near London mosque in suspected terrorist crash; one person arre.... Related Articles: http://bit.ly/2sOQnLd","","","","876814883534372864","","","https://twitter.com/latest_ooyuz/status/876814883534372864",""
"harrytpk","2017-06-19-10:48",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876813843443449856","","","https://twitter.com/harrytpk/status/876813843443449856",""
"Salafisquad","2017-06-19-10:45",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J","","","","876813095569698816","","","https://twitter.com/Salafisquad/status/876813095569698816",""
"ohdaba","2017-06-19-10:41",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876812120632864769","","","https://twitter.com/ohdaba/status/876812120632864769",""
"ENesdoly","2017-06-19-10:38",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876811507836649473","","","https://twitter.com/ENesdoly/status/876811507836649473",""
"BoSnerdley","2017-06-19-10:37",2,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876811120652300288","","","https://twitter.com/BoSnerdley/status/876811120652300288",""
"ookiokLove","2017-06-19-10:34",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J","","","","876810354621161472","","","https://twitter.com/ookiokLove/status/876810354621161472",""
"InfoAgeConcern","2017-06-19-10:29",1,0,0,"1 dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline We stand with London # Ramadhan","","@ MailOnline","# Ramadhan","876809119386259457","","","https://twitter.com/InfoAgeConcern/status/876809119386259457",""
"CarolsakelCosta","2017-06-19-10:21",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876807208524103681","","","https://twitter.com/CarolsakelCosta/status/876807208524103681",""
"irnglobal","2017-06-19-10:16",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876805768460107778","","","https://twitter.com/irnglobal/status/876805768460107778",""
"scotpatriot","2017-06-19-10:11",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J -London mayer did say learn to live with it","","","","876804663932092416","","","https://twitter.com/scotpatriot/status/876804663932092416",""
"joyeta_e","2017-06-19-10:07",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876803515418542080","","","https://twitter.com/joyeta_e/status/876803515418542080",""
"caseythehost","2017-06-19-10:06",0,1,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://ow.ly/IZJu30cHXeX","","","","876803260941783040","","","https://twitter.com/caseythehost/status/876803260941783040",""
"ImagesbyBrian","2017-06-19-10:03",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J","","","","876802496643125249","","","https://twitter.com/ImagesbyBrian/status/876802496643125249",""
"sakrg2","2017-06-19-09:57",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876801034794004480","","","https://twitter.com/sakrg2/status/876801034794004480",""
"mrmarkil","2017-06-19-09:52",0,0,0,"Update; One dead and eight hurt in London mosque van attack, which is being investigated by counter-terror police: British Media","","","","876799828805767168","","","https://twitter.com/mrmarkil/status/876799828805767168",""
"kentpg","2017-06-19-09:36",0,0,0,"DRIVER BLEW A KISS 1 dead, others hurt after van plows into London mosque crowd in incident eyed as terror","","","","876795909245480961","","","https://twitter.com/kentpg/status/876795909245480961",""
"ken_is_busy","2017-06-19-09:34",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876795445892308992","","","https://twitter.com/ken_is_busy/status/876795445892308992",""
"kiki405","2017-06-19-09:34",1,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline wants to kill all muslims","","@ MailOnline","","876795248130879488","","","https://twitter.com/kiki405/status/876795248130879488",""
"jileiso369","2017-06-19-09:25",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J @ MailOnline","","@ MailOnline","","876793142531342340","","","https://twitter.com/jileiso369/status/876793142531342340",""
"GinnCatherine","2017-06-19-09:15",0,0,0,"London Mosque Crash: At Least One Dead, Ten Hurt - Breaking Israel News | Latest News. Biblical Perspective. http://po. @ binalerts","","@ binalerts","","876790600963510275","","","https://twitter.com/GinnCatherine/status/876790600963510275",""
"SunSeekerKaren","2017-06-19-09:15",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline Horrible","","@ MailOnline","","876790558701871109","","","https://twitter.com/SunSeekerKaren/status/876790558701871109",""
"Arabianic","2017-06-19-09:14",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876790237439152131","","","https://twitter.com/Arabianic/status/876790237439152131",""
"burghseyeview","2017-06-19-09:10",1,2,0,"Slaughtering European sheep: One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876789288704364545","","","https://twitter.com/burghseyeview/status/876789288704364545",""
"FHaggui","2017-06-19-09:09",0,0,0,"1 dead and 8 hurt in London mosque van attack, which is being investigated by counter-terror police. # FinsburyPark http://www.bbc.com/news/uk-england-london-40322960?ns_mchannel=social&ns_campaign=bbc_breaking&ns_source=twitter&ns_linkname=news_central …","","","# FinsburyPark","876789150690758656","","","https://twitter.com/FHaggui/status/876789150690758656",""
"Khansphere","2017-06-19-08:55",0,0,0,"One dead and eight hurt in London mosque attack http://www.bbc.co.uk/news/uk-england-london-40322960 … Sent via @ updayUK","","@ updayUK","","876785529223884802","","","https://twitter.com/Khansphere/status/876785529223884802",""
"KazzyStevensCRV","2017-06-19-08:55",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876785466632269824","","","https://twitter.com/KazzyStevensCRV/status/876785466632269824",""
"popsfisherhl","2017-06-19-08:51",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876784626030792704","","","https://twitter.com/popsfisherhl/status/876784626030792704",""
"stowlawn","2017-06-19-08:49",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876783988177862658","","","https://twitter.com/stowlawn/status/876783988177862658",""
"Shoshanah19","2017-06-19-08:36",0,0,1,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876780685209489408","","","https://twitter.com/Shoshanah19/status/876780685209489408",""
"john_siracusa","2017-06-19-08:30",0,0,0,"1 dead, 10 hurt near London mosque in suspected terrorist crash; one person arrested http://s.silive.com/6xEAe8","","","","876779104690941953","","","https://twitter.com/john_siracusa/status/876779104690941953",""
"cahulaan","2017-06-19-08:25",0,1,0,"London Mosque Crash: At Least One Dead, Ten Hurt http://dlvr.it/PNQj3S # TheResistancepic.twitter.com/KxaDLzhu9O","","","# TheResistancepic","876777864208695298","","","https://twitter.com/cahulaan/status/876777864208695298","https://pbs.twimg.com/media/DCrw0e_UMAEN_xK.jpg"
"OSINT220","2017-06-19-08:24",0,0,0,"1 Dead, 10 Hurt as Van Rams Muslim Pedestrians near London Mosque — Naharnet http://www.naharnet.com/stories/en/231624 …","","","","876777798370811904","","","https://twitter.com/OSINT220/status/876777798370811904",""
"NewsWithViews","2017-06-19-08:16",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://fb.me/23iD0W0F3","","","","876775796383395840","","","https://twitter.com/NewsWithViews/status/876775796383395840",""
"Ghorabz","2017-06-19-08:14",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J","","","","876775242382934016","","","https://twitter.com/Ghorabz/status/876775242382934016",""
"Frauhanan","2017-06-19-08:09",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876773904601272320","","","https://twitter.com/Frauhanan/status/876773904601272320",""
"mikekirbyone","2017-06-19-08:00",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London # finsbury # london ~ http://dailym.ai/2tCVx9J","","","# finsbury # london","876771643456139264","","","https://twitter.com/mikekirbyone/status/876771643456139264",""
"kwame70","2017-06-19-07:59",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876771305198149632","","","https://twitter.com/kwame70/status/876771305198149632",""
"Dave1Agar","2017-06-19-07:53",0,0,0,"@ jk_rowling. Headline reads 'One dead and 10 hurt in terror attack on Finsbury Park mosque, London' http://dailym.ai/2tCVx9J via @ MailOnline","","@ jk_rowling @ MailOnline","","876770009393057792","","","https://twitter.com/Dave1Agar/status/876770009393057792",""
"TopHalifaxNow","2017-06-19-07:47",0,0,0,"One dead, 10 hurt after driver crashes into crowd outside London mosque in suspected terror attack… http://toplocalnow.com/ca/halifax/at/8#t5027759 …","","","","876768297026338817","","","https://twitter.com/TopHalifaxNow/status/876768297026338817",""
"stevo","2017-06-19-07:45",0,0,0,"One dead, several hurt in London mosque attack https://www.usatoday.com/videos/news/world/2017/06/19/one-dead-several-hurt-in-london-mosque-attack/103002542/ … # NLU","","","# NLU","876767821509865472","","","https://twitter.com/stevo/status/876767821509865472",""
"SlyShocks","2017-06-19-07:37",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876765919988633600","","","https://twitter.com/SlyShocks/status/876765919988633600",""
"afrovibesradios","2017-06-19-07:35",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J","","","","876765391053303809","","","https://twitter.com/afrovibesradios/status/876765391053303809",""
"INTJerk","2017-06-19-07:35",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876765269515005952","","","https://twitter.com/INTJerk/status/876765269515005952",""
"missyjoblu2","2017-06-19-07:33",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876764798662230017","","","https://twitter.com/missyjoblu2/status/876764798662230017",""
"bulldoghill","2017-06-19-07:32",0,1,0,"1 dead, 10 hurt near London mosque in suspected terrorist crash | http://NOLA.com http://www.nola.com/crime/index.ssf/2017/06/london_mosque_van_suspected_te.html …","","","","876764672900435969","","","https://twitter.com/bulldoghill/status/876764672900435969",""
"allaai","2017-06-19-07:30",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://fb.me/1Ws2Wpejn","","","","876764008765947904","","","https://twitter.com/allaai/status/876764008765947904",""
"VanessaBeeley","2017-06-19-07:25",19,12,5,"DIVIDE & CONQUER: One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876762899804499972","","","https://twitter.com/VanessaBeeley/status/876762899804499972",""
"PhiladelphiaCP","2017-06-19-07:21",0,0,0,"Terrorist attack targets worshippers outside London mosque; 1 dead, 10 hurt 6abc - http://toplocalnow.com/us/philadelphia/at/7#t5027173 …","","","","876761776104275968","","","https://twitter.com/PhiladelphiaCP/status/876761776104275968",""
"6abc","2017-06-19-07:15",2,2,5,"Terrorist attack targets worshippers outside London mosque; 1 dead, 10 hurt # 6abc - http://6abc.cm/2rHMQOU pic.twitter.com/yqX52wW6m7","","","# 6abc","876760240427028481","","","https://twitter.com/6abc/status/876760240427028481","https://pbs.twimg.com/media/DCrgynZXgAAVRlB.jpg"
"falcon_koch","2017-06-19-07:11",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876759416099426306","","","https://twitter.com/falcon_koch/status/876759416099426306",""
"fordglobalgroup","2017-06-19-07:08",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://fb.me/8GK2A2GGM","","","","876758658159448065","","","https://twitter.com/fordglobalgroup/status/876758658159448065",""
"annmariepoli","2017-06-19-07:07",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876758296656588800","","","https://twitter.com/annmariepoli/status/876758296656588800",""
"BX93","2017-06-19-06:59",2,0,0,"WATCH: 1 dead, 10 hurt in suspected terror attack near London, UK mosque # ldnont http://fw.to/6zpkRSD","","","# ldnont","876756379091992576","","","https://twitter.com/BX93/status/876756379091992576",""
"TeamOmegapt","2017-06-19-06:55",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://fb.me/25m41pHEu","","","","876755426766966784","","","https://twitter.com/TeamOmegapt/status/876755426766966784",""
"luluhoosencoova","2017-06-19-06:51",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://fb.me/51CPyfG2A","","","","876754413817409536","","","https://twitter.com/luluhoosencoova/status/876754413817409536",""
"StrictlyBrickly","2017-06-19-06:47",0,0,0,"rt legal_problems: London mosque crash: At least one dead, ten hurt http://ift.tt/2srbeBk","","","","876753286237491200","","","https://twitter.com/StrictlyBrickly/status/876753286237491200",""
"WFSBnews","2017-06-19-06:46",0,1,0,"1 dead, 8 hurt in crash near mosque in London; suspect arrested http://www.wfsb.com/story/35691913/several-killed-in-london-vehicle-collision …pic.twitter.com/pVFUacts9D","","","","876752939548905472","","","https://twitter.com/WFSBnews/status/876752939548905472","https://pbs.twimg.com/media/DCraJZ4VwAAbO-y.jpg"
"JosephWenzel1","2017-06-19-06:46",0,0,0,"1 dead, 8 hurt in crash near mosque in London; suspect arrested http://www.wfsb.com/story/35691913/several-killed-in-london-vehicle-collision …pic.twitter.com/7uDZEUDldi","","","","876752939477594112","","","https://twitter.com/JosephWenzel1/status/876752939477594112","https://pbs.twimg.com/media/DCraJZ2UAAAXU0H.jpg"
"omni2002ng","2017-06-19-06:43",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876752199312912384","","","https://twitter.com/omni2002ng/status/876752199312912384",""
"UTWorldNews","2017-06-19-06:41",0,0,0,"London mosque crash: At least one dead, ten hurt http://ift.tt/2rvrXSX # UTBreakingNews","","","# UTBreakingNews","876751685800034305","","","https://twitter.com/UTWorldNews/status/876751685800034305",""
"PennLive","2017-06-19-06:40",2,0,0,"1 dead, 10 hurt near London mosque in suspected terrorist crash; one person arrested. http://bit.ly/2sN6bhu pic.twitter.com/9T1MqPpXnw","","","","876751546054316033","","","https://twitter.com/PennLive/status/876751546054316033","https://pbs.twimg.com/media/DCrY4isXUAA8ilN.jpg"
"FazleAzim2","2017-06-19-06:39",0,0,0,"London mosque crash: At least one dead, ten hurt pic.twitter.com/vyVx71eP8v","","","","876751200154259456","","","https://twitter.com/FazleAzim2/status/876751200154259456","https://pbs.twimg.com/media/DCrYkdbXoAAj0ff.png"
"Fausto_Enrique","2017-06-19-06:38",0,0,0,"London mosque crash: At least one dead, ten hurt: London authorities are investigating a… https://goo.gl/fb/2PH9LB","","","","876751009351127040","","","https://twitter.com/Fausto_Enrique/status/876751009351127040",""
"americandailys","2017-06-19-06:37",0,0,0,"London mosque crash: At least one dead, ten hurt: London authorities are investigating a… https://goo.gl/fb/XsNmeE","","","","876750764563210241","","","https://twitter.com/americandailys/status/876750764563210241",""
"PaginaNuova","2017-06-19-06:36",0,0,0,"USA TODAY - London mosque crash: At least one dead, ten hurt http://ift.tt/2srbeBk # PaginaNuova # Press","","","# PaginaNuova # Press","876750521666818048","","","https://twitter.com/PaginaNuova/status/876750521666818048",""
"mjwatts1983","2017-06-19-06:36",0,0,0,"1 dead, 10 hurt in crash near London mosque suspected as terrorism http://fb.me/8cKsmGUJ5","","","","876750456428478464","","","https://twitter.com/mjwatts1983/status/876750456428478464",""
"AmitKishore","2017-06-19-06:34",0,0,0,"London mosque crash: At least one dead, ten hurt http://ift.tt/2srbeBk via USAToday","","","","876749977158127617","","","https://twitter.com/AmitKishore/status/876749977158127617",""
"Tom__Coleman","2017-06-19-06:33",0,0,0,"London mosque crash: At least one dead, ten hurt http://ift.tt/2srbeBk","","","","876749684265668608","","","https://twitter.com/Tom__Coleman/status/876749684265668608",""
"cahulaan","2017-06-19-06:32",0,0,0,"London mosque crash: At least one dead, ten hurt: London authorities are investigating a van crash… http://dlvr.it/PNPYXz # TheResistancepic.twitter.com/n8cLnSMEoa","","","# TheResistancepic","876749470888624129","","","https://twitter.com/cahulaan/status/876749470888624129","https://pbs.twimg.com/media/DCrW_sfUIAEvCI_.jpg"
"_scottcameron_","2017-06-19-06:31",0,0,0,"London mosque crash: At least one dead, ten hurt https://www.usatoday.com/videos/news/world/2017/06/19/london-mosque-crash-least-one-dead-ten-hurt/103002312/ …","","","","876749348868165632","","","https://twitter.com/_scottcameron_/status/876749348868165632",""
"rifortikat1985","2017-06-19-06:28",0,0,0,"London mosque crash: At least one dead, ten hurt Read more: http://firenewsfeed.com/news/168457 # london # ramadan # mosquespic.twitter.com/qs6QMIWyl0","","","# london # ramadan # mosquespic","876748598150561792","","","https://twitter.com/rifortikat1985/status/876748598150561792","https://pbs.twimg.com/media/DCrWMzfXcAAB7AX.jpg"
"BelkissObadia","2017-06-19-06:28",0,0,0,"Finsbury Park terrorist attack: one dead near north London mosque Several muslims hurt and killed https://www.theguardian.com/uk-news/live/2017/jun/19/north-london-van-incident-finsbury-park-casualties-collides-pedestrians-live-updates?CMP=share_btn_tw …","","","","876748467963670528","","","https://twitter.com/BelkissObadia/status/876748467963670528",""
"PhiladelphiaCP","2017-06-19-06:27",0,0,0,"Terrorist attack targets worshippers outside London mosque; 1 dead, 10 hurt 6abc - http://toplocalnow.com/us/philadelphia/at/6#t5025589 …","","","","876748155907428357","","","https://twitter.com/PhiladelphiaCP/status/876748155907428357",""
"ifeanyiogbodo2","2017-06-19-06:23",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J","","","","876747181759369216","","","https://twitter.com/ifeanyiogbodo2/status/876747181759369216",""
"washnews_live","2017-06-19-06:21",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://dailym.ai/2tCVx9J via @ MailOnline","","@ MailOnline","","876746647467851776","","","https://twitter.com/washnews_live/status/876746647467851776",""
"saiporg","2017-06-19-06:17",0,0,0,"One dead and 10 hurt in terror attack on Finsbury Park mosque, London http://fb.me/83LtDgtK0","","","","876745769323077632","","","https://twitter.com/saiporg/status/876745769323077632",""
"supra1Bqteam","2017-06-19-06:17",0,0,0,"Terrorist attack targets worshippers outside London mosque; 1 dead, 10 hurt http://ift.tt/2sJjShH","","","","876745763849633793","","","https://twitter.com/supra1Bqteam/status/876745763849633793",""
"russrhodesFOX","2017-06-19-06:16",0,2,1,"Watching an attack outside a London mosque. One person dead. Ten others hurt.","","","","876745573742903296","","","https://twitter.com/russrhodesFOX/status/876745573742903296",""
