username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"panagismoros","2017-06-19-13:48",0,0,0,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren... http://www.bbc.co.uk.convey.pro/l/rlRzaaa by # BBCBreaking via @ c0nvey","","@ c0nvey","# FinsburyPark # BBCBreaking","876859151376408581","","","https://twitter.com/panagismoros/status/876859151376408581",""
"Nationjobsearch","2017-06-19-13:47",0,0,0,"# news Finsbury Park attack suspect named as Darren Osborne: Man arrested on suspicion of… https://goo.gl/fb/DJcxmE","","","# news","876859035429085185","","","https://twitter.com/Nationjobsearch/status/876859035429085185",""
"occp1967","2017-06-19-13:46",0,0,1,"The man arrested on suspicion of carrying out the Finsbury Park terror attack is 47-year-old Darren Osborne from Cardiff.","","","","876858781438803968","","","https://twitter.com/occp1967/status/876858781438803968",""
"mikeliveira","2017-06-19-13:28",0,0,0,"Finsbury Park attack suspect named as Darren Osborne: Man arrested on suspicion of carrying… https://goo.gl/fb/DGPeiz","","","","876854173014294529","","","https://twitter.com/mikeliveira/status/876854173014294529",""
"ThruWokeEyes","2017-06-19-13:22",0,0,1,"Man arrested on suspicion of carrying out FinsburyPark attack is Darren Osborne, 47, from Cardiff # FinsburyParkattack","","","# FinsburyParkattack","876852807265071104","876606794021339136","ThruWokeEyes","https://twitter.com/ThruWokeEyes/status/876852807265071104",""
"thus_spake","2017-06-19-13:15",0,0,0,"Man arrested on suspicion of carrying out Finsbury Park terror attack is Darren Osborne, 47, from Cardiff, BBC u... http://www.bbc.co.uk/news/uk-40332616 …","","","","876851020646813697","","","https://twitter.com/thus_spake/status/876851020646813697",""
"keithtrenchard","2017-06-19-13:15",0,0,0,"Finsbury Park attack suspect named as Darren Osborne - Man arrested on suspicion of carrying out Finsbury Park ... http://ow.ly/QzIE50cgjYI","","","","876850973259550720","","","https://twitter.com/keithtrenchard/status/876850973259550720",""
"kayodeyemi","2017-06-19-13:15",0,0,0,"News: Man arrested on suspicion of carrying out Finsbury Park terror attack is Darren Osborne, 47, from Cardiff, @ BBC understand.","","@ BBC","","876850919048179712","","","https://twitter.com/kayodeyemi/status/876850919048179712",""
"360mediaX","2017-06-19-13:10",0,0,0,"Finsbury Park attack suspect named as Darren Osborne: Man arrested on suspicion of carrying… https://goo.gl/fb/xPBXNv","","","","876849608672071680","","","https://twitter.com/360mediaX/status/876849608672071680",""
"Ticia_Verveer","2017-06-19-13:08",0,1,0,"Man arrested on suspicion of carrying out Finsbury Park terror attack is Darren Osborne, 47, from Cardiff,source BBC http://www.bbc.com/news/uk-40332616 …","","","","876849277447921666","","","https://twitter.com/Ticia_Verveer/status/876849277447921666",""
"BBCBristol","2017-06-19-13:08",3,3,0,"Darren Osborne, who grew up in Weston-super-Mare, arrested on suspicion of carrying out Finsbury Park terror attack http://bbc.in/2tkgUx9 pic.twitter.com/m6ryYxY5GO","","","","876849272779673601","","","https://twitter.com/BBCBristol/status/876849272779673601","https://pbs.twimg.com/media/DCsxfMFXYAELMBP.jpg"
"newsfinder247","2017-06-19-13:07",0,0,0,"Finsbury Park attack suspect named as Darren Osborne: Man arrested on suspicion of carrying… https://goo.gl/fb/7QiqDx","","","","876848990452686848","","","https://twitter.com/newsfinder247/status/876848990452686848",""
"euromaestro","2017-06-19-12:56",0,2,1,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from... http://bbc.in/2rwiD1e by # BBCNews","","","# FinsburyPark # BBCNews","876846054108516354","","","https://twitter.com/euromaestro/status/876846054108516354",""
"Ka_dahimi","2017-06-19-12:53",5,4,0,"The man arrested on suspicion of carrying out the # FinsburyPark terror attack is 47-year-old Darren Osborne https://apple.news/AX2udtwloRS2spuSyeWxN4w …","","","# FinsburyPark","876845409993461760","","","https://twitter.com/Ka_dahimi/status/876845409993461760",""
"Nasidi_Kura","2017-06-19-12:49",0,1,0,"Man arrested on suspicion of carrying out the # FinsburyPark terror attack is 47-year-old Darren Osborne from Cardiff http://www.bbc.com/news/uk-40332616 …","","","# FinsburyPark","876844344736714752","","","https://twitter.com/Nasidi_Kura/status/876844344736714752",""
"compo99","2017-06-19-12:47",0,0,1,"Mmm u sure EP? BBC news, Man arrested on suspicion of carrying out FinsburyPark attack is Darren Osborne 47 from Cardiff BBC understands","","","","876843828740841472","876838065758752769","BristolLive BristolPost","https://twitter.com/compo99/status/876843828740841472",""
"TopTwts","2017-06-19-12:46",1,1,0,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, BBC understands http://bbc.in/2rwiD1e","","","# FinsburyPark","876843589795491840","","","https://twitter.com/TopTwts/status/876843589795491840",""
"DavidSamFrancis","2017-06-19-12:44",0,0,0,"Man arrested on suspicion of carrying out Finsbury Park terror attack is 47-year-old Darren Osborne from Cardiff http://www.bbc.co.uk/news/uk-40332616 …","","","","876843150962196485","","","https://twitter.com/DavidSamFrancis/status/876843150962196485",""
"Missycilious","2017-06-19-12:44",0,0,0,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, BBC understands http://bbc.in/2rwiD1e","","","# FinsburyPark","876843134608695296","","","https://twitter.com/Missycilious/status/876843134608695296",""
"Bis_Sandeep","2017-06-19-12:44",0,0,0,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, BBC understands http://bbc.in/2rwiD1e","","","# FinsburyPark","876843111783301120","","","https://twitter.com/Bis_Sandeep/status/876843111783301120",""
"lpsffs2","2017-06-19-12:44",0,0,0,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, BBC understands …","","","# FinsburyPark","876843100790034433","","","https://twitter.com/lpsffs2/status/876843100790034433",""
"sagarmehta133","2017-06-19-12:44",0,0,0,"BBCBreaking: Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, B… http://bbc.in/2rwiD1e","","","# FinsburyPark","876843070783987712","","","https://twitter.com/sagarmehta133/status/876843070783987712",""
"AnySourceNews","2017-06-19-12:44",0,0,0,"RT BBCBreaking: Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff… http://bbc.in/2rwiD1e","","","# FinsburyPark","876843064077295616","","","https://twitter.com/AnySourceNews/status/876843064077295616",""
"UsmanAnwar78","2017-06-19-12:44",0,0,0,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, BBC understands http://bbc.in/2rwiD1e","","","# FinsburyPark","876843027960037389","","","https://twitter.com/UsmanAnwar78/status/876843027960037389",""
"BBCDomC","2017-06-19-12:43",3,1,2,"Man arrested on suspicion of carrying out Finsbury Park terror attack is 47-year-old Darren Osborne from Cardiff. http://www.bbc.co.uk/news/uk-40332616 …","","","","876842978555330560","","","https://twitter.com/BBCDomC/status/876842978555330560",""
"WhileECoyote","2017-06-19-12:43",0,0,0,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, BBC understands http://bbc.in/2rwiD1e","","","# FinsburyPark","876842880916226048","","","https://twitter.com/WhileECoyote/status/876842880916226048",""
"TerryJMcMurray","2017-06-19-12:43",0,0,0,"BBCBreaking: Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, B… http://bbc.in/2rwiD1e","","","# FinsburyPark","876842875664965632","","","https://twitter.com/TerryJMcMurray/status/876842875664965632",""
"YGMBEN","2017-06-19-12:43",0,0,0,"RT BBCBreaking 'Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff… http://bbc.in/2rwiD1e '","","","# FinsburyPark","876842875321024512","","","https://twitter.com/YGMBEN/status/876842875321024512",""
"moguloilman","2017-06-19-12:43",0,0,0,"Man arrested on suspicion of carrying out Finsbury Park terror attack is Darren Osborne, 47, from Cardiff http://www.bbc.co.uk/news/uk-40332616 …","","","","876842800461041664","","","https://twitter.com/moguloilman/status/876842800461041664",""
"minamaya13","2017-06-19-12:43",2,0,1,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from # Cardiff, BBC understands http://bbc.in/2rwiD1e","","","# FinsburyPark # Cardiff","876842762318082049","","","https://twitter.com/minamaya13/status/876842762318082049",""
"sportapples362","2017-06-19-12:42",0,0,0,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, BBC understands …","","","# FinsburyPark","876842718353346560","","","https://twitter.com/sportapples362/status/876842718353346560",""
"SourceAny","2017-06-19-12:42",0,0,0,"RT BBCBreaking: Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff… http://bbc.in/2rwiD1e","","","# FinsburyPark","876842715262185472","","","https://twitter.com/SourceAny/status/876842715262185472",""
"djife2","2017-06-19-12:42",0,0,0,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, BBC understands …","","","# FinsburyPark","876842672576745472","","","https://twitter.com/djife2/status/876842672576745472",""
"mikesemple","2017-06-19-12:42",0,0,0,"Man arrested on suspicion of carrying out Finsbury Park terror attack is Darren Osborne, 47, from Cardiff... http://fb.me/6Sjn9auW5","","","","876842574308311043","","","https://twitter.com/mikesemple/status/876842574308311043",""
"vrai777","2017-06-19-12:41",0,0,0,"$ BNews:Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, BBC u… http://bbc.in/2rwiD1e","","","# FinsburyPark","876842359048331266","","","https://twitter.com/vrai777/status/876842359048331266","https://abs.twimg.com/emoji/v2/72x72/23f0.png"
"JakeM_1998","2017-06-19-12:41",0,0,0,"RT BBCBreaking: Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff… http://bbc.in/2rwiD1e","","","# FinsburyPark","876842349208489984","","","https://twitter.com/JakeM_1998/status/876842349208489984",""
"_Four_Horsemen","2017-06-19-12:40",6,1,1,"Man arrested on suspicion of carrying out Finsbury Park terror attack is Darren Osborne, 47, from Cardiff http://www.bbc.co.uk/news/uk-40332616 …","","","","876842187467755520","","","https://twitter.com/_Four_Horsemen/status/876842187467755520",""
"uber_buyer","2017-06-19-12:40",0,0,0,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, BBC understands http://bbc.in/2rwiD1e","","","# FinsburyPark","876842097005002753","","","https://twitter.com/uber_buyer/status/876842097005002753",""
"NewportSutr","2017-06-19-12:40",0,0,0,"Man arrested on suspicion of carrying out Finsbury Park terror attack is Darren Osborne, 47, from Cardiff, BBC... http://fb.me/3RLUp3SjU","","","","876842080202522625","","","https://twitter.com/NewportSutr/status/876842080202522625",""
"rpuAFO","2017-06-19-12:40",2,1,0,"# BreakingNews: Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff,… https://twitter.com/BBCBreaking/status/876841983934967808 …","","","# BreakingNews # FinsburyPark","876842077623078912","","","https://twitter.com/rpuAFO/status/876842077623078912",""
"iowabrandy502","2017-06-19-12:40",0,0,0,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, BBC understands …","","","# FinsburyPark","876842045708619777","","","https://twitter.com/iowabrandy502/status/876842045708619777",""
"newsbott3r","2017-06-19-12:40",0,0,0,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, BBC understands http://bbc.in/2rwiD1e","","","# FinsburyPark","876842029795463169","","","https://twitter.com/newsbott3r/status/876842029795463169",""
"sutr_wales","2017-06-19-12:40",1,0,0,"Man arrested on suspicion of carrying out Finsbury Park terror attack is Darren Osborne, 47, from Cardiff, BBC... http://fb.me/13DE6kgyj","","","","876842027291430917","","","https://twitter.com/sutr_wales/status/876842027291430917",""
"BBCBreaking","2017-06-19-12:39",1306,1010,214,"Man arrested on suspicion of carrying out # FinsburyPark attack is Darren Osborne, 47, from Cardiff, BBC understands http://bbc.in/2rwiD1e","","","# FinsburyPark","876841983934967808","","","https://twitter.com/BBCBreaking/status/876841983934967808",""
"VinTweets","2017-06-19-12:38",0,0,0,"Man arrested on suspicion of carrying out Finsbury Park terror attack is Darren Osborne, 47, from Cardiff, BBC understands # FinsburyPark","","","# FinsburyPark","876841544686424064","","","https://twitter.com/VinTweets/status/876841544686424064",""
"HarunMaruf","2017-06-19-12:37",14,25,0,"BREAKING: Man arrested on suspicion of carrying out Finsbury Park terror attack is Darren Osborne, 47, from Cardiff: @ BBCBreaking","","@ BBCBreaking","","876841501619351552","","","https://twitter.com/HarunMaruf/status/876841501619351552",""
