username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"ibsinan","2017-06-21-08:49",1,0,0,"Block acquired for Grenfell fire survivors - Sixty-eight apartments in luxury block near site of Grenfell Tower... http://ow.ly/yOTH50cj5eE","","","","877508827167510532","","","https://twitter.com/ibsinan/status/877508827167510532",""
"OliviaCrellin","2017-06-21-08:49",2,4,0,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government says http://bbc.in/2rRhful","","","","877508777003499520","","","https://twitter.com/OliviaCrellin/status/877508777003499520",""
"TedfordPat","2017-06-21-08:49",0,0,0,"Block acquired for Grenfell fire survivors - Sixty-eight apartments in luxury block near site of Grenfell Tower... http://ow.ly/Quhp50cj50d","","","","877508742128037888","","","https://twitter.com/TedfordPat/status/877508742128037888",""
"rpuAFO","2017-06-21-08:48",7,15,4,"# BreakingNews: Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors… https://twitter.com/BBCBreaking/status/877506665872011264 …","","","# BreakingNews","877508503665090560","","","https://twitter.com/rpuAFO/status/877508503665090560",""
"euromaestro","2017-06-21-08:48",0,2,1,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire... http://bbc.in/2rRhful by # BBCNews","","","# BBCNews","877508419367907330","","","https://twitter.com/euromaestro/status/877508419367907330",""
"NewsatWeb","2017-06-21-08:47",0,0,0,"Block acquired for Grenfell fire survivors - Sixty-eight apartments in luxury block near site of Grenfell Tower... http://ow.ly/mRxg50cj4i4","","","","877508304628580352","","","https://twitter.com/NewsatWeb/status/877508304628580352",""
"SourceAny","2017-06-21-08:45",0,0,0,"RT BBCBreaking: Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivor… http://bbc.in/2rRhful","","","","877507836582002689","","","https://twitter.com/SourceAny/status/877507836582002689",""
"iowabrandy502","2017-06-21-08:45",0,0,0,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government says …","","","","877507808194940929","","","https://twitter.com/iowabrandy502/status/877507808194940929",""
"JakeM_1998","2017-06-21-08:45",0,0,0,"RT BBCBreaking: Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivor… http://bbc.in/2rRhful","","","","877507758236602369","","","https://twitter.com/JakeM_1998/status/877507758236602369",""
"AnySourceNews","2017-06-21-08:44",0,0,0,"RT BBCBreaking: Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivor… http://bbc.in/2rRhful","","","","877507545069441024","","","https://twitter.com/AnySourceNews/status/877507545069441024",""
"Missycilious","2017-06-21-08:44",1,0,0,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government sa… http://bbc.in/2rRhful","","","","877507518209150977","","","https://twitter.com/Missycilious/status/877507518209150977",""
"sportapples362","2017-06-21-08:44",0,0,0,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government says …","","","","877507486059823105","","","https://twitter.com/sportapples362/status/877507486059823105",""
"sagarmehta133","2017-06-21-08:44",0,0,0,"BBCBreaking: Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, … http://bbc.in/2rRhful","","","","877507427574448128","","","https://twitter.com/sagarmehta133/status/877507427574448128",""
"newsbott3r","2017-06-21-08:44",0,0,0,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government sa… http://bbc.in/2rRhful","","","","877507416920911872","","","https://twitter.com/newsbott3r/status/877507416920911872",""
"Bis_Sandeep","2017-06-21-08:44",0,0,0,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government sa… http://bbc.in/2rRhful","","","","877507413007634435","","","https://twitter.com/Bis_Sandeep/status/877507413007634435",""
"TerryJMcMurray","2017-06-21-08:43",0,1,0,"BBCBreaking: Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, … http://bbc.in/2rRhful","","","","877507336356724736","","","https://twitter.com/TerryJMcMurray/status/877507336356724736",""
"DoctorAphobos","2017-06-21-08:43",0,0,0,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government... http://fb.me/9jlr4oVAO","","","","877507288340336641","","","https://twitter.com/DoctorAphobos/status/877507288340336641",""
"johnycassidy","2017-06-21-08:43",0,0,0,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government says https://breaking.iavian.net/article/149394","","","","877507287686029312","","","https://twitter.com/johnycassidy/status/877507287686029312",""
"CatrinNye","2017-06-21-08:43",49,115,8,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government says http://bbc.in/2rRhful","","","","877507253028478977","","","https://twitter.com/CatrinNye/status/877507253028478977",""
"UsmanAnwar78","2017-06-21-08:43",0,0,0,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government sa… http://bbc.in/2rRhful","","","","877507251271065601","","","https://twitter.com/UsmanAnwar78/status/877507251271065601",""
"YGMBEN","2017-06-21-08:43",0,0,0,"RT BBCBreaking 'Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivor… http://bbc.in/2rRhful '","","","","877507224641339392","","","https://twitter.com/YGMBEN/status/877507224641339392",""
"JamesRoy","2017-06-21-08:43",0,0,0,"BBCBreaking: Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, … http://bbc.in/2rRhful","","","","877507220027707392","","","https://twitter.com/JamesRoy/status/877507220027707392",""
"LondonUpdates","2017-06-21-08:43",10,19,0,"BREAKING: Sixty-eight apartments near site of Grenfell Tower acquired to house fire survivors, says government.","","","","877507157645807616","","","https://twitter.com/LondonUpdates/status/877507157645807616",""
"jiei_yushi_bud","2017-06-21-08:42",0,0,0,"BBCNews: RT BBCBreaking: Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire… http://bbc.in/2rRhful","","","","877507023390351361","","","https://twitter.com/jiei_yushi_bud/status/877507023390351361",""
"lpsffs2","2017-06-21-08:42",0,0,0,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government says …","","","","877507013995102208","","","https://twitter.com/lpsffs2/status/877507013995102208",""
"TopTwts","2017-06-21-08:41",0,0,0,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government sa… http://bbc.in/2rRhful","","","","877506825352032256","","","https://twitter.com/TopTwts/status/877506825352032256",""
"jiei_yushi_bud","2017-06-21-08:41",0,0,0,"BBCBreaking: Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, … http://bbc.in/2rRhful","","","","877506769781739521","","","https://twitter.com/jiei_yushi_bud/status/877506769781739521",""
"djife2","2017-06-21-08:41",0,0,0,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government says …","","","","877506765771952128","","","https://twitter.com/djife2/status/877506765771952128",""
"uber_buyer","2017-06-21-08:41",0,0,0,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government sa… http://bbc.in/2rRhful","","","","877506699518775296","","","https://twitter.com/uber_buyer/status/877506699518775296",""
"vrai777","2017-06-21-08:41",0,0,0,"$ BNews:Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, gove… http://bbc.in/2rRhful","","","","877506696394006528","","","https://twitter.com/vrai777/status/877506696394006528","https://abs.twimg.com/emoji/v2/72x72/23f0.png"
"BBCBreaking","2017-06-21-08:41",2891,5375,432,"Sixty-eight apartments in luxury block near site of Grenfell Tower acquired to house fire survivors, government says http://bbc.in/2rRhful","","","","877506665872011264","","","https://twitter.com/BBCBreaking/status/877506665872011264",""
