username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"SGraSmith","2018-01-01-10:01",0,0,0,"In a show of Christian-Muslim unity, brave civilians prevent a far worse attack in Egypt, letting ISIS thugs know that the days of lambs-to-slaughter are coming to an end. https://www.washingtonpost.com/world/middle_east/witnesses-residents-prevented-much-worse-attack-in-egypt/2017/12/31/995610f0-ee28-11e7-95e3-eff284e71c8d_story.html …","","","","947845305512480768","","","https://twitter.com/SGraSmith/status/947845305512480768",""
"a8443d2922c04ca","2017-12-31-08:18",1,1,0,"ISIS Claims Responsibility Attack on Coptic Christian Church in Egypt # Topbuzzhttp://www.topbuzz.com/article/i6505474595863134730?impr_id=6505699895150643465&gid=6505474603349967114&user_id=6381413673520333827&app_id=1106&c=tw&language=en …","","","# Topbuzzhttp","947456986643337216","","","https://twitter.com/a8443d2922c04ca/status/947456986643337216",""
"AnnaMariaCB","2017-12-31-07:55",5,11,0,"Thinking about the # kopts of # Egypt once again crying their lost ones in a # terrorist attack in a Church in # Cairo Cairo. More needs to be done in the new year to protect Christians in the Middle East and to combat the # IslamicState, # ISIS, DAESH.","","","# kopts # Egypt # terrorist # Cairo # IslamicState # ISIS","947451104975118343","","","https://twitter.com/AnnaMariaCB/status/947451104975118343",""
"VIRBOY21","2017-12-31-04:38",0,0,0,"ISIS Claims Responsibility Attack on Coptic Christian Church in Egypt http://a.msn.com/09/en-ca/BBHwqYP?ocid=st …","","","","947401531787239424","","","https://twitter.com/VIRBOY21/status/947401531787239424",""
"GoaTranceNET","2017-12-31-03:31",0,0,0,"Egypt attack: ISIS Gunmen targets Coptic Christians in church and shop http://www.bbc.co.uk/news/world-middle-east-42511813 …","","","","947384647993917440","","","https://twitter.com/GoaTranceNET/status/947384647993917440",""
"MarebarPatriot","2017-12-31-01:20",0,0,0,"Is this the Isis attack on a Christian Church last week in # Egypt? Who is the gunman? Why r ppl running towards him after he was shot & the person taking the film had a child with him? Laughing & saying Allah Akbar? Please translate for me Alaa","","","# Egypt","947351828244594689","946787348662145029","khaledalberry","https://twitter.com/MarebarPatriot/status/947351828244594689",""
"patrickbrownont","2017-12-30-21:00",61,167,14,"The deadly terrorist attack by ISIS in Cairo is the latest in a string of attacks against Coptic Christians in Egypt. We must stand united in unequivocally condemning terrorism. My thoughts are with those affected and with the Coptic community in Ontario.","","","","947286210816258052","","","https://twitter.com/patrickbrownont/status/947286210816258052",""
"Andy_Burton","2017-12-30-18:38",0,0,0,"ISIS Claims Responsibility Attack on Coptic Christian Church in Egypt http://dlvr.it/Q8G6jn","","","","947250474880720896","","","https://twitter.com/Andy_Burton/status/947250474880720896",""
"MobilitySpain","2017-12-30-18:38",0,0,0,"ISIS Claims Responsibility Attack on Coptic Christian Church in Egypt http://dlvr.it/Q8G6hm","","","","947250472053751808","","","https://twitter.com/MobilitySpain/status/947250472053751808",""
"TheLibertyEagle","2017-12-30-17:57",4,1,0,"ISIS Claims Responsibility Attack on Coptic Christian Church in Egypt http://www.thelibertyeagle.com/isis-claims-responsibility-attack-on-coptic-christian-church-in-egypt/ …pic.twitter.com/JalHDBM9qm","","","","947240229399867393","","","https://twitter.com/TheLibertyEagle/status/947240229399867393","https://pbs.twimg.com/media/DSVF98KWsAAMRG7.jpg"
"islamicworldupd","2017-12-30-12:31",0,0,0,"# ISIS/ # Daesh militants claims for attack on MarMina Coptic Christian church in Helwan city # Egypt pic.twitter.com/vWIF6T1Xbp","","","# ISIS # Daesh # Egypt","947158228395266048","","","https://twitter.com/islamicworldupd/status/947158228395266048","https://pbs.twimg.com/media/DST7W1-W4AAZjGC.jpg"
"miss_khamis","2017-12-30-08:03",0,0,0,"ISIS claimed responsibility for Egypt attack. All they ever do is kill Christians, shia and yazidi. Which fits the agenda of sunni & Israel and their land stealing plans. ISIS: ISRAEL SUNNI GANG","","","","947090784834088960","","","https://twitter.com/miss_khamis/status/947090784834088960",""
"SecurexEA","2017-12-30-07:08",0,0,0,"'ISIS have claimed responsibility for an attack on a church near Cairo, Egypt, that left nine dead. The group and its affiliates have previously claimed responsibility in several attacks on the minority Christians in other parts of the country.' http://edition.cnn.com/2017/12/29/africa/egypt-church-attack/index.html …pic.twitter.com/m0O1we24PK","","","","947076803352518656","","","https://twitter.com/SecurexEA/status/947076803352518656","https://pbs.twimg.com/media/DSR9BDyX0AAxdfh.jpg"
"tvThirdEyeF","2017-12-30-06:21",0,0,0,"FOXNEWS 3:19am EADLY ATTACK ON CHRISTIANS |N EGYPT i ISIS RAMPING UP AITACKS ON CHRISTIANS? I ISIS RAMPING UP ATTACKS ON...","","","","947064977390673920","","","https://twitter.com/tvThirdEyeF/status/947064977390673920",""
"thomasjoscelyn","2017-12-29-23:07",27,12,1,"Another # ISIS-claimed attack on Coptic Christians in # Egypt earlier today -- one in a series: https://twitter.com/LongWarJournal/status/946951486986182657 …","","","# ISIS # Egypt","946955928720543745","","","https://twitter.com/thomasjoscelyn/status/946955928720543745","https://pbs.twimg.com/media/DSQ_W5xXUAMALJY.jpg"
"ultrascanhumint","2017-12-29-21:36",0,0,0,"Christians Killed Outside Church in Latest Religious Attack in Muslim Egypt: Hours later, ISIS claimed responsibility for the attack through its Amaq News Agency. In an Arabic message translated by the SITE Intelligence Group, which… http://dlvr.it/Q88jB4 # Terrorism # Security","","","# Terrorism # Security","946932867765956608","","","https://twitter.com/ultrascanhumint/status/946932867765956608",""
"TiG2G","2017-12-29-18:46",0,0,0,"ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C pic.twitter.com/IrV4ZtuW1G","","","","946890181751263233","","","https://twitter.com/TiG2G/status/946890181751263233","https://pbs.twimg.com/media/DSPvhnmU8AE0Jg6.jpg"
"vrai777","2017-12-29-18:28",0,0,0,"$ BNews:ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C pic.twitter.com/rx1dEIjiQ9","","","","946885601797771264","","","https://twitter.com/vrai777/status/946885601797771264","https://abs.twimg.com/emoji/v2/72x72/23f0.png"
"SMcK17","2017-12-29-17:57",0,0,0,"ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C - @ cnnbrk","","@ cnnbrk","","946877863537664005","","","https://twitter.com/SMcK17/status/946877863537664005",""
"TheoLun","2017-12-29-17:42",0,1,0,"Jävla as RT @ cnnbrk: ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C pic.twitter.com/sPnDtm3JZ3","","@ cnnbrk","","946874129294200833","","","https://twitter.com/TheoLun/status/946874129294200833","https://pbs.twimg.com/media/DSPvhnmU8AE0Jg6.jpg"
"dibakarme","2017-12-29-17:36",0,0,0,"# CnnBreakingNews ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C pic.twitter.com/YCHnLeYJDb","","","# CnnBreakingNews","946872492756553729","","","https://twitter.com/dibakarme/status/946872492756553729","https://abs.twimg.com/emoji/v2/72x72/1f449.png"
"GeorgesWinner","2017-12-29-17:14",0,0,0,"ISIS claims responsibility for the attack on Coptic church in # Helwan, says the attack killed 10 including Christian worshippers and security and acknowledges killing one of its affiliates # Egypt https://arabic.cnn.com/middle-east/2017/12/30/isis-claims-responsibility-helwan-church-egypt?sr=twCNN122917cnna-isis-claims-responsibility-helwan-church-egypt0922PMStoryLink&linkId=46418476 …","","","# Helwan # Egypt","946866977401921537","","","https://twitter.com/GeorgesWinner/status/946866977401921537",""
"jaskolka_b","2017-12-29-17:11",0,0,0,"ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo https://breaking.iavian.net/article/167552","","","","946866384478392320","","","https://twitter.com/jaskolka_b/status/946866384478392320",""
"TimothyMbaya","2017-12-29-17:05",0,0,0,"'ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C pic.twitter.com/DYpJk3fbKU' https://twitter.com/cnnbrk/status/946863723058290694 …","","","","946864814336495616","","","https://twitter.com/TimothyMbaya/status/946864814336495616","https://pbs.twimg.com/media/DSPvhnmU8AE0Jg6.jpg"
"rikknives","2017-12-29-17:05",0,0,0,"ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C pic.twitter.com/ZoY5gO2pXP # news # breakingnews","","","# news # breakingnews","946864771953053696","","","https://twitter.com/rikknives/status/946864771953053696","https://pbs.twimg.com/media/DSPvhnmU8AE0Jg6.jpg"
"basepaella26","2017-12-29-17:05",0,0,0,"ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C http://ift.tt/2Chzq0F cnnbrk","","","","946864731217977345","","","https://twitter.com/basepaella26/status/946864731217977345",""
"buzznewstvcom","2017-12-29-17:05",0,0,0,"RT cnnbrk 'ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C pic.twitter.com/3OcbjUY6fL'","","","","946864721919127553","","","https://twitter.com/buzznewstvcom/status/946864721919127553","https://pbs.twimg.com/media/DSPvhnmU8AE0Jg6.jpg"
"cjewijfr2","2017-12-29-17:03",0,0,0,"ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C http://ift.tt/2Chzq0F cnnbrk","","","","946864333622874112","","","https://twitter.com/cjewijfr2/status/946864333622874112",""
"Missycilious","2017-12-29-17:03",0,0,0,"ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C pic.twitter.com/FRzHqGYYf1","","","","946864271467663361","","","https://twitter.com/Missycilious/status/946864271467663361","https://pbs.twimg.com/media/DSPvhnmU8AE0Jg6.jpg"
"iowabrandy502","2017-12-29-17:03",0,0,0,"ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C http://ift.tt/2Chzq0F cnnbrk","","","","946864239553253376","","","https://twitter.com/iowabrandy502/status/946864239553253376",""
"abcdenews","2017-12-29-17:03",0,0,0,"# tsunamicup | Trending on CNN : ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C pic.twitter.com/1Htxvnde6P","","","# tsunamicup","946864225443598337","","","https://twitter.com/abcdenews/status/946864225443598337","https://pbs.twimg.com/media/DSPvhnmU8AE0Jg6.jpg"
"iaminn85","2017-12-29-17:02",0,0,0,"ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C http://ift.tt/2Chzq0F cnnbrk","","","","946863930424594432","","","https://twitter.com/iaminn85/status/946863930424594432",""
"BreakingNewsG","2017-12-29-17:02",0,0,0,"ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cair… https://twitter.com/i/web/status/946863723058290694 … by:","","","","946863915253882880","","","https://twitter.com/BreakingNewsG/status/946863915253882880",""
"AllBRKNews","2017-12-29-17:01",0,0,0,"ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cair… https://twitter.com/i/web/status/946863723058290694 …","","","","946863788271243272","","","https://twitter.com/AllBRKNews/status/946863788271243272",""
"realBuddyM","2017-12-29-17:01",0,0,0,"ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C pic.twitter.com/K5HszkQjiv # TheResistance # Resist","","","# TheResistance # Resist","946863776644718598","","","https://twitter.com/realBuddyM/status/946863776644718598","https://pbs.twimg.com/media/DSPvhnmU8AE0Jg6.jpg"
"TopTwts","2017-12-29-17:01",0,0,0,"ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C pic.twitter.com/9nYh8Ic0lf","","","","946863763361329152","","","https://twitter.com/TopTwts/status/946863763361329152","https://pbs.twimg.com/media/DSPvhnmU8AE0Jg6.jpg"
"cnnbrk","2017-12-29-17:01",179,164,239,"ISIS claims responsibility for Egypt attack on minority Coptic Christians that left nine dead at a church near Cairo http://cnn.it/2zLCg8C pic.twitter.com/i3mF2algI0","","","","946863723058290694","","","https://twitter.com/cnnbrk/status/946863723058290694","https://pbs.twimg.com/media/DSPvhnmU8AE0Jg6.jpg"
"MENAanalyst","2017-12-29-13:58",2,0,2,"While # ISIS hasn't claimed responsibility *yet* for today's terror attack on Coptic Christians in # Cairo's # Helwan District, it claimed responsibility for yesterday's twin ops on army & police in # Egypt's # Sinai & released a poster boasting of its recent attacks in N.Sinai.","","","# ISIS # Cairo # Helwan # Egypt # Sinai","946817828325339136","","","https://twitter.com/MENAanalyst/status/946817828325339136","https://pbs.twimg.com/profile_images/763493190053814272/xMSYVQBJ_normal.jpg"
"AmarAmarasingam","2017-12-29-11:55",8,3,1,"Here are the ISIS claims of today’s Egypt attack. By my count, at least 7 attacks in 2017 alone targeting Christians, Sufis, military et al. pic.twitter.com/CWpXhMkDfV","","","","946786738780954624","946775484272177152","","https://twitter.com/AmarAmarasingam/status/946786738780954624","https://pbs.twimg.com/media/DSOphEXWAAABNHP.jpg"
"SammiStreets","2017-12-29-09:18",0,2,0,"Again, way to go on claiming Trump defeated ISIS @ FoxNews. There have been 3 attacks since then. I am sure they are letting you know they ain't gone yet. # FakeNews causes REAL DEATH! Egypt attack: Twelve die as gunmen hit Coptic Christians - BBC News http://www.bbc.com/news/world-middle-east-42511813 …","","@ FoxNews","# FakeNews","946747358682996736","","","https://twitter.com/SammiStreets/status/946747358682996736",""
"2dialogue","2017-12-29-08:52",0,0,0,"Fundamental # Islamic teaching is that only # Muslims should live. THAT is the driving force behind IS/ISIS. Believe it! THEY do! Egypt attack: Twelve die as # Muslim gunmen hit Coptic Christians - http://www.bbc.co.uk/news/world-middle-east-42511813 …","","","# Islamic # Muslims # Muslim","946740591748091904","","","https://twitter.com/2dialogue/status/946740591748091904",""
"Fbiman555","2017-12-29-07:16",0,1,1,"Another attack by ISIS on # Egypt's Coptic Christians in # Cairo. Death toll is currently at 9 with several injured. Praying for a better year in 2018 for all those minorities in Middle East that have been targeted by ISIS and other terrorist groups. https://www.rt.com/news/414525-church-attack-cairo/ …","","","# Egypt # Cairo","946716497598070784","","","https://twitter.com/Fbiman555/status/946716497598070784",""
"MrMubinShaikh","2017-12-24-20:31",6,20,0,"Remember also this # Christmas, Christians in Iraq, Syria, Egypt, Pakistan etc., ... under attack by Antichrist-ISIS types. [Nineveh Christians celebrate 1st Christmas after ISIS occupation] # MerryChristmashttps://www.thenational.ae/world/mena/nineveh-christians-celebrate-first-christmas-home-after-isil-1.689995 …","","","# Christmas # MerryChristmashttps","945104749191458817","","","https://twitter.com/MrMubinShaikh/status/945104749191458817",""
"kenluke","2017-12-22-00:04",1,1,0,"Opinion: Egypt attack on Coptic Christians: Wake up, President Sisi! ISIS is murdering your Christian children - Fox News https://apple.news/Ajtu0zbnIRFGZSTGfXIsRrQ …","","","","944071097640734720","","","https://twitter.com/kenluke/status/944071097640734720",""
"NPSusa","2017-12-21-22:38",0,0,0,"EGYPT NOW ISIS video shows destruction of helicopter during Sinai attack on Egypt's Defense &Interior ministers pic.twitter.com/Qg7HoCqvxz / @ MichaelSSmithII Egypt's Christians &Islamist Threat http://f24.my/2Gg9.t pic.twitter.com/tqxSZa9BYH / @ France24_en","","@ MichaelSSmithII @ France24_en","","944049509264437248","","","https://twitter.com/NPSusa/status/944049509264437248","https://pbs.twimg.com/media/DRkwH7OUMAQyINX.jpg"
"jnjcasper","2017-12-18-13:01",0,0,0,"# ISIS tries to pin blame for # Egypt mosque attack on Christians https://buff.ly/2B7ffTg reason behind still no claim of responsibility?pic.twitter.com/jKegIt7gUG","","","# ISIS # Egypt","942817091572371456","","","https://twitter.com/jnjcasper/status/942817091572371456","https://pbs.twimg.com/media/DRWPJX5XcAAuXAv.jpg"
"sreeramchaulia","2017-12-18-02:10",1,2,0,"In the # Christmas season, # ISIS and allied # Jihadists celebrate the most with a rich haul of massacres and attacks. The attack on innocent # Christians in # Quetta, # Pakistan follows many such strikes in # Egypt. Minorities being terrorised as weak or compromised states stand by.","","","# Christmas # ISIS # Jihadists # Christians # Quetta # Pakistan # Egypt","942653271251886080","","","https://twitter.com/sreeramchaulia/status/942653271251886080",""
"KingdomNewswire","2017-12-13-08:11",0,0,0,"ISIS Tries to Pin Blame for Egypt Mosque Attack on Christians http://kingdomnews.ng/isis-tries-to-pin-blame-for-egypt-mosque-attack-on-christians/ …pic.twitter.com/nVajS9cfmO","","","","940932175146508288","","","https://twitter.com/KingdomNewswire/status/940932175146508288","https://pbs.twimg.com/media/DQ7c03PVQAItDR4.jpg"
"pspoole","2017-12-11-19:07",5,8,0,"ISIS Supporters Fabricate Christian Claim Of Responsibility For Sinai Mosque Attack, Then Threaten Retaliation Against Christians In Egypt https://www.memri.org/jttm/isis-supporters-fabricate-christian-claim-responsibility-sinai-mosque-attack-then-threaten …","","","","940372375903920128","","","https://twitter.com/pspoole/status/940372375903920128",""
"NermienRiad","2017-12-11-18:30",4,7,1,"ISIS tries to pin blame for Egypt mosque attack on Christians https://buff.ly/2nNbE6B pic.twitter.com/MXpNwy6FkQ","","","","940363190160052225","","","https://twitter.com/NermienRiad/status/940363190160052225","https://pbs.twimg.com/media/DQzXVioWsAArJkl.jpg"
"Glory4christ999","2017-12-10-02:57",0,0,0,"ISIS Supporters in Egypt Issue a Call to Attack Christians « Persecution News https://paper.li/Glory4christ999/1512794873?read=http%3A%2F%2Fwww.persecution.org%2F%3Fp%3D96715 …","","","","939765903981498368","","","https://twitter.com/Glory4christ999/status/939765903981498368",""
"ToLiveLikeJesus","2017-12-08-11:04",0,0,0,"ISIS Tries to Frame Christians for Mosque Attack, Threatens Christmas Revenge: 'Do Not Show Mercy' http://ift.tt/2AIrjsz Islamic State terror group supporters have attempted to frame Christians for the massacre that killed 305 people at Al Rawdah mosque in Bir Al-Abed, Egypt,…","","","","939163707527098369","","","https://twitter.com/ToLiveLikeJesus/status/939163707527098369",""
"GeodanNew","2017-12-08-05:01",1,1,0,"@ PrisonPlanet @ DVATW @ WestmonsterUK Funny we dont see Piers Morgan talking about this on UK MSM. Piers Morgan: Egypt Attack 'Ought To Be Dominating Cable News'; ISIS Has Said They Want To Eradicate Christians https://www.realclearpolitics.com/video/2017/04/10/piers_morgan_egypt_attack_ought_to_be_dominating_cable_news_isis_has_said_they_want_to_eradicate_christians.html …","","@ PrisonPlanet @ DVATW @ WestmonsterUK","","939072308135768065","","","https://twitter.com/GeodanNew/status/939072308135768065",""
"PaulWilko657","2017-12-07-10:01",1,0,0,"ISIS Supporters Fabricate Christian Claim Of Responsibility For Sinai Mosque Attack, Then Threaten Retaliation Against Christians In Egypt https://www.memri.org/jttm/isis-supporters-fabricate-christian-claim-responsibility-sinai-mosque-attack-then-threaten …","","","","938785620088033280","","","https://twitter.com/PaulWilko657/status/938785620088033280",""
"persecutionnews","2017-12-07-08:00",42,22,3,"# NEWS | # ISIS Supporters in Egypt Issue a Call to Attack Christians. Please # pray for Egypt’s Christian community, which has had a difficult year with increased attacks both individually and on church property. More: http://ow.ly/qXFv30h2bv4 pic.twitter.com/b5iZbwKpUl","","","# NEWS # ISIS # pray","938755099924549632","","","https://twitter.com/persecutionnews/status/938755099924549632","https://pbs.twimg.com/media/DQcgyUWV4AUI67P.jpg"
"SpiritdeCharlie","2017-12-07-04:37",0,0,0,"Memri: ISIS Supporters Fabricate Christian Claim Of Responsibility For Sinai Mosque Attack, Then Threaten Retaliation Against Christians In Egypt http://ift.tt/2iYB0N9 # Islamic # Jihad","","","# Islamic # Jihad","938703923233345536","","","https://twitter.com/SpiritdeCharlie/status/938703923233345536",""
"BoL53938876","2017-12-05-19:32",0,0,0,"We pray O LORD God, protect the Christians in Egypt and through out that region, who are under attack by ISIS. May ISIS be stopped and frozen. Amen","","","","938204492587327488","938181365954203648","persecutionnews","https://twitter.com/BoL53938876/status/938204492587327488",""
"persecutionnews","2017-12-05-18:00",17,15,1,"# ISIS has issued a call to attack Egypt # Christians. Will you join us in # praying? http://ow.ly/2YuF30h0BVF ^ce","","","# ISIS # Christians # praying","938181365954203648","","","https://twitter.com/persecutionnews/status/938181365954203648",""
"LighthouseForum","2017-12-05-16:29",0,0,0,"ISIS Supporters in Egypt Issue a Call to Attack Christians http://www.persecution.org/2017/12/05/isis-supporters-in-egypt-issue-a-call-to-attack-christians/ …","","","","938158428467408901","","","https://twitter.com/LighthouseForum/status/938158428467408901",""
"persecutionnews","2017-12-05-12:01",4,4,0,"# ISIS Supporters in # Egypt Issue a Call to Attack # Christians. http://ow.ly/PMTb30h0BR1 ^ce","","","# ISIS # Egypt # Christians","938091010319634434","","","https://twitter.com/persecutionnews/status/938091010319634434",""
"colston","2017-12-05-08:10",0,0,0,"ISIS Supporters in Egypt Issue a Call to Attack Christians https://goo.gl/fb/SZgrzh # teamJesus","","","# teamJesus","938032780595867648","","","https://twitter.com/colston/status/938032780595867648",""
