username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"djife2","2017-05-25-03:11",0,0,0,"Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US media, BBC learns http://ift.tt/2qiAF6v …","","","","867639190355415040","","","https://twitter.com/djife2/status/867639190355415040",""
"newsbott3r","2017-05-25-03:10",0,0,0,"Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US media, BBC learns http://bbc.in/2rXlNea","","","","867638978698248193","","","https://twitter.com/newsbott3r/status/867638978698248193",""
"nctjun00","2017-05-25-03:09",0,0,0,"RT BBCBreaking: Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US m… http://bbc.in/2rXlNea","","","","867638642822479873","","","https://twitter.com/nctjun00/status/867638642822479873",""
"ShafranNaizer","2017-05-25-03:07",0,0,0,"RT BBCBreaking: Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US media, BBC learns …","","","","867638200113803264","","","https://twitter.com/ShafranNaizer/status/867638200113803264",""
"Figikung","2017-05-25-03:07",0,0,0,"RT BBCBreaking: Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US media, BBC learns …","","","","867638190026485760","","","https://twitter.com/Figikung/status/867638190026485760",""
"sportapples362","2017-05-25-03:07",1,0,0,"Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US media, BBC learns http://ift.tt/2qiAF6v …","","","","867638165636616192","","","https://twitter.com/sportapples362/status/867638165636616192",""
"BSAFunds","2017-05-25-03:07",0,0,0,"Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US media, BBC learns http://bbc.in/2rXlNea …","","","","867638138331701248","","","https://twitter.com/BSAFunds/status/867638138331701248",""
"dibakarme","2017-05-25-03:06",0,0,0,"RT BBCBreaking: Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US m… http://bbc.in/2rXlNea","","","","867638004529213440","","","https://twitter.com/dibakarme/status/867638004529213440",""
"TopTwts","2017-05-25-03:05",0,0,0,"Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US media, BBC learns http://bbc.in/2rXlNea","","","","867637686194012160","","","https://twitter.com/TopTwts/status/867637686194012160",""
"Ali_Star","2017-05-25-03:04",0,0,0,"Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US media, BBC learns http://bbc.in/2rXlNea","","","","867637580334063617","","","https://twitter.com/Ali_Star/status/867637580334063617",""
"sagarmehta133","2017-05-25-03:04",0,0,0,"BBCBreaking: Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US medi… http://bbc.in/2rXlNea","","","","867637445642387456","","","https://twitter.com/sagarmehta133/status/867637445642387456",""
"Missycilious","2017-05-25-03:03",0,0,0,"Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US media, BBC learns http://bbc.in/2rXlNea","","","","867637242453426176","","","https://twitter.com/Missycilious/status/867637242453426176",""
"vrai777","2017-05-25-03:03",0,0,0,"$ BNews:Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US media, B… http://bbc.in/2rXlNea","","","","867637156117872640","","","https://twitter.com/vrai777/status/867637156117872640","https://abs.twimg.com/emoji/v2/72x72/23f0.png"
"JakeM_1998","2017-05-25-03:03",0,0,0,"RT BBCBreaking: Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US m… http://bbc.in/2rXlNea","","","","867637127219220480","","","https://twitter.com/JakeM_1998/status/867637127219220480",""
"BBCBreaking","2017-05-25-03:02",3337,3778,418,"Greater Manchester Police have stopped passing information on bomb probe to US after leaks to US media, BBC learns http://bbc.in/2rXlNea","","","","867637067026747392","","","https://twitter.com/BBCBreaking/status/867637067026747392",""
