username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"Thinker_Jon","2018-03-25-18:57",0,0,0,"French police officer 44-year old Lieut Col Arnaud Beltrame, hero, who took the place of a store-worker hostage during the terror attack at a supermarket in Trebes France married his partner while on his death bed in hospital after being shot three times by terrorist pic.twitter.com/RVMWAaAulU","","","","978043107915849731","","","https://twitter.com/Thinker_Jon/status/978043107915849731","https://pbs.twimg.com/media/DZK0liXX4AU0As0.jpg"
"Streamdotorg","2018-03-25-18:01",5,6,0,"A French bishop has paid tribute to a heroic police officer who lost his life after swapping himself with a supermarket employee in a hostage situation http://bit.ly/2I3e3PE # TheStreampic.twitter.com/TpQpiDUlrT","","","# TheStreampic","978029019227742210","","","https://twitter.com/Streamdotorg/status/978029019227742210","https://pbs.twimg.com/media/DZKoNaZVMAAAWbS.jpg"
"Omg_Its_Jakez","2018-03-25-14:25",0,1,1,"(1/3) Lt-Col Arnuad Beltrame, a french police officer, lost his life yesterday after he bravely and selflessly gave up his gun and swapped places with a female empolyee who was being held hostage in a Supermarket by a radical terrorist...","","","","977974706673455105","","","https://twitter.com/Omg_Its_Jakez/status/977974706673455105","https://pbs.twimg.com/profile_images/992214005866524673/iVsoVnZT_normal.jpg"
"neshadasllani","2018-03-25-13:03",0,0,0,"A police officer who took the place of a hostage during a terror attack at a French supermarket married his partner while on his death bed. Lieutenant Colonel Arnaud Beltrame voluntarily swapped himself for a female store worker during Friday's siege. https://news.sky.com/story/france-terror-attack-hero-policeman-married-hours-before-he-died-11303626 …","","","","977954118395457537","","","https://twitter.com/neshadasllani/status/977954118395457537",""
"BenhalilemN16","2018-03-25-12:32",0,0,0,"French police officer who took hostage's place in supermarket attack dies CBS This Morning 9,911 views https://www.youtube.com/watch?v=5RvCQBIKL-M&sns=tw … via @ youtube","","@ youtube","","977946341828644864","","","https://twitter.com/BenhalilemN16/status/977946341828644864",""
"Sai1341","2018-03-25-11:29",0,0,0,"A police officer who took the place of a hostage during a terror attack at a French supermarket married his partner while on his death bed. pic.twitter.com/yCpoL1z7ar","","","","977930386943725568","","","https://twitter.com/Sai1341/status/977930386943725568","https://pbs.twimg.com/media/DZJOgMUWkAIdg_y.jpg"
"CapeCodDaily","2018-03-25-11:27",0,0,0,"'Mass for French officer whose sacrifice ‘saved the nation’' TREBES, France — A French bishop paid tribute Sunday to a police officer who lost his life after swapping himself with a supermarket employee held hostage by an Islamist extremist, saying his h… http://capecoddaily.com/news/259480/","","","","977929862450176001","","","https://twitter.com/CapeCodDaily/status/977929862450176001",""
"rep_am","2018-03-25-11:03",0,1,0,"Mass for French officer whose sacrifice ‘saved the nation’: TREBES, France (AP) — A French bishop paid tribute Sunday to a police officer who lost his life after swapping himself with a supermarket employee held hostage by an Islamist extremist, saying… http://dlvr.it/QMKNY0 pic.twitter.com/sOYRuMDTo5","","","","977924061677346817","","","https://twitter.com/rep_am/status/977924061677346817","https://pbs.twimg.com/media/DZJIwDeV4AESxw-.jpg"
"kellyUKx","2018-03-25-09:19",0,0,0,"A police officer who took the place of a hostage during a terror attack at a French supermarket married his partner while on his death bed. Lieutenant Colonel Arnaud Beltrame 44 voluntarily swapped himself for a female store worker. http://a.msn.com/01/en-gb/BBKFfhP?ocid=st …","","","","977897698778116097","","","https://twitter.com/kellyUKx/status/977897698778116097",""
"andreasharsono","2018-03-25-08:56",3,1,0,"Swapping places with a woman being held hostage, a French police officer entered the supermarket where a gunman, claiming allegiance to the Islamic State, had already shot and killed two people https://www.nytimes.com/2018/03/24/world/europe/france-police-officer-arnaud-beltrame.html …","","","","977891894146433024","","","https://twitter.com/andreasharsono/status/977891894146433024",""
"Thinker_Jon","2018-03-25-07:53",0,1,0,"French police officer 44-year old Lieut Col Arnaud Beltrame who took the place of a store-worker hostage during the terror attack at a supermarket in Trebes France married his partner while on his death bed in hospital after being shot three times by radical Islamist terrorist pic.twitter.com/xlrT1i2tcu","","","","977876105821671425","","","https://twitter.com/Thinker_Jon/status/977876105821671425","https://pbs.twimg.com/media/DZIc8rUW0AAS8_n.jpg"
"photonuttt","2018-03-25-07:25",0,0,0,"France Has '20,000 Muslim Extremists on Watch List' - Anti-Islamist NGO Activist A terrorist of Moroccan origin took several hostages in a supermarket in the French town of Trebes on March 24. He killed 3 people and mortally wounded a police officer befo… https://ift.tt/2IRsCHw","","","","977869051992166400","","","https://twitter.com/photonuttt/status/977869051992166400",""
"NewsDingo","2018-03-25-07:00",0,0,0,"TREBES, France (AP) -- A French bishop has paid tribute to a heroic police officer who lost his life after swapping himself with a supermarket employee in a hostage situation, saying his sacrifice helped save the nation.... http://hosted.ap.org/dynamic/stories/E/EU_FRANCE_SHOOTING?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT …","","","","977862806912544770","","","https://twitter.com/NewsDingo/status/977862806912544770",""
"HelgaSpeck","2018-03-25-06:46",0,0,0,"French police officer who swapped himself for a hostage during supermarket terror attack has died http://www.independent.co.uk/news/world/europe/arnaud-beltrame-dead-police-hero-trebes-isis-hostage-france-terror-siege-attack-a8271781.html …","","","","977859168806883329","","","https://twitter.com/HelgaSpeck/status/977859168806883329",""
"daveystew20","2018-03-25-06:06",4,9,1,"A police officer who took the place of a hostage during a terror attack at a French supermarket married his partner while on his death bed. If there’s anyone the Pope should be considering for sainthood it’s this guy. # radicalizedpic.twitter.com/RRmlkPNVS5","","","# radicalizedpic","977849155061211137","","","https://twitter.com/daveystew20/status/977849155061211137","https://pbs.twimg.com/media/DZIEny4WAAASlzc.jpg"
"LABProLib","2018-03-25-05:54",0,0,0,"French officer who swapped places with a hostage in terror attack dies A police officer who swapped places with a female hostage during an attack by an ISIS supporter on a supermarket in France has died of his wounds, French… http://CNN.COM https://www.cnn.com/2018/03/24/europe/france-trebes-officer-dead/index.html …","","","","977846277395361792","","","https://twitter.com/LABProLib/status/977846277395361792",""
"almunday","2018-03-25-05:19",0,0,0,"A police officer who took the place of a hostage during a terror attack at a French supermarket married his partner while on his death bed. (I am finding myself in tears realising... https://uk.news.yahoo.com/france-terror-attack-hero-policeman-married-hours-died-082600700.html …","","","","977837306185945089","","","https://twitter.com/almunday/status/977837306185945089",""
"muhemmedasfand","2018-03-25-04:51",0,0,0,"A police officer who took the place of a hostage during a terror attack at a French supermarket married his partner while on his death bed https://trib.al/OAMNAHs","","","","977830252973056002","","","https://twitter.com/muhemmedasfand/status/977830252973056002",""
"SourceAny","2018-03-25-04:48",0,0,0,"A police officer who took the place of a hostage during a terror attack at a French supermarket married his partner while on his death bed https://trib.al/OAMNAHs","","","","977829481909047296","","","https://twitter.com/SourceAny/status/977829481909047296",""
"verawing","2018-03-25-04:48",0,0,0,"Tributes are pouring in for a French police officer who died saving the lives of hostages in a supermarket siege by an Islamist gunman Friday Lt-Col Arnaud Beltrame, 44, was shot & stabbed after he traded places w/ 1 of the captives following a shooting spree in southern France","","","","977829452963917824","","","https://twitter.com/verawing/status/977829452963917824",""
"Missycilious","2018-03-25-04:45",0,0,0,"A police officer who took the place of a hostage during a terror attack at a French supermarket married his partner while on his death bed https://trib.al/OAMNAHs","","","","977828793149808640","","","https://twitter.com/Missycilious/status/977828793149808640",""
"SkyNews","2018-03-25-04:42",140,430,36,"A police officer who took the place of a hostage during a terror attack at a French supermarket married his partner while on his death bed https://trib.al/OAMNAHs","","","","977827990695546880","","","https://twitter.com/SkyNews/status/977827990695546880",""
"wearegorgeousfm","2018-03-25-04:33",0,0,0,"A police officer who took the place of a hostage during a terror attack at a French supermarket married his partner while on his death bed. Lieutenant Colonel Arnaud Beltrame voluntarily... https://gorgeousfm.com/france-terror-attack-hero-policeman-married-hours-before-he-died/ …","","","","977825895502184450","","","https://twitter.com/wearegorgeousfm/status/977825895502184450",""
"bdnews24","2018-03-25-04:32",0,1,0,"France terror attack hero married before he died A police officer who took the place of a hostage during a terror attack at a French supermarket married his partner while on his death bed. http://twib.in/l/rMXpegkX8aoE via @ bdnews24 # breaking","","@ bdnews24","# breaking","977825431436054528","","","https://twitter.com/bdnews24/status/977825431436054528",""
"DTMsport","2018-03-25-04:32",0,0,0,"Police officer Lieutenant Colonel Arnaud Beltrame who took the place of a hostage during a terror attack at a French supermarket married his partner while on his death bed. https://news.sky.com/story/amp/france-terror-attack-hero-policeman-married-hours-before-he-died-11303626?__twitter_impression=true …","","","","977825421726240768","","","https://twitter.com/DTMsport/status/977825421726240768",""
"HoaxlieNews","2018-03-25-04:23",0,0,0,"Who was Arnaud Beltrame? French police officer killed after swapping with hostage in Super U supermarket shooting - https://hoaxlie.com/who-was-arnaud-beltrame-french-police-officer-killed-after-swapping-with-hostage-in-super-u-supermarket-shooting/ …pic.twitter.com/Hq4nE7GpZd","","","","977823349417103361","","","https://twitter.com/HoaxlieNews/status/977823349417103361","https://pbs.twimg.com/media/DZHtJwUX4AAwobs.jpg"
"vrai777","2018-03-25-03:00",0,0,0,"$ BNews:A French police officer who asked a gunman to let him take the place of a hostage in a supermarket attack has died. https://cnn.it/2FZuTCp pic.twitter.com/qqZAvSDl4B","","","","977802472659083264","","","https://twitter.com/vrai777/status/977802472659083264","https://abs.twimg.com/emoji/v2/72x72/23f0.png"
"KKHYUN1113","2018-03-25-00:31",0,0,0,"A French police officer who swapped places with a hostage in a supermarket siege dies of his injuries. # 2150CHhttp://www.bbc.com/news/world-europe-43525267 …","","","# 2150CHhttp","977764954911756288","","","https://twitter.com/KKHYUN1113/status/977764954911756288",""
"gladwinemmanuel","2018-03-24-23:43",0,0,0,"French police officer who swapped himself for a hostage during supermarket terror attack has died http://www.independent.co.uk/news/world/europe/arnaud-beltrame-dead-police-hero-trebes-isis-hostage-france-terror-siege-attack-a8271781.html …","","","","977752820815355905","","","https://twitter.com/gladwinemmanuel/status/977752820815355905",""
"bdnews24","2018-03-24-23:39",0,1,0,"Arnaud Beltrame, the French police officer who died a hero in supermarket hostage ordeal http://twib.in/l/bgkKp77arjzb via @ bdnews24 # news","","@ bdnews24","# news","977751921762144256","","","https://twitter.com/bdnews24/status/977751921762144256",""
"Y7News","2018-03-24-23:33",3,11,0,"A heroic French police officer who took the place of a female hostage during a supermarket siege by an Islamic militant before dying from gunshot wounds has been married to his partner on his deathbed. # 7News https://au.news.yahoo.com/a/39622241/france-ponders-yet-another-terror-attack/ …","","","# 7News","977750240693444609","","","https://twitter.com/Y7News/status/977750240693444609",""
"EWiegner","2018-03-24-22:29",0,0,0,"French Hero A police officer who voluntarily took the place of a hostage during a supermarket siege in France on Friday has died. https://www.huffingtonpost.com/entry/french-supermarket-siege-police-officer-dead_us_5ab62c11e4b0decad04a2862 … via @ HuffPost","","@ HuffPost","","977734309292531713","","","https://twitter.com/EWiegner/status/977734309292531713",""
"NewsDingo","2018-03-24-21:34",1,0,0,"Ed wrote yesterday about the ISIS-inspired terrorist who took over a supermarket in France. What wasn’t know at the time was the incredible heroism shown by one French police officer, Lieutenant-Colonel Arnaud Beltrame, who traded himself for a female hostage and later died fr... pic.twitter.com/MAlR5cxQe3","","","","977720403421515779","","","https://twitter.com/NewsDingo/status/977720403421515779","https://pbs.twimg.com/media/DZGPhleVMAAAdzu.jpg"
"NBCNightlyNews","2018-03-24-21:30",59,133,15,"The French police officer who traded places with a hostage during a terror attack involving a standoff in a supermarket has died of his injuries. https://nbcnews.to/2pAsu7k pic.twitter.com/Sgnp4lfRVJ","","","","977719215582040064","","","https://twitter.com/NBCNightlyNews/status/977719215582040064",""
"elvispj","2018-03-24-20:58",0,0,0,"A French police officer who swapped himself for a hostage during an attack on a Carcassonne supermarket has died o… https://twitter.com/i/web/status/977479168953896960 …","","","","977711218306797569","","","https://twitter.com/elvispj/status/977711218306797569",""
"CakeFace_Makeup","2018-03-24-19:46",0,0,0,"French police officer who swapped himself for a hostage during supermarket terror attack has died https://www.independent.co.uk/news/world/europe/arnaud-beltrame-dead-police-hero-trebes-isis-hostage-france-terror-siege-attack-a8271781.html?utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook …","","","","977693099781652482","","","https://twitter.com/CakeFace_Makeup/status/977693099781652482",""
"feedbaylenny","2018-03-24-19:34",0,1,0,"CAN YOU SAY H-E-R-O? This French # police officer offered himself up to an armed # Islamic # terrorist attacking a supermarket -- in exchange for a hostage. https://goo.gl/j4fcP5","","","# police # Islamic # terrorist","977690244249210880","","","https://twitter.com/feedbaylenny/status/977690244249210880",""
"saysthekremlin","2018-03-24-19:15",0,0,0,"Arnaud Beltrame, French police officer who agreed to take hostage’s place in French supermarket siege dies of wound… https://twitter.com/i/web/status/977417685431672832 …","","","","977685420325703681","","","https://twitter.com/saysthekremlin/status/977685420325703681",""
"PammiebN","2018-03-24-18:55",2,2,0,"The French police officer who swapped places with a female supermarket employee being held hostage had already received a lifetime of accolades by the time he walked unarmed into the store under attack by an extremist gunman....HE DID GO IN!!! http://abcnews.go.com/.../french-hero-officer-swapped …...","","","","977680297738334209","","","https://twitter.com/PammiebN/status/977680297738334209",""
"kentdavy","2018-03-24-18:11",0,0,0,"French supermarket siege: 'Hero' police officer fighting for life after swapping himself with hostage https://news.sky.com/story/french-supermarket-siege-hero-police-officer-fighting-for-life-after-swapping-himself-with-hostage-11301603 …","","","","977669301082644480","","","https://twitter.com/kentdavy/status/977669301082644480",""
"PloyyardFah","2018-03-24-17:54",0,0,0,"A French police officer who swapped places with a hostage in a supermarket siege dies of his injuries. http://www.bbc.co.uk.convey.pro/l/9nXXpVb by # BBCBreaking via @ c0nvey","","@ c0nvey","# BBCBreaking","977665010716631041","","","https://twitter.com/PloyyardFah/status/977665010716631041",""
"LilywhiteLilyth","2018-03-24-17:47",0,1,0,"A true HERO... Though the word 'hero' is bandied about all too often, Lieutenant-Colonel Arnaud Beltrame, the French police officer who traded places with a hostage on Friday during the terrorist assault in a supermarket in Trebes, was a REAL HERO! https://nyti.ms/2pBiACm","","","","977663145320894464","","","https://twitter.com/LilywhiteLilyth/status/977663145320894464",""
"State_Stability","2018-03-24-17:31",0,0,0,"French police officer who took hostage's place in supermarket attack dies - http://www.statestability.com/2018/03/24/french-police-officer-who-took-hostages-place-in-supermarket-attack-dies/ …pic.twitter.com/abk1Duxsk6","","","","977659087902056448","","","https://twitter.com/State_Stability/status/977659087902056448","https://pbs.twimg.com/media/DZFXwkWUMAESzmF.jpg"
"BernsteinSusan","2018-03-24-17:28",1,0,0,"RIP Lt-Col. Arnaud Beltrame: France lauds policeman who swapped with hostage Tributes are pouring in for a French police officer who died saving the lives of hostages in a supermarket siege by an Islamist gunman on Friday. http://www.bbc.com/news/world-europe-43525267 …","","","","977658347129155584","","","https://twitter.com/BernsteinSusan/status/977658347129155584",""
"PolandDaily","2018-03-24-16:08",21,31,1,"The most recent transmission of # PolandDaily has been uploaded to YouTube. Among the topics covered: The French police officer who volunteered to trade places with a hostage during a deadly islamist attack on a supermarket has died of his injuries. https://www.youtube.com/watch?v=3nqc4JYxp4U …","","","# PolandDaily","977638189606297603","","","https://twitter.com/PolandDaily/status/977638189606297603",""
"TheSpec","2018-03-24-16:07",6,24,0,"'He gave his life for someone else, for a stranger': The French police officer who swapped himself for a female supermarket employee being held hostage had already received a lifetime of accolades https://www.thespec.com/news-story/8348812--he-fell-a-hero-french-praise-policeman-who-swapped-himself-for-hostage/ …","","","","977638067854028801","","","https://twitter.com/TheSpec/status/977638067854028801",""
"JUNIORC4RT1ER","2018-03-24-15:04",0,0,0,"'Hero' officer who swapped with French supermarket hostage dies - Sky News. This is sad cos he was actually a hero, doesn't look like the macho sort of police officer with a chip on his shoulder. Genuine. RIP https://apple.news/AZLtQpYKqT4K5uRkdH26yHw …","","","","977622214739677184","","","https://twitter.com/JUNIORC4RT1ER/status/977622214739677184","https://abs.twimg.com/emoji/v2/72x72/1f64f-1f3fe.png"
"chrisarthur95","2018-03-24-15:01",0,0,0,"Loving thourts to the brave French police officer and hIs family & ftiends he died during an armed seage @a supermarket ...he took the place of a female hostage such a brave man !!! ....may u R.I.P.","","","","977621486268747777","","","https://twitter.com/chrisarthur95/status/977621486268747777",""
"DeeSueThomas","2018-03-24-14:40",0,0,0,"French police officer who swapped himself for a hostage during supermarket terror attack has died http://www.independent.co.uk/news/world/europe/arnaud-beltrame-dead-police-hero-trebes-isis-hostage-france-terror-siege-attack-a8271781.html …","","","","977616190116909056","","","https://twitter.com/DeeSueThomas/status/977616190116909056",""
"Rhode_Island_HR","2018-03-24-14:20",0,0,0,"French officer who swapped places with a hostage in terror attack dies: A police officer who swapped places with a female hostage during an attack by an ISIS supporter on a supermarket in France has died of his wounds, French authorities said. http://tw.eet.link/QMFjDG pic.twitter.com/LM8d7Me0A6","","","","977611008343621632","","","https://twitter.com/Rhode_Island_HR/status/977611008343621632","https://pbs.twimg.com/media/DZEsB58U8AAoXqj.jpg"
"yichuan_zhang","2018-03-24-14:07",0,0,0,"A French police officer who asked a gunman to let him take the place of a hostage in a supermarket attack has died. # 2150CGhttps://twitter.com/cnnbrk/status/977434678490730496 …","","","# 2150CGhttps","977607890394632199","","","https://twitter.com/yichuan_zhang/status/977607890394632199","https://pbs.twimg.com/media/DZCLK1-U0AA7mxk.jpg"
"yichuan_zhang","2018-03-24-14:07",0,0,0,"A French police officer who swapped places with a hostage in a supermarket siege dies of his injuries. # 2150CGhttps://twitter.com/bbcbreaking/status/977412395000913920 …","","","# 2150CGhttps","977607816927236096","","","https://twitter.com/yichuan_zhang/status/977607816927236096",""
"Michigan_Job","2018-03-24-13:42",0,0,0,"French officer who offered himself for a hostage in supermarket attack dies: A French police officer who asked a gunman to let him take the place of a hostage in a supermarket attack has died. http://tw.eet.link/QMFZN7 pic.twitter.com/oZcn6hhcj6","","","","977601614826561537","","","https://twitter.com/Michigan_Job/status/977601614826561537","https://pbs.twimg.com/media/DZEjfJxU8AEkSl5.jpg"
"hire_Kansas","2018-03-24-13:34",0,0,0,"French officer who offered himself for a hostage in supermarket attack dies: A French police officer who asked a gunman to let him take the place of a hostage in a supermarket attack has died. http://tw.eet.link/QMFXk9 pic.twitter.com/UKd00bysBa","","","","977599426637148160","","","https://twitter.com/hire_Kansas/status/977599426637148160","https://pbs.twimg.com/media/DZEhfz9U8AAt_uC.jpg"
"sivaramtrjy","2018-03-24-13:04",0,0,0,"The sacrifice and courage shown by Lt-Col Arnaud Beltrame, the French police officer who died saving the lives of hostages in a supermarket siege by an Islamist gunman on Friday, are unparalleled and extraordinary.","","","","977592000458326017","","","https://twitter.com/sivaramtrjy/status/977592000458326017",""
"GURBEDIU1987","2018-03-24-12:44",0,0,0,"French police officer who swapped himself for a hostage during supermarket terror attack has died https://www.independent.co.uk/news/world/europe/arnaud-beltrame-dead-police-hero-trebes-isis-hostage-france-terror-siege-attack-a8271781.html?utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook …","","","","977587089708642304","","","https://twitter.com/GURBEDIU1987/status/977587089708642304",""
"AbdurRAB11","2018-03-24-12:38",0,0,0,"French police officer who swapped himself for a hostage during supermarket terror attack has died http://www.independent.co.uk/news/world/europe/arnaud-beltrame-dead-police-hero-trebes-isis-hostage-france-terror-siege-attack-a8271781.html …","","","","977585399374770178","","","https://twitter.com/AbdurRAB11/status/977585399374770178",""
"JohnSemenowicz","2018-03-24-12:36",2,1,1,"French police officer who swapped himself for a hostage during supermarket terror attack has died http://www.independent.co.uk/news/world/europe/arnaud-beltrame-dead-police-hero-trebes-isis-hostage-france-terror-siege-attack-a8271781.html …","","","","977585077948506112","","","https://twitter.com/JohnSemenowicz/status/977585077948506112",""
"RNNetwork1","2018-03-24-12:31",0,0,0,"The Latest: The mother of French police officer who was killed after he swapped himself for a hostage during an attack on a supermarket says she wasn't surprised by her son's courage. http://apnews.com.convey.pro/l/a0bbeZm by # AP via @ c0nvey","","@ c0nvey","# AP","977583599947059200","","","https://twitter.com/RNNetwork1/status/977583599947059200",""
"SashaCAiresse","2018-03-24-12:30",0,1,0,"Retweeted Fassett ( @ JnavioNavio): # RIP. My condolences. A French police officer who swapped himself for a hostage in a supermarket siege on Friday has died, officials say. Lt-Col Arnaud # Beltrame, 44, “fell as a... https://www.facebook.com/sasha.airesse/posts/761281787403580 …","","@ JnavioNavio","# RIP # Beltrame","977583503171899394","","","https://twitter.com/SashaCAiresse/status/977583503171899394",""
"SierraDorada2","2018-03-24-12:06",0,0,0,"Tributes are pouring in for a French police officer who died saving the lives of hostages in a supermarket siege by an Islamist gunman on Friday. https://www.google.com/amp/s/www.bbc.com/news/amp/world-europe-43525267 …","","","","977577371669741569","","","https://twitter.com/SierraDorada2/status/977577371669741569",""
"bunkybun","2018-03-24-11:41",0,0,0,"French police officer who swapped himself for a hostage during supermarket terror attack has died http://www.independent.co.uk/news/world/europe/arnaud-beltrame-dead-police-hero-trebes-isis-hostage-france-terror-siege-attack-a8271781.html … Remember this.","","","","977571202867781632","","","https://twitter.com/bunkybun/status/977571202867781632",""
"NBCNightlyNews","2018-03-24-11:30",13,31,4,"A French police officer who volunteered to trade places with a hostage during a terror attack involving a standoff in a supermarket has died of his injuries. https://nbcnews.to/2pAsu7k","","","","977568220063326209","","","https://twitter.com/NBCNightlyNews/status/977568220063326209",""
"ChristianPost","2018-03-24-11:25",8,13,5,"A pastor's wife is calling on Christians to share the Gospel after French officials say a police officer who took the place of a hostage is now the fourth fatality from Fridays supermarket attack. https://www.christianpost.com/news/pastors-wife-urges-christians-share-gospel-isis-gunman-kills-4-france-supermarket-221992/ …","","","","977566977479847936","","","https://twitter.com/ChristianPost/status/977566977479847936",""
