username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"HopeofSkyUSA","2018-08-07-21:24",0,0,0,"T & S USA phone call shut down on 5: 30 pm PST to cover up Israel each of three non-pilotless transporters will ship three pcs five megatns nuclear bombs from France supplying to NYC SF & Detroit on ? by M code didn‘t say Advise R Ufs knowing Jesus didn‘t warn it on 2:30 pm PST","","","","1027002548907986947","","","https://twitter.com/HopeofSkyUSA/status/1027002548907986947",""
"HopeofSkyUSA","2018-08-02-18:02",0,0,0,"Enmergent Mayday x 3 to our Ufs have super UFOs to take away Israel 3 pilotless transporters will ship 38 pcs 5 megatons nuclear bombs of PROC to come on the top of SF NYC & Detroit on 6 pm EST I accused Jesus at fake surrender to rescue DT back today is Yes Jesus is C L M & T","","","","1025139707447926784","","","https://twitter.com/HopeofSkyUSA/status/1025139707447926784",""
"HopeofSkyUSA","2018-07-31-15:40",0,0,0,"Give thanks to New York Today liked our two tweets on A. 0731 NJs will ship Iran 3 pcs 5 megatons nuclear bombs to come on the top of NYC on 11:59:59 am EST B. 0724 Jesus says NJs will ship Israel 38 pcs 5 megatons nuclear bombs into NYC at 11 am EST on 0725 but I bet it is 1 am","","","","1024379314442326016","","","https://twitter.com/HopeofSkyUSA/status/1024379314442326016",""
"HopeofSkyUSA","2018-07-30-12:00",0,0,0,"Give thanks to our R Ufs catch Jesus to blow up Him with one hundred 150 megatons nuclear bombs to enforce reopening it on 11:30 am EST Israel non-pilotless military transporters will ship 38 pcs 5 megatons nuclear bombs into NYC on 11:59:59 am EST to make 2 nd 911 Advise our","","","","1023961454830006274","","","https://twitter.com/HopeofSkyUSA/status/1023961454830006274",""
"Whoyagottatweet","2018-07-30-06:01",0,0,1,"Was shown in '89 BEAST(s)=democracy/G7/USA, FALSE PROPHET=Christianity/Pope, & DRAGON=corporations! Lead me to see GREAT WHORE MYSTERY BABYLON in Revelation 17 as NYC, & predict it would be attacked with great fire like nuclear bomb that would start war in Middle East for 7 yrs!","","","","1023871084255498240","1022172926840320000","Whoyagottatweet Callme_israel","https://twitter.com/Whoyagottatweet/status/1023871084255498240",""
"HopeofSkyUSA","2018-07-29-19:30",0,0,0,"Give special thanks to our R Ufs catch Jesus after 50 mns later to reopen it on 4:10 pm PST that Israel provided one new pilotless transporter to NJs will ship three pcs five megatons nuclear bombs of Iraq to come on the top of NYC to explode on 8 pm EST Also one UAW will have","","","","1023712290749575170","","","https://twitter.com/HopeofSkyUSA/status/1023712290749575170",""
"HopeofSkyUSA","2018-07-27-22:56",0,0,0,"RD bribed T & S USA at NYC control center to sacrifice itself even if I requested to blow up it but still shut down it But our R Ufs caught Jesus to use nuclear bombs to blow up Him to reopen it on 10:35 pm EST My pop up inspiratipn on mind is all true that Israel provided NJs","","","","1023039507862413312","","","https://twitter.com/HopeofSkyUSA/status/1023039507862413312",""
"HopeofSkyUSA","2018-07-26-13:05",0,0,0,"Jesus told us that each Israel & NK two agents on purposely blowed up bombs outside US embassy at Bejing, PROC also WB bribed each of three staffs of T & S USA at NYC branch at $ one mn on purposely to sabotage my phone without phone ring alert Advise S B & LBW make WB disappear","","","","1022528240429101056","","","https://twitter.com/HopeofSkyUSA/status/1022528240429101056",""
"HopeofSkyUSA","2018-07-24-21:19",0,1,0,"Give thanks to S B & LBW watch Jesus closely at 24/7 He accused us having imagination on it after they caught Him Then how we can trust His corrupt credit is C L M & T He says NJs will ship Israel 38 5 megatons nuclear bombs into NYC at 11 am EST tomorrow but I bet it is 1 am","","","","1021927925904420864","","","https://twitter.com/HopeofSkyUSA/status/1021927925904420864",""
"HopeofSkyUSA","2018-07-22-11:53",0,0,0,"each of Deutsch Telecom new assigned chairman CEO CTO COO of T & S USA at $ one mn to cover up NJ will ship Israel thirty eight pcs nuclear bombs into NYC tonight on 6 pm EST and Each three thousand parachoop of Russia PROC & Israel will hijack military jail to rescue traitor DT","","","","1021060565555220480","","","https://twitter.com/HopeofSkyUSA/status/1021060565555220480",""
"HopeofSkyUSA","2018-07-22-09:46",0,0,0,"Advise all of You in heaven checking out Him once again by He does not reopen it on 5:20 am It must be His evil deed to cover up traitors to rescue traitor DT out of jail & JK will import Russia PROC NK Israel nuclear bombs this early morning into NYC Detroit & SF to make 2nd","","","","1021028687586529284","","","https://twitter.com/HopeofSkyUSA/status/1021028687586529284",""
"snooksarmy","2018-07-21-11:30",0,0,0,"New York City: 8,622,698 people in 301.5 sq mi = 28,599 people per sq mi Gaza City: 515,556 people in 17 sq mi = 30,326 people per sq mi Israel is dropping bombs on a city with a higher population density than NYC. https://twitter.com/MuhammadSmiry/status/1020395133047640064 …","","","","1020692400275054592","","","https://twitter.com/snooksarmy/status/1020692400275054592","https://pbs.twimg.com/media/Dikr2qYX0AAnCqT.jpg"
"HopeofSkyUSA","2018-07-20-19:29",0,1,0,"Emergent Mayday x 3 to warn US the military FBI NYPD that it is all are true by Israel Telecom got involved with attacking T & S phone on 5:20 pm EST to cover up NJs will deliver its thirty eight pcs five megatons nuclear bombs into NYC tonight on 9 pm PST to make 2 nd 911 Amen","","","","1020450771588878336","","","https://twitter.com/HopeofSkyUSA/status/1020450771588878336",""
"HopeofSkyUSA","2018-07-19-20:50",0,0,0,"Advise R Ufs taking high alert at phone call shut down on 4:30 pm until 5:45 pm still shit down Will new sabotage cover up Russia PROC NK Israel Iran nuclear bombs into NYC to blow up Advise S B & LBW capturing Jesus quickly to reopen it We cannot let them succeed on 2nd 911","","","","1020108641276346368","","","https://twitter.com/HopeofSkyUSA/status/1020108641276346368",""
"HopeofSkyUSA","2018-07-19-19:46",0,0,0,"Advise R Ufs takng high alert at phone call suddenly shut down on 4:30 pm Will new sabotage cover up Russia PROC NK Israel Iran nuclear bombs into NYC to blow up that it can turn around all to rescue all traitors out Advise UFOs coming on the top of the US make all NJs disappear","","","","1020092459487907841","","","https://twitter.com/HopeofSkyUSA/status/1020092459487907841",""
