username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"De_Newmaster","2017-06-14-06:45",0,0,0,"Fire engulfs 27-storey building in West London as trapped residents screamed for help pic.twitter.com/aCvdLWPgl8","","","","874940952200327168","","","https://twitter.com/De_Newmaster/status/874940952200327168","https://pbs.twimg.com/media/DCRqKKLWsAAVZPK.jpg"
"De_Newmaster","2017-06-14-06:44",0,0,0,"Fire engulfs 27-storey building in West London as trapped residents screamed for help http://fb.me/8G8KLvh3p","","","","874940616660185088","","","https://twitter.com/De_Newmaster/status/874940616660185088",""
"De_Newmaster","2017-06-14-06:38",0,0,0,"Fire engulfs 27-storey building in West London as trapped residents screamed for help A horrendous blaze struck... http://fb.me/19Bv4H8Gb","","","","874939149245087745","","","https://twitter.com/De_Newmaster/status/874939149245087745",""
"abujareporrters","2017-06-14-06:33",0,0,0,"Many still trapped in west London tower fire see pix http://abujareporters.com.ng/many-still-trapped-in-west-london-tower-fire-see-pix/ …","","","","874937818396717057","","","https://twitter.com/abujareporrters/status/874937818396717057",""
"gutbranson","2017-06-14-06:31",0,0,0,"A huge fire has engulfed a 24-storey west London apartment block with families trapped inside http://www.independent.co.uk/news/uk/london-fire-kensington-latimer-road-blaze-emergency-police-residents-latest-news-updates-a7788816.html …","","","","874937416469155840","","","https://twitter.com/gutbranson/status/874937416469155840",""
"De_Newmaster","2017-06-14-06:31",0,0,0,"Fire engulfs 27-storey building in West London as trapped residents screamed for help http://fb.me/24n0fNCSQ","","","","874937346663342080","","","https://twitter.com/De_Newmaster/status/874937346663342080",""
"De_Newmaster","2017-06-14-06:20",0,0,0,"Fire engulfs 27-storey building in West London as trapped residents screamed for help pic.twitter.com/ERXwIUgAMQ","","","","874934573976735745","","","https://twitter.com/De_Newmaster/status/874934573976735745","https://pbs.twimg.com/media/DCRkW3WXsAAGcsk.jpg"
"teacherChand","2017-06-14-06:19",0,0,0,"West London fire: People still trapped, fears that building might collapse http://bbc.in/2s947gN Latest updates:… http://dlvr.it/PMBVMl pic.twitter.com/GVGFgNSXpe","","","","874934334041600001","","","https://twitter.com/teacherChand/status/874934334041600001","https://pbs.twimg.com/media/DCRkI0eXUAA2gAA.jpg"
"De_Newmaster","2017-06-14-06:04",0,0,0,"Fire engulfs 27-storey building in West London as trapped residents screamed for help http://fb.me/wGPsO8AE","","","","874930600498655232","","","https://twitter.com/De_Newmaster/status/874930600498655232",""
"De_Newmaster","2017-06-14-06:02",0,0,0,"Fire engulfs 27-storey building in West London as trapped residents screamed for help http://fb.me/8vuOYG439","","","","874930055209779200","","","https://twitter.com/De_Newmaster/status/874930055209779200",""
"Mykflips","2017-06-14-05:51",0,0,0,"Grenfell fire: People trapped as massive massive engulfs west London tower block https://uk.news.yahoo.com/grenfell-fire-massive-massive-engulfs-west-london-tower-block-054314820.html?soc_src=social-sh&soc_trk=tw … via @ yahooNewsUK","","@ yahooNewsUK","","874927326169100290","","","https://twitter.com/Mykflips/status/874927326169100290",""
"atrayeetwit","2017-06-14-05:50",0,1,0,"# GrenfellTower in West London caught fire before 1 am BST. People are reported trapped in the 24 storey. Fatalities are not confirmed yet. pic.twitter.com/76n7Zal32M","","","# GrenfellTower","874927046811627520","","","https://twitter.com/atrayeetwit/status/874927046811627520",""
"De_Newmaster","2017-06-14-05:48",0,0,0,"Fire engulfs 27-storey building in West London as trapped residents screamed for help http://fb.me/8qudJUzgl","","","","874926530517979138","","","https://twitter.com/De_Newmaster/status/874926530517979138",""
"littegreenme","2017-06-14-05:47",0,0,0,"Grenfell fire: People trapped as massive massive engulfs west London tower block https://uk.news.yahoo.com/grenfell-fire-massive-massive-engulfs-west-london-tower-block-054314820.html?soc_src=social-sh&soc_trk=tw … via @ yahooNewsUK","","@ yahooNewsUK","","874926313655742464","","","https://twitter.com/littegreenme/status/874926313655742464",""
"De_Newmaster","2017-06-14-05:34",0,0,0,"Fire engulfs 27-storey building in West London as trapped residents screamed for help http://fb.me/OhBzwxV1","","","","874923018212044802","","","https://twitter.com/De_Newmaster/status/874923018212044802",""
"FahadbinJamil","2017-06-14-05:23",6,6,1,"May Allāh have mercy those who are screaming for their lives trapped in 24 story building that is on fire in West London # GrenfellTowerpic.twitter.com/NXccZfiUlw","","","# GrenfellTowerpic","874920241716920327","","","https://twitter.com/FahadbinJamil/status/874920241716920327","https://pbs.twimg.com/media/DCRXUXWXoAE1DYM.jpg"
"TToskky","2017-06-14-05:21",0,0,0,"Fire engulfs 27-storey building in West London as trapped residents screamed for help http://www.kemifilani.com/2017/06/fire-engulfs-27-storey-building-in-west.html …","","","","874919839659327489","","","https://twitter.com/TToskky/status/874919839659327489",""
"De_Newmaster","2017-06-14-05:14",0,0,0,"I've just posted a new blog: Fire engulfs 27-storey building in West London as trapped residents screamed for help http://www.skyetrends.com/2017/06/fire-engulfs-27-storey-building-in-west.html …","","","","874917943062269954","","","https://twitter.com/De_Newmaster/status/874917943062269954",""
"NewsOnbreaking","2017-06-14-05:12",0,0,0,"West London Fire: People are still trapped, fear that the building may collapse http://www.onbreaking.com/news/west-london-fire-people-still-trapped-fear-building-may-collapse/16714/ …pic.twitter.com/SE776rJflO","","","","874917389791629312","","","https://twitter.com/NewsOnbreaking/status/874917389791629312","https://pbs.twimg.com/media/DCRUukfW0AIG5oZ.jpg"
"gillhillan","2017-06-14-05:09",0,0,0,"Awful pictures of the terrible fire in West London - can't imagine the panic of those trapped and trying to find loved ones # GrenfellTower","","","# GrenfellTower","874916705138610176","","","https://twitter.com/gillhillan/status/874916705138610176",""
"DarrenOatway","2017-06-14-04:59",0,0,0,"As it happened!! MAJOR FIRE! People Trapped In West London's Residential Grenfell Tower # GrenfellTower https://www.youtube.com/watch?v=FjVqQYzsZng&feature=share …","","","# GrenfellTower","874914059182891008","","","https://twitter.com/DarrenOatway/status/874914059182891008",""
"DarrenOatway","2017-06-14-04:54",0,0,0,"MAJOR FIRE! People Trapped In West London's Residential Grenfell Tower # GrenfellTower https://www.youtube.com/watch?v=FjVqQYzsZng&feature=share …","","","# GrenfellTower","874912939760922625","","","https://twitter.com/DarrenOatway/status/874912939760922625",""
"CHARLIE_TOO","2017-06-14-04:52",0,1,0,"Prayers are with those who were trapped in the West London tower block fire.","","","","874912539896946688","","","https://twitter.com/CHARLIE_TOO/status/874912539896946688",""
"burberryqueen","2017-06-14-04:48",0,0,0,"Thoughts to those trapped in the fire in a tower block in West London","","","","874911335632564224","","","https://twitter.com/burberryqueen/status/874911335632564224",""
"LadyDragon13","2017-06-14-04:47",0,0,0,"People Trapped In Huge West # London Tower Block Inferno - > http://www.disclose.tv/news/people_trapped_in_huge_west_london_tower_block_inferno/139312 … # fire","","","# London # fire","874911202232676352","","","https://twitter.com/LadyDragon13/status/874911202232676352",""
"ItsMattRusso","2017-06-14-04:40",0,0,0,"Retweeted BBC Breaking News ( @ BBCBreaking): West London fire: People still trapped, fears that building might... http://fb.me/5bMJD5qPf","","@ BBCBreaking","","874909369074421762","","","https://twitter.com/ItsMattRusso/status/874909369074421762",""
"YahooIndia","2017-06-14-04:40",0,1,0,"Grenfell fire: People trapped as massive fire engulfs west London tower block http://bit.ly/2ruskwo","","","","874909273754488832","","","https://twitter.com/YahooIndia/status/874909273754488832",""
"Avalurian","2017-06-14-04:38",0,0,0,"Grenfell fire: People trapped as massive massive engulfs west London tower block https://in.yahoo.com/news/grenfell-fire-massive-massive-engulfs-west-london-tower-block-054314820.html …","","","","874908773000916993","","","https://twitter.com/Avalurian/status/874908773000916993",""
"TopRT_GB","2017-06-14-04:27",0,0,0,": 'West London fire: People still trapped, fears that building might collapse…' #1 in United Kingdom http://www.toprt.com/TopRT_GB/?t=874856402963058688 …","","","","874906039027728384","874856402963058688","BBCBreaking","https://twitter.com/TopRT_GB/status/874906039027728384",""
"TopRT_IE","2017-06-14-04:16",0,0,0,": 'West London fire: People still trapped, fears that building might collapse…' #1 in # Ireland http://www.toprt.com/TopRT_IE/?t=874856402963058688 …","","","# Ireland","874903269193199616","874856402963058688","BBCBreaking","https://twitter.com/TopRT_IE/status/874903269193199616",""
"SueKE254","2017-06-14-04:15",0,2,1,"London is burning! A huge fire engulfs a 24-storey apartment building in West London. Several feared trapped inside # londonfire","","","# londonfire","874903161584189440","","","https://twitter.com/SueKE254/status/874903161584189440",""
"KurtFeeney","2017-06-14-04:12",0,0,0,"Retweeted BBC Breaking News ( @ BBCBreaking): West London fire: People still trapped, fears that building might... http://fb.me/70XexVvLY","","@ BBCBreaking","","874902428474368005","","","https://twitter.com/KurtFeeney/status/874902428474368005",""
"SpireFM","2017-06-14-04:11",1,1,1,"NEWS: Several people killed and other trapped as huge fire engulfs west London tower block: https://www.spirefm.co.uk/news/national/2308749/huge-fire-engulfs-west-london-tower-block/#.WUDvVGxestk.twitter …","","","","874901982397554688","","","https://twitter.com/SpireFM/status/874901982397554688",""
"prakashvs23","2017-06-14-04:06",0,0,0,"Grenfell fire: People trapped as massive massive engulfs west London tower block https://in.yahoo.com/news/grenfell-fire-massive-massive-engulfs-west-london-tower-block-054314820.html …","","","","874900811847020544","","","https://twitter.com/prakashvs23/status/874900811847020544",""
"guddie1","2017-06-14-03:51",0,0,0,"MAJOR FIRE! People Trapped In West London's Residential Grenfell Tower https://youtu.be/FjVqQYzsZng via @ YouTube","","@ YouTube","","874897102480052225","","","https://twitter.com/guddie1/status/874897102480052225",""
"JimmyJames450","2017-06-14-03:48",0,0,0,"people trapped in huge west London grenfell tower block fire burst this morning. GOD PLEASE HAVE MERCY https://www.facebook.com/rtuknews/videos/1784069628549579/ …","","","","874896234493947904","","","https://twitter.com/JimmyJames450/status/874896234493947904",""
"HeartScotNews","2017-06-14-03:48",0,0,0,"A number of people have been killed and several remain trapped after a large fire on a west London estate http://www.heart.co.uk/news/uk-world/huge-fire-engulfs-west-london-tower-block/#sGtU7lSpIwTmteXZ.99 …pic.twitter.com/bfJqPaqwLK","","","","874896187018457088","","","https://twitter.com/HeartScotNews/status/874896187018457088","https://pbs.twimg.com/media/DCQ_HHDWAAAv9Kh.jpg"
"eddie_mambo","2017-06-14-03:47",0,0,0,"West London fire: People still trapped, fears that building might collapse https://twitter.com/BBCBreaking/status/874856402963058688 …","","","","874896026649452544","","","https://twitter.com/eddie_mambo/status/874896026649452544","https://pbs.twimg.com/media/DCQc10-XkAItvPk.jpg"
"CapitalEMNews","2017-06-14-03:47",0,2,0,"A number of people have been killed, and several remain trapped, in a large fire on a west London estate http://www.capitalfm.com/radio/news/uk-world/huge-fire-engulfs-west-london-tower-block/ …pic.twitter.com/ccOn39tXU3","","","","874895973201453056","","","https://twitter.com/CapitalEMNews/status/874895973201453056","https://pbs.twimg.com/media/DCRBPfZXgAAF07E.jpg"
"lovellittleman1","2017-06-14-03:46",0,1,0,"Prayers for the people in West London who where trapped in a fire in a tower block.","","","","874895876388515840","","","https://twitter.com/lovellittleman1/status/874895876388515840","https://abs.twimg.com/emoji/v2/72x72/1f64f.png"
"bryn00","2017-06-14-03:37",0,0,0,"There are horrible scenes in the media about a fire in a block of flats in West London, about 10km from where I live. Many people trapped.","","","","874893468832813056","","","https://twitter.com/bryn00/status/874893468832813056",""
"E60buzz","2017-06-14-03:36",0,0,0,"Fire engulfs 27-storey building in West London as trapped residents screamed for help http://e60buzz.com.ng/fire-engulfs-27-storey-building-in-west-london-as-trapped-residents-screamed-for-help/ …pic.twitter.com/DQQZ4GtYq7","","","","874893345558016000","","","https://twitter.com/E60buzz/status/874893345558016000","https://pbs.twimg.com/media/DCQ-3DwXcAAXAzw.jpg"
"LubeyNaijaBlog","2017-06-14-03:36",0,0,0,"Fire Engulfs 27-Storey Building In West London As Trapped Residents Screamed For Help http://www.lubeynaija.com/2017/06/fire-engulfs-27-storey-building-in-west.html …","","","","874893331104399360","","","https://twitter.com/LubeyNaijaBlog/status/874893331104399360",""
