username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"G4MMA","2017-07-12-07:14",1,1,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months http://bbc.in/2uQvIo2 # scicom","","","# scicom","885095126871281665","","","https://twitter.com/G4MMA/status/885095126871281665",""
"adeolualatishe","2017-07-12-07:00",0,0,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months... http://ow.ly/SRwn50cKJf7","","","","885091538816126977","","","https://twitter.com/adeolualatishe/status/885091538816126977",""
"Kalingatv24x7","2017-07-12-06:44",1,4,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months. (BBC) pic.twitter.com/M1DRURuLaz","","","","885087368834949120","","","https://twitter.com/Kalingatv24x7/status/885087368834949120","https://pbs.twimg.com/media/DEh2Q5OXcAEOXZb.jpg"
"euromaestro","2017-07-12-06:28",1,0,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing... http://bbc.in/2uQvIo2 by # BBCNews","","","# BBCNews","885083350263844867","","","https://twitter.com/euromaestro/status/885083350263844867",""
"Muschelschloss","2017-07-12-06:25",0,0,0,"# LarsenC BBC: 'Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months' https://twitter.com/BBCBreaking/status/885080584304947200 …","","","# LarsenC","885082691829366785","","","https://twitter.com/Muschelschloss/status/885082691829366785",""
"BSAFunds","2017-07-12-06:23",0,0,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months http://bbc.in/2uQvIo2 — BB…","","","","885082150713872385","","","https://twitter.com/BSAFunds/status/885082150713872385",""
"ShafranNaizer","2017-07-12-06:23",0,0,0,"RT BBCBreaking: Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months …","","","","885082080895545344","","","https://twitter.com/ShafranNaizer/status/885082080895545344",""
"Behind__News","2017-07-12-06:22",1,0,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists monitoring growing crack for months; it could pose a hazard to maritime traffic pic.twitter.com/VhJYLbqYRM","","","","885082041167040512","","","https://twitter.com/Behind__News/status/885082041167040512","https://pbs.twimg.com/media/DEhw9j5XkAEQjlY.jpg"
"djife2","2017-07-12-06:22",0,0,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months http://ift.tt/2vbznfA BBCBr…","","","","885081894353866754","","","https://twitter.com/djife2/status/885081894353866754",""
"AnySourceNews","2017-07-12-06:22",0,0,0,"RT BBCBreaking: Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack … http://bbc.in/2uQvIo2","","","","885081831762264064","","","https://twitter.com/AnySourceNews/status/885081831762264064",""
"swgctte","2017-07-12-06:21",0,0,0,"BBCBreaking: Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for… http://bbc.in/2uQvIo2","","","","885081738153783297","","","https://twitter.com/swgctte/status/885081738153783297",""
"sportapples362","2017-07-12-06:21",0,0,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months http://ift.tt/2vbznfA BBCBr…","","","","885081666317938688","","","https://twitter.com/sportapples362/status/885081666317938688",""
"Figikung","2017-07-12-06:21",0,0,0,"RT BBCBreaking: Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months …","","","","885081625477951490","","","https://twitter.com/Figikung/status/885081625477951490",""
"SourceAny","2017-07-12-06:21",0,0,0,"RT BBCBreaking: Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack … http://bbc.in/2uQvIo2","","","","885081615290028032","","","https://twitter.com/SourceAny/status/885081615290028032",""
"UsmanAnwar78","2017-07-12-06:20",0,0,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months http://bbc.in/2uQvIo2","","","","885081400470319104","","","https://twitter.com/UsmanAnwar78/status/885081400470319104",""
"JakeM_1998","2017-07-12-06:20",0,0,0,"RT BBCBreaking: Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack … http://bbc.in/2uQvIo2","","","","885081372293033984","","","https://twitter.com/JakeM_1998/status/885081372293033984",""
"YGMBEN","2017-07-12-06:20",0,0,0,"RT BBCBreaking 'Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack … http://bbc.in/2uQvIo2 '","","","","885081364361613314","","","https://twitter.com/YGMBEN/status/885081364361613314",""
"TerryJMcMurray","2017-07-12-06:19",0,0,0,"BBCBreaking: Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for… http://bbc.in/2uQvIo2","","","","885081158958145537","","","https://twitter.com/TerryJMcMurray/status/885081158958145537",""
"Missycilious","2017-07-12-06:19",0,0,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months http://bbc.in/2uQvIo2","","","","885081136652857344","","","https://twitter.com/Missycilious/status/885081136652857344",""
"lpsffs2","2017-07-12-06:19",0,0,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months http://ift.tt/2vbznfA BBCBr…","","","","885081122937483265","","","https://twitter.com/lpsffs2/status/885081122937483265",""
"newsbott3r","2017-07-12-06:19",0,0,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months http://bbc.in/2uQvIo2","","","","885081115966492674","","","https://twitter.com/newsbott3r/status/885081115966492674",""
"vrai777","2017-07-12-06:18",0,0,0,"$ BNews:Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for mon… http://bbc.in/2uQvIo2","","","","885080903915102211","","","https://twitter.com/vrai777/status/885080903915102211","https://abs.twimg.com/emoji/v2/72x72/23f0.png"
"JamesRoy","2017-07-12-06:18",0,0,0,"BBCBreaking: Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for… http://bbc.in/2uQvIo2","","","","885080887943147520","","","https://twitter.com/JamesRoy/status/885080887943147520",""
"sagarmehta133","2017-07-12-06:18",0,0,0,"BBCBreaking: Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for… http://bbc.in/2uQvIo2","","","","885080839050207232","","","https://twitter.com/sagarmehta133/status/885080839050207232",""
"uber_buyer","2017-07-12-06:18",0,0,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months http://bbc.in/2uQvIo2","","","","885080835510153216","","","https://twitter.com/uber_buyer/status/885080835510153216",""
"iowabrandy502","2017-07-12-06:17",0,0,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months http://ift.tt/2vbznfA BBCBr…","","","","885080671898750976","","","https://twitter.com/iowabrandy502/status/885080671898750976",""
"TopTwts","2017-07-12-06:17",0,0,0,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months http://bbc.in/2uQvIo2","","","","885080627883782144","","","https://twitter.com/TopTwts/status/885080627883782144",""
"BBCBreaking","2017-07-12-06:17",5637,3878,408,"Trillion-tonne iceberg breaks off Antarctica, say scientists who have monitored the growing crack for months http://bbc.in/2uQvIo2","","","","885080584304947200","","","https://twitter.com/BBCBreaking/status/885080584304947200",""
"FW1SHINE","2017-06-26-14:47",1,0,0,"A vast # IceBerg near break off point growing crack in the # larsenc ice shelf the most dramatic example of change # Antarctica area right now. pic.twitter.com/GBxIkXdXvb","","","# IceBerg # larsenc # Antarctica","879410722320535553","","","https://twitter.com/FW1SHINE/status/879410722320535553","https://pbs.twimg.com/media/DDRKbOVVwAA06fS.jpg"
"eftwyrd","2017-06-02-21:45",0,0,0,"There is a huge iceberg getting ready to break off in Antarctica - even moss is growing back there in certain places.","","","","870818654119645184","870706283686412289","SafetyPinDaily","https://twitter.com/eftwyrd/status/870818654119645184",""
"NewsStoryIndia","2017-05-31-23:21",0,0,0,"As Trump Mulls Climate Deal, Antarctica Could Soon Break Off Huge Iceberg: A long-growing crack in the Larsen C ice… http://dlvr.it/PHhV4d pic.twitter.com/IhrnI8tYzG","","","","870118191929978884","","","https://twitter.com/NewsStoryIndia/status/870118191929978884","https://pbs.twimg.com/media/DBNH4feUIAAgPF7.jpg"
"EduardoRefuerzo","2017-05-31-22:56",0,0,0,"As Trump Mulls Climate Deal, Antarctica Could Soon Break Off Huge Iceberg: A long-growing… http://dlvr.it/PHh8Td # World follow for followpic.twitter.com/c0aBWtsusx","","","# World","870111824288468993","","","https://twitter.com/EduardoRefuerzo/status/870111824288468993","https://pbs.twimg.com/media/DBNCF2HUQAAY0d8.jpg"
"FuturePowerGen","2017-05-31-17:20",0,0,0,"As Trump mulls Paris climate deal, Antarctica could soon break off a Delaware-sized iceberg: A long-growing… http://dlvr.it/PHbQtr # FPG","","","# FPG","870027158223167488","","","https://twitter.com/FuturePowerGen/status/870027158223167488",""
"errolluz04","2017-01-06-17:28",0,0,0,"An iceberg the size of PEI will break off from Antarctica soon, once a growing... http://ln.is/bVTFv by # nationalpost via @ c0nvey","","@ c0nvey","# nationalpost","817498065875697670","","","https://twitter.com/errolluz04/status/817498065875697670",""
"nationalpost","2017-01-06-13:43",163,215,2,"An iceberg the size of PEI will break off from Antarctica soon, once a growing rift chops through an ice shelf http://bit.ly/2i11j23","","","","817441399557804032","","","https://twitter.com/nationalpost/status/817441399557804032",""
