content,username,replyto,permalink,time
"LISTEN,https://,twitter.com/junheespink/st,atus/1022675602510368768, ,…",princewoosung,,https://twitter.com/princewoosung/status/1022687573628657665,1532662692
donghun be acting like he hates junhee but  in reality he’s such a soft bitch for junhee okay? okay. that’s it.,princewoosung,,https://twitter.com/princewoosung/status/1022687828495544322,1532662753
purest shit i’ve ever seen. tattoo this onto my eyeballs pls.,princewoosung,,https://twitter.com/princewoosung/status/1022687981906419712,1532662790
