content,username,replyto,permalink,time
"“We are one (white) people. We are one (heterosexual) family. And we are one glorious (Christian) nation under God.” -,@,realDonaldTrump, in Tampa, FL,https://,twitter.com/GOP/status/102,4453407887777793, ,…",Voyager19,,https://twitter.com/Voyager19/status/1024478317204975616,1533089639
"Sad that this is what we have to listen to. ,#,NotMyPresident",clenseren1,"Voyager19,realDonaldTrump",https://twitter.com/clenseren1/status/1024481907986198529,1533090495
"Unfortunately, your translation is accurate.. and frightening.",srs_2000,"Voyager19,realDonaldTrump",https://twitter.com/srs_2000/status/1024489492239986688,1533092303
That's about right! Just like MAGA really means Make America Great (WHITE) Again! Total white supremacy!,ilenelovesmolly,"Voyager19,realDonaldTrump",https://twitter.com/ilenelovesmolly/status/1024484296017555456,1533091064
You hit the nail on the head! Bull horn or dog whistle; the message remains the same.,sauchuk_c,"Voyager19,realDonaldTrump",https://twitter.com/sauchuk_c/status/1024482726949347328,1533090690
"Prove it. ,@,realDonaldTrump,. ,#,HateMonger,pic.twitter.com/DOcfawIsMH",kathyru1,"Voyager19,realDonaldTrump",https://twitter.com/kathyru1/status/1024643091171557376,1533128924
"“Ein Reich! Ein Volk! Ein Führer!  ,@,GOP, I interpreted Trumpolini’s message for you!  That slogan worked out well for the Nazis in 45 Nicht War?",TomAnsbac,"Voyager19,realDonaldTrump",https://twitter.com/TomAnsbac/status/1024500542482001922,1533094938
