content,username,replyto,permalink,time
"A top consultant & spokesman for GOP Senate candidate Corey Stewart used the term ""house negro"" to criticize the GOP establishment — and then disparaged prominent John Lewis & Rosa Parks just to top it off.,https://,cnn.it/2AuK3NL, ",RVAwonk,,https://twitter.com/RVAwonk/status/1024746295016255488,1533153530
The level of hate that Trump has revealed in many Americans is disgusting. It cannot and will not be tolerated. We must do our part as human beings to call it out when we see it. Racists must learn society will not accept it in any form.,Cocacolakid,RVAwonk,https://twitter.com/Cocacolakid/status/1024748231190818816,1533153991
Well put! Trump has made it permissible for Trump cultists to spout hate! It’s up to the rest of us to fight this with zero tolerance for bigotry!,poetjames,"Cocacolakid,RVAwonk",https://twitter.com/poetjames/status/1024760368172695552,1533156885
And who once again are giving people like this a platform....,SharonC61730830,RVAwonk,https://twitter.com/SharonC61730830/status/1024747271253053441,1533153763
Agreed.,Digindad,"SharonC61730830,RVAwonk",https://twitter.com/Digindad/status/1024772935976935425,1533159881
"WTF has happened to these people? How, in 2018, is this still happening? Unbelievable",LacesOut_Ace,RVAwonk,https://twitter.com/LacesOut_Ace/status/1024746774416764934,1533153644
"How has this happened in 2018? 45 and his GOP cult have emboldened the bigots and racists to come out of the closet. The hate that 45 is allowed to spew is frightening and disgusting. MAGA's real message was Make America ""White"" Again.",RAW0823,"LacesOut_Ace,RVAwonk",https://twitter.com/RAW0823/status/1024753261235105792,1533155191
"SMH stuff like this makes me think Kaine is the only choice for Va. Stewart signs are popping up all in Hanover County, Wittman district. I'll be voting ALL DEM.",lil_varin,RVAwonk,https://twitter.com/lil_varin/status/1024750691758301188,1533154578
"This needs to be run in every paper and on every TV and radio station in VA.

Fuck this guy.",DesHaml,"lil_varin,RVAwonk",https://twitter.com/DesHaml/status/1024765580845441030,1533158128
"This is horrible, but is anyone surprised? The boldness continues.

Then to disparage John Lewis? There's a line of millions to kick this guy in the stones for a stunt like that.",KellOnEarth7,RVAwonk,https://twitter.com/KellOnEarth7/status/1024747175916593153,1533153740
This is why I was triggered. Just when you think these people can't get any bolder or worse.,KellOnEarth7,"TEE1031,RVAwonk",https://twitter.com/KellOnEarth7/status/1024792880135720960,1533164637
Yeah thanks for showing me & now I’m going to get off of Twitter bc this makes me so damn angry,TEE1031,"KellOnEarth7,RVAwonk",https://twitter.com/TEE1031/status/1024793090043904005,1533164687
"Oh, my darling girl, I'm sorry I showed you that. I truly am. I didn't know if you'd already seen.

Love to you.",KellOnEarth7,"TEE1031,RVAwonk",https://twitter.com/KellOnEarth7/status/1024793697135808512,1533164831
"I tweeted him directly and asked him why doesn't he have me come into town, and say what he said to Chris Cuomo, to my face!! I dared him!! I STILL dare him!!!",MarlonCTaylor,RVAwonk,https://twitter.com/MarlonCTaylor/status/1024746995959791616,1533153697
"Sir, I would love to see him step to you and say this to your face and see the results of that. Please have someone recording that encounter.",KellOnEarth7,"MarlonCTaylor,RVAwonk",https://twitter.com/KellOnEarth7/status/1024747667094732812,1533153857
I wish!!! They pull this BS with people that won't push back!! I will push back!!!,MarlonCTaylor,"KellOnEarth7,RVAwonk",https://twitter.com/MarlonCTaylor/status/1024755779268632576,1533155791
"Pushing back when I see this kind of mess around me. Standing with you, man.",KellOnEarth7,"MarlonCTaylor,RVAwonk",https://twitter.com/KellOnEarth7/status/1024790070279188480,1533163967
