content,username,replyto,permalink,time
Congratulations to Republican Debbie Lesko on her big win in the Special Election for Arizona House seat. Debbie will do a Great Job! Press is so silent.,realDonaldTrump,,https://twitter.com/realDonaldTrump/status/989110172495810560,1524657216
pic.twitter.com/ukqjmLkMdZ,DonnaWR8,realDonaldTrump,https://twitter.com/DonnaWR8/status/989110491778830336,1524657292
"#,RedWaveRising2018,pic.twitter.com/2EgIhnvvo2",DonnaWR8,"DonnaWR8,realDonaldTrump",https://twitter.com/DonnaWR8/status/989110596779069440,1524657317
"#,RedWaveRising2018, ,#,MAGA,pic.twitter.com/d7DJLypUSl",DonnaWR8,"DonnaWR8,realDonaldTrump",https://twitter.com/DonnaWR8/status/989110733278412800,1524657350
"#,MAGA, ,#,TRUMP, ,#,USA,https://,twitter.com/donnawr8/statu,s/989069563403829248?s=12, ,…",DonnaWR8,"DonnaWR8,realDonaldTrump",https://twitter.com/DonnaWR8/status/989110889495388165,1524657387
"#,MAGA, ,#,USA, ,#,Macron,pic.twitter.com/wsvNN3b5RF",DonnaWR8,"DonnaWR8,realDonaldTrump",https://twitter.com/DonnaWR8/status/989111030600093697,1524657421
"#,MAGA, ,#,KAG, ,#,DeepState, ,#,USA,https://,twitter.com/donnawr8/statu,s/988339018558590976?s=21, ,…",DonnaWR8,"DonnaWR8,realDonaldTrump",https://twitter.com/DonnaWR8/status/989111156253118465,1524657451
"Another SPECIAL ELECTION won by a REPUBLICAN! America is WOKE!!

,#,RedWaveRising, ,#,KAG, ,#,USA,pic.twitter.com/WG4b0BxkSa",DonnaWR8,"DonnaWR8,realDonaldTrump",https://twitter.com/DonnaWR8/status/989111430547992581,1524657516
"Silent?,pic.twitter.com/88RNsNmtrf",MissVikkiV,realDonaldTrump,https://twitter.com/MissVikkiV/status/989111004582895616,1524657414
Congrats on barely winning what should have been a red landslide.,MissVikkiV,"MissVikkiV,realDonaldTrump",https://twitter.com/MissVikkiV/status/989111099097219072,1524657437
"Meanwhile, the 40th district flip since you were elected goes to Steve Sterns. You’re pretty quiet about all these flips to blue and near wins in hard red states.",MissVikkiV,"MissVikkiV,realDonaldTrump",https://twitter.com/MissVikkiV/status/989111610940841984,1524657559
"LOL!  Yes, and the National Enquirer also stated that Big Foot married the Loch Ness Monster in a flying saucer from Atlantis over the Bermuda Triangle.",WillsWarblings,"Rob43467947,fishymd",https://twitter.com/WillsWarblings/status/989371556223733760,1524719535
Barely!,SohoFM,realDonaldTrump,https://twitter.com/SohoFM/status/989110286001950720,1524657243
"Can you believe how close that election was? Like ,@,TheRickWilson, says, everything Trump touches dies.",kim,"SohoFM,realDonaldTrump",https://twitter.com/kim/status/989110645453811712,1524657329
"How is ,@,FLOTUS, today? You never tweet about her.

,https://,twitter.com/kim/status/989,026962160082944?s=21, ,…",kim,"kim,SohoFM",https://twitter.com/kim/status/989110943077429248,1524657400
pic.twitter.com/14r9JQEMz5,rvbdrm,"kim,SohoFM",https://twitter.com/rvbdrm/status/989111663168143360,1524657571
pic.twitter.com/I8yJgMH49K,kim,"rvbdrm,SohoFM",https://twitter.com/kim/status/989112170871861249,1524657693
"Ok, this is just adorable ",rvbdrm,"kim,SohoFM",https://twitter.com/rvbdrm/status/989112529942077440,1524657778
,kim,"rvbdrm,SohoFM",https://twitter.com/kim/status/989112669582970880,1524657811
"Fact Check: It was a single digit win in a district Trump won by double digits. It wasn’t supposed to be competitive. Big win? In Arizona, this is a trouncing.",PoxNewsCEO,"kim,rvbdrm",https://twitter.com/PoxNewsCEO/status/989113185310593024,1524657934
Best President ever,M_A_G_A_45,realDonaldTrump,https://twitter.com/M_A_G_A_45/status/989110298517815296,1524657246
We support you all the way Mr President ,M_A_G_A_45,"M_A_G_A_45,realDonaldTrump",https://twitter.com/M_A_G_A_45/status/989110396228222976,1524657269
"No we don’t,pic.twitter.com/tVd6XJQNBp",DeepStateVoter,"M_A_G_A_45,realDonaldTrump",https://twitter.com/DeepStateVoter/status/989110644212367360,1524657329
You are in the minority,M_A_G_A_45,"DeepStateVoter,realDonaldTrump",https://twitter.com/M_A_G_A_45/status/989110921627746304,1524657395
I slipped and fell and my penis fell into stormy Daniels.  I am a god loving christian.   God loves the man that grabeth the vagina,BradGripes,"M_A_G_A_45,realDonaldTrump",https://twitter.com/BradGripes/status/989113136979632128,1524657923
Such hatred towards success.,ttlaurent,"BradGripes,realDonaldTrump",https://twitter.com/ttlaurent/status/989117505141649408,1524658964
Congratulations on shaving nearly 20 points off a GOP assured win! See you in November!,misterbumface,realDonaldTrump,https://twitter.com/misterbumface/status/989110277143650304,1524657241
*whispers* I’m being cruel. He won’t last till November.,misterbumface,"misterbumface,realDonaldTrump",https://twitter.com/misterbumface/status/989110490684055552,1524657292
I think I would be worried more about my country then I would America your prime minister is a complete idiot and the resistance is nothing but a joke I guess you just like to play dress up,LaneRic185,"misterbumface,realDonaldTrump",https://twitter.com/LaneRic185/status/989111948708057088,1524657640
"That punctuation, though. The more ""God"" and ""America"" in their profile write up, the dumber they sound.",misterbumface,"LaneRic185,realDonaldTrump",https://twitter.com/misterbumface/status/989116097218596865,1524658629
The press is silent because she is a Republican and they’re pissed off a Democrat didn’t win so now it’s starting to sink in that their blue wave is not as strong as they thought it was and now see a Red Tsunami headed their way ! I love it !,edmondson_lisa,realDonaldTrump,https://twitter.com/edmondson_lisa/status/989111083884400641,1524657433
"Red tsunami , what a joke. A republican barely won a district that Trump won by 20+ points. Dems are sweeping the House clean of Republican trash.",WmATilbury,"edmondson_lisa,realDonaldTrump",https://twitter.com/WmATilbury/status/989160063792287745,1524669111
It wasn’t a “Big Win”,TaIbertSwan,realDonaldTrump,https://twitter.com/TaIbertSwan/status/989133374970351616,1524662748
"It was a SINGLE digit win in a district Trump won by DOUBLE digits in REPUBLICAN leaning ng Arizona....,#,Losing",TalbertSwan,"TaIbertSwan,realDonaldTrump",https://twitter.com/TalbertSwan/status/989133689547345920,1524662823
It’s an indication that the GOP will be trounced in November!,TalbertSwan,"TalbertSwan,TaIbertSwan,realDonaldTrump",https://twitter.com/TalbertSwan/status/989133884473446400,1524662869
"It's called a special election. Historically speaking, Republicans do not turnout in high numbers for em. Do some research. The Senate and House are ours. Keep praying boo.",GirlGoneBye,"TalbertSwan,TaIbertSwan,realDonaldTrump",https://twitter.com/GirlGoneBye/status/989144447987437574,1524665388
"Historically speaking, AZ’s VERY RED 8th district is comprised of older white REPUBLICANS who voted for John McCain by 22 pts, Mitt Romney by 25 pts, & Trump by 21 pts.

Lesko winning by only 5 pts is a 20 pt swing for Dems. Spin it how you want, GOP is in trouble, Boo!",TalbertSwan,"GirlGoneBye,TaIbertSwan,realDonaldTrump",https://twitter.com/TalbertSwan/status/989152102684426241,1524667213
"ShitHole,pic.twitter.com/HTR1GW8Ry0",LeonhollandIII,"peplamb,realDonaldTrump",https://twitter.com/LeonhollandIII/status/989110993467850752,1524657412
"There is forgiveness for all sin, if you accept Jesus Christ as your Savior. I would suggest that since we don't know if we even have one. more breath, that all you people get to know Him and l let Him into your life. It's a choice that you make.",SharonNye6,"LeonhollandIII,peplamb,realDonaldTrump",https://twitter.com/SharonNye6/status/989296335999389696,1524701601
And let him into your life. Another typo error.,SharonNye6,"SharonNye6,LeonhollandIII",https://twitter.com/SharonNye6/status/989309117943681024,1524704648
pic.twitter.com/dxglg8xlJo,LeonhollandIII,"SharonNye6,peplamb,realDonaldTrump",https://twitter.com/LeonhollandIII/status/989349143297454080,1524714191
"Only one Bible and one truth, which is Jesus Christ and him crucified.",SharonNye6,"LeonhollandIII,peplamb,realDonaldTrump",https://twitter.com/SharonNye6/status/989705798711431168,1524799224
"TRUMP IS STILL SILENT ON THIS ""WHITE TERRORIST"", ,#,WAFFLEHOUSESHOOTING,
,#,GunReformNow,pic.twitter.com/FvWEi0f2e0",PinkyDoo08,realDonaldTrump,https://twitter.com/PinkyDoo08/status/989159110015930368,1524668884
"@,NRA, ,@,NRATV, TRUMP AND THE NRA ARE MURDERERS!! BECAUSE OF THEM THESE STUDENTS ARE NOW DEAD!! 

TRUMP AND NRA.. HOW MANY MORE WILL U GUYS MURDER?,pic.twitter.com/xH5mnlVKEf",PinkyDoo08,"PinkyDoo08,realDonaldTrump",https://twitter.com/PinkyDoo08/status/989162530672119808,1524669699
"To your already colossal & ever-growing list of well documented domestic & international criminal activities, we may now safely add lying to the FBI about your 2013 visit to Russia. 

If you had a dollar for every crime you’ve committed, you’d actually be a billionaire right now.",PervasiveTruth,realDonaldTrump,https://twitter.com/PervasiveTruth/status/989110316050124801,1524657250
FYI The press isn’t silent about this they’re explaining what’s going to happen now because she only won by five and the Republicans should be very worried if you would watch something besides FOXNews you would learn something.,RaeMargaret61,realDonaldTrump,https://twitter.com/RaeMargaret61/status/989156471555395584,1524668255
"I guess they postponed the ,yesterday. Oh well, on to the next.",StephenFBatres,realDonaldTrump,https://twitter.com/StephenFBatres/status/989110801465270272,1524657366
"15 point Democratic swing in this District. NYS Senate seat held for FOUR DECADES by a Republican flipped blue. 40 seats flipped Blue nationwide since Trump became President. ""Nothing in the world is more dangerous than SINCERE ignorance""",CraigJohnson32,"StephenFBatres,realDonaldTrump",https://twitter.com/CraigJohnson32/status/989136322882392064,1524663451
If you feel so strongly Craig then maybe you should learn a lil more and read up on things. Since Ignorance doesn't have to be permanent.  You can always change.,StephenFBatres,"CraigJohnson32,realDonaldTrump",https://twitter.com/StephenFBatres/status/989146705760325633,1524665926
And what exactly should he be reading up on?,Michallhil,"StephenFBatres,CraigJohnson32,realDonaldTrump",https://twitter.com/Michallhil/status/989187574517268481,1524675670
hey lady lol,TraceyWitt64,"Michallhil,StephenFBatres",https://twitter.com/TraceyWitt64/status/989188143927644160,1524675806
Hey! I am still on R&R but I haven't been on Facebook very often for the last month or so,Michallhil,"TraceyWitt64,StephenFBatres",https://twitter.com/Michallhil/status/989191042766331904,1524676497
"yeah, me either...ryan is gone! 
",TraceyWitt64,"Michallhil,StephenFBatres",https://twitter.com/TraceyWitt64/status/989191507180597248,1524676608
LMAO I saw that! Took it a little too far by getting his buddies to threaten someone. We always knew he was a douchebag. But I do kind of miss proving him wrong constantly LOL,Michallhil,"TraceyWitt64,StephenFBatres",https://twitter.com/Michallhil/status/989191986878939136,1524676722
"Press is not silent. They're all marveling that she only won by a few points in a district you won by 21 points in 2016! If this trend continues there will indeed be a ,#,BlueTsunami, in November. This district should have been a blowout for the GOP. It wasn't.",Mauigirl52,realDonaldTrump,https://twitter.com/Mauigirl52/status/989150069852180481,1524666728
"Suck it: Democrat Steve Stern beat out Janet Smitelli (R) for AD-10, a Long Island seat, with 59 percent of the vote.",lulumcflew,realDonaldTrump,https://twitter.com/lulumcflew/status/989181284349108224,1524674170
"deep state is conspiracy theory b******* so right there you've lost everybody.  Democrats want to let in all illegal aliens yeah okay,. political correctness is not a policy ",Michallhil,"milkmancub,lulumcflew,realDonaldTrump",https://twitter.com/Michallhil/status/989190898058592258,1524676463
Yeah that's a stupid point.,Michallhil,"milkmancub,lulumcflew,realDonaldTrump",https://twitter.com/Michallhil/status/989193955303604224,1524677191
