content,username,replyto,permalink,time
"WELCOME HOME JOSH!,pic.twitter.com/2X0cKE4stx",realDonaldTrump,,https://twitter.com/realDonaldTrump/status/1000554657859670016,1527385794
BREAKING: Chairman Kim Jong Un has agreed to FULL DENUCLEARIZATION!,JacobAWohl,realDonaldTrump,https://twitter.com/JacobAWohl/status/1000554929633746945,1527385859
TOO. MUCH. WINNING.,JacobAWohl,"JacobAWohl,realDonaldTrump",https://twitter.com/JacobAWohl/status/1000554997011005441,1527385875
"Remember when Obama left a Marine Sargent for dead in Mexico? 

So do I",JacobAWohl,"JacobAWohl,realDonaldTrump",https://twitter.com/JacobAWohl/status/1000555101021335552,1527385900
This is what happens when you have a REAL Commander In Chief,JacobAWohl,"JacobAWohl,realDonaldTrump",https://twitter.com/JacobAWohl/status/1000555184005595136,1527385919
Obama was a worthless community organizer. No wonder 95M Americans were unemployed or underemployed during his Presidency,JacobAWohl,"JacobAWohl,realDonaldTrump",https://twitter.com/JacobAWohl/status/1000555336699338752,1527385956
pic.twitter.com/QXR4Yz2R5t,LaurenKataya61,"JacobAWohl,realDonaldTrump",https://twitter.com/LaurenKataya61/status/1000567497484095493,1527388855
pic.twitter.com/W2afJNfeuJ,cobbcrossing,realDonaldTrump,https://twitter.com/cobbcrossing/status/1000554885442691072,1527385848
Awe...look a butthurt snowflake.,Arizona_momma,"cobbcrossing,realDonaldTrump",https://twitter.com/Arizona_momma/status/1000559489379020801,1527386946
"You refer to yourself as a Christian.  Looking at your statement I see zero reflection of Christ.  Tell me Kimber are you okay with Sessions policy of separating children from their parents at the border?  As a mother, does that work for you?",DeannFields13,"Arizona_momma,cobbcrossing,realDonaldTrump",https://twitter.com/DeannFields13/status/1000574245011951616,1527390464
"It IS the parents responsibility NOT OURS.We ARE NOT responsible for their children. WE ARE INDEED RESPONISBLE FOR PROTECTING OUR BORDER!! There are consequences and they know that, but still THEY criminally cross the border.",Arizona_momma,"DeannFields13,cobbcrossing,realDonaldTrump",https://twitter.com/Arizona_momma/status/1000594811760525312,1527395367
It IS our responsibility when our leaders are violating human rights.,irishdragon10,"Arizona_momma,DeannFields13",https://twitter.com/irishdragon10/status/1000623292494024704,1527402158
They are NOT violating anything.  IT IS THE LAW. If you want to cross our border DO IT LEGALLY. The parents  who cross illegally with their children are criminals. They are risking their children's lives. It is irresponsible and wrong. It needs to STOP.,Arizona_momma,"irishdragon10,DeannFields13",https://twitter.com/Arizona_momma/status/1000626445251588101,1527402909
"Actually it is policy, not law. And why would taking children make any kind of sense?",irishdragon10,"Arizona_momma,DeannFields13",https://twitter.com/irishdragon10/status/1000629315850076162,1527403594
"Why would you risk endangering the welfare of your kids??? I wouldn't,  seems quite irresponsible.  Especially when you KNOW you're breaking the law.",Arizona_momma,"irishdragon10,DeannFields13",https://twitter.com/Arizona_momma/status/1000629773985497088,1527403703
pic.twitter.com/cvI9HtLECf,RomneyJudith,realDonaldTrump,https://twitter.com/RomneyJudith/status/1000556890202427392,1527386326
"Christians like these??,,,,very bigoted!",Freethinkerfun,"RomneyJudith,realDonaldTrump",https://twitter.com/Freethinkerfun/status/1000618875803725824,1527401105
"It’s sarcasm. They’re not Christian at all - at least, not by their actions. Jesus would be ashamed of these men.",RomneyJudith,"Freethinkerfun,realDonaldTrump",https://twitter.com/RomneyJudith/status/1000622982253838337,1527402084
"Ok,,,i tend to stay out of the business of judging weather someone is a Christian or not. Only God knows that...

But it's your right to judge our leaders & thier actions or inaction. Belief aside.

Be specific & I'm one of many who are happy to debate",Freethinkerfun,"RomneyJudith,realDonaldTrump",https://twitter.com/Freethinkerfun/status/1000624194806202368,1527402373
"So you probably thought/think it's pretty disgusting when people on the right keep falsely accusing Obama of not being a Christian, right? (crickets)",davesiegel,"Freethinkerfun,RomneyJudith,realDonaldTrump",https://twitter.com/davesiegel/status/1000684275040124928,1527416697
"Personally I really don't care what one believes. Non of anyone's biz. 

But based on the church he went to for 20ish yrs.

Video of the pastor SCREAMING God dam America- turned me off pretty fast.",Freethinkerfun,"davesiegel,RomneyJudith,realDonaldTrump",https://twitter.com/Freethinkerfun/status/1000686396883980288,1527417203
"Day #490 of the hostage situation. Evil Captor takes credit for the diplomatic success of others in a photo-op like a credit hog!
,@,jamesalandarby",MagsBitchs,realDonaldTrump,https://twitter.com/MagsBitchs/status/1000556049789833216,1527386126
"Trump turned it into a promotional video. Speaking of hostages, where’s Melania?",outofherhead2,"MagsBitchs,realDonaldTrump,jamesalandarby",https://twitter.com/outofherhead2/status/1000566871849095168,1527388706
"Do you want to kill 4 year old Jackson and countless other kids with cuts to CHIP??

More Info on Jackson - ,https://www.,gofundme.com/loveforlittlej,ackson, ,…,

Please RETWEET,https://,ccf.georgetown.edu/2018/05/08/7-b,illion-in-chip-cuts/, ,…",Stop_Trump20,realDonaldTrump,https://twitter.com/Stop_Trump20/status/1000702232264921089,1527420978
"You can also help by buying a t shirt because 100% of profits will go to Jackson.

Get them here - ,https://,goo.gl/9sx8DJ, ,

Please RETWEET ,

Thank you
Mags,pic.twitter.com/im6HSweKJn",Stop_Trump20,"Stop_Trump20,realDonaldTrump",https://twitter.com/Stop_Trump20/status/1000702895799656448,1527421137
pic.twitter.com/30ufOijaUm,diodelatorre,"Stop_Trump20,realDonaldTrump",https://twitter.com/diodelatorre/status/1000703322444238848,1527421238
WINNING!!!,thebradfordfile,realDonaldTrump,https://twitter.com/thebradfordfile/status/1000554938811011072,1527385861
"Welcome Home!

No comment from Socialist Sanders.",thebradfordfile,"thebradfordfile,realDonaldTrump",https://twitter.com/thebradfordfile/status/1000555054322143232,1527385889
"Thanks for giving us a great pride in America, again! ,#,MAGA, ,

Welcome home, Josh!",ali,realDonaldTrump,https://twitter.com/ali/status/1000555131363057664,1527385907
MAGA!!!,bayareaathletic,realDonaldTrump,https://twitter.com/bayareaathletic/status/1000554794774335489,1527385827
pic.twitter.com/InIi13hnN8,Resist_TheClown,"bayareaathletic,realDonaldTrump",https://twitter.com/Resist_TheClown/status/1000564724147212288,1527388194
pic.twitter.com/T9XOX67skg,RwingRevolution,realDonaldTrump,https://twitter.com/RwingRevolution/status/1000554933438083072,1527385860
Lincoln wouldn't dare wear that shitty hat! ,SAWHEAT1,"RwingRevolution,realDonaldTrump",https://twitter.com/SAWHEAT1/status/1000558859101130753,1527386796
"Thank you Mr. President. You are the master negotiator.  Ignore the trolls, they're either still bitter that Hillary lost or paid by some PR campaign to spread disinformation. Real America, the thinking voter, sees your effectiveness. All the left can cry wolf about is Russia—old",ProfessorF,realDonaldTrump,https://twitter.com/ProfessorF/status/1000560020776349696,1527387073
You're plain stupid dude!,eab53,"ProfessorF,realDonaldTrump",https://twitter.com/eab53/status/1000577353792155648,1527391205
"Wow. That's original. What part of great economy, increased manufacturing jobs, lowest unemployment in many years, huge foreign policy wins, freed hostages, etc. etc. do you not understand.

Perhaps that's why you're so angry. You can't see the wins.",ProfessorF,"eab53,realDonaldTrump",https://twitter.com/ProfessorF/status/1000577935009464320,1527391344
Hey Josh! Did you know Trump colluded with Russia to illegitimately become president while you were gone? And to think of all of the men & women who needlessly died trying to protect us from an foreign government invasion only to have that clown trample on the constitution. Sad!,DeliliaOMalley,realDonaldTrump,https://twitter.com/DeliliaOMalley/status/1000562755051708417,1527387725
