username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"digbys123","2018-07-16-06:54",0,0,"The Punishment for Reading a Bible in Saudi Arabia …https://icelandicdefenceleagueidl.wordpress.com/2016/01/15/the-punishment-for-reading-a-bible-in-saudi-arabia/ … via @ wordpressdotcom","","@ wordpressdotcom","","1018811034235228171","","","https://twitter.com/digbys123/status/1018811034235228171",""
"orangepeel18","2018-07-13-19:32",0,1,"Well, if that's how things are going to be, then I'd be more than happy to be deported. Of course, they could deport me somewhere THEY choose, as a form opf punishment....like North Korea, Afghanistan, Saudi Arabia....","","","","1017914670072717313","1017525549747535872","XoShanoXo bible_helmsman DesignDreamer1","https://twitter.com/orangepeel18/status/1017914670072717313","https://abs.twimg.com/emoji/v2/72x72/1f62c.png"
"INTERJZ4_amala","2018-03-26-02:22",0,0,"Yes you can visit Saudi and also you can bring your bible with you!! No punishment for that!! And there are a lot of christians over there !! You could ask them","","","","978155108079988736","965543158087147520","ShameTorturers BigDaddyXxX4 saudiarabia","https://twitter.com/INTERJZ4_amala/status/978155108079988736",""
"MrTeeps","2017-12-04-03:18",0,0,"I have. Alongside the bible. Not a jot of difference between the two where rule of law os concerned. Also, don’t UKIP believe in Capital Punishment? You want Britain to become more like Saudi Arabia!","","","","937597020491173888","935871168887869440","seftonukip timfarron","https://twitter.com/MrTeeps/status/937597020491173888",""
"Tee_Quake","2017-08-28-23:18",1,1,"In Saudi Arabia you can be killed for carrying a Bible under your coat which someone accidentally sees. Punishment of choice? DECAPITATION.","","","","902369729486213120","902073724060536832","davemcwatters 67sanmartin","https://twitter.com/Tee_Quake/status/902369729486213120",""
"metalwoman","2017-08-18-08:46",0,0,"The Punishment for reading a Bible in Saudi Arabia - photo https://themuslimissue.wordpress.com/2013/05/04/the-punishment-for-reading-bible-in-saudi-arabia/ … via @ TheMuslimIssue","","@ TheMuslimIssue","","898526405969010689","","","https://twitter.com/metalwoman/status/898526405969010689",""
"donniebi","2017-08-13-06:43",0,0,"The Punishment for Reading a Bible in Saudi Arabia https://donniebishop.wordpress.com/2017/08/13/the-punishment-for-reading-a-bible-in-saudi-arabia-2/ …","","","","896683734296121345","","","https://twitter.com/donniebi/status/896683734296121345",""
"donniebi","2017-08-13-06:43",0,0,"The Punishment for Reading a Bible in Saudi Arabia https://donniebishop.wordpress.com/2017/08/13/the-punishment-for-reading-a-bible-in-saudi-arabia/ …","","","","896683654604357632","","","https://twitter.com/donniebi/status/896683654604357632",""
"donniebi","2017-08-13-06:43",0,0,"The Punishment for Reading a Bible in Saudi Arabia http://fb.me/MbNQYaHl","","","","896683579299835904","","","https://twitter.com/donniebi/status/896683579299835904",""
"donniebi","2017-08-13-06:43",0,0,"The Punishment for Reading a Bible in Saudi Arabia https://shariaunveiled.wordpress.com/2013/08/11/the-punishment-for-reading-a-bible-in-saudi-arabia/ … via @ shariaunveiled","","@ shariaunveiled","","896683524035674112","","","https://twitter.com/donniebi/status/896683524035674112",""
"ACTofGBR","2017-08-12-18:03",0,0,"The Punishment for reading a Bible in Saudi Arabia – photo http://fb.me/1wIRAUdpJ","","","","896492421793665024","","","https://twitter.com/ACTofGBR/status/896492421793665024",""
"Tiago_R_Valle","2017-08-11-00:52",0,0,"The Punishment for reading a Bible in Saudi Arabia – photo https://buff.ly/2vUsTWL","","","","895870540413509633","","","https://twitter.com/Tiago_R_Valle/status/895870540413509633",""
"MiddleRoadMama","2017-08-10-13:44",0,0,"Beheadings are a legal punishment in Saudi Arabia & women can't drive, but, yeah, the Bible Belt is exactly the sand. https://twitter.com/matthewjdowd/status/895443180853891072 …","","","","895702323519004672","","","https://twitter.com/MiddleRoadMama/status/895702323519004672",""
"TheFreedomFan","2017-07-26-16:35",0,0,"How many Christian churches will I find in Saudi Arabia? What if I try just smuggling in a Bible? What is my punishment?","","","","890309695373692928","883147845964058624","NeuroMuslim","https://twitter.com/TheFreedomFan/status/890309695373692928",""
"frankspartts","2017-05-24-06:59",0,0,"The Punishment for reading a Bible in Saudi Arabia – photo - http://go.shr.lc/2ne3VvP via @ Shareaholic","","@ Shareaholic","","867334278106972160","","","https://twitter.com/frankspartts/status/867334278106972160",""
