username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"enginefrog9","2018-05-21-10:19",0,2,"Hillary? Is that you? Conquer any stairs today? You keep at it.","","","","998569003089104898","998540416478785536","NoToPlutocracy JTMYVA","https://twitter.com/enginefrog9/status/998569003089104898","https://abs.twimg.com/emoji/v2/72x72/1f44d-1f3ff.png"
"Zmonski","2018-03-14-06:38",0,0,"Next she will blame the creation of stairs on Republicans since she can’t conquer them either.","","","","973870888771780608","973717315530428416","FoxNews HillaryClinton realDonaldTrump","https://twitter.com/Zmonski/status/973870888771780608",""
"Buffalotoken","2016-10-29-11:10",0,0,"@ HillaryClinton can't even conquer stairs, what makes you think she will conquer Putin, ISIS, the Saudis, or even better yet, Our Economy. https://twitter.com/2ANow/status/792374496254656512 …","","@ HillaryClinton","","792383175431376896","","","https://twitter.com/Buffalotoken/status/792383175431376896","https://pbs.twimg.com/media/Cv8UYkeWIAAFTIS.jpg"
"_AdesteFideles_","2016-10-27-01:46",0,0,"win by default, because @ HillaryClinton cant conquer the stairs to the cage!","","@ HillaryClinton","","791516285234315264","791492569318522880","0HOUR1__ DrJillStein","https://twitter.com/_AdesteFideles_/status/791516285234315264",""
"redostoneage","2016-10-01-01:27",1,0,"She’s Amazing! Watch Hillary Clinton Conquer Some Stairs w/ Only A Little Help http://bit.ly/2dFMCgY # NAACP # bet # chicago # detroit # nyc","","","# NAACP # bet # chicago # detroit # nyc","782089596926619648","","","https://twitter.com/redostoneage/status/782089596926619648",""
"redostoneage","2016-10-01-01:20",2,1,"She’s Amazing! Watch Hillary Clinton Conquer Some Stairs w/ Only A Little Help http://bit.ly/2dFMCgY # Blacktwitter # nyc # baltimore # dc # la","","","# Blacktwitter # nyc # baltimore # dc # la","782087854881181696","","","https://twitter.com/redostoneage/status/782087854881181696",""
"redostoneage","2016-10-01-01:19",0,0,"She’s Amazing! Watch Hillary Clinton Conquer Some Stairs w/ Only A Little Help http://bit.ly/2dFMCgY # seattle # portland # oregon # npr # news","","","# seattle # portland # oregon # npr # news","782087629357584385","","","https://twitter.com/redostoneage/status/782087629357584385",""
"redostoneage","2016-10-01-01:19",0,1,"She’s Amazing! Watch Hillary Clinton Conquer Some Stairs w/ Only A Little Help http://bit.ly/2dFMCgY # chicago # wgn # wbbm # cltv # pbs # npr","","","# chicago # wgn # wbbm # cltv # pbs # npr","782087500898639872","","","https://twitter.com/redostoneage/status/782087500898639872",""
"redostoneage","2016-10-01-01:18",1,0,"She’s Amazing! Watch Hillary Clinton Conquer Some Stairs w/ Only A Little Help http://bit.ly/2dFMCgY # AltRightStarWars","","","# AltRightStarWars","782087326654668800","","","https://twitter.com/redostoneage/status/782087326654668800",""
"tbuff33","2016-09-26-22:56",1,1,"Wow...did Hillary have the stamina to conquer the stairs all on her own?? # debatenight","","","# debatenight","780601977059368960","","","https://twitter.com/tbuff33/status/780601977059368960",""
"TheFocalPoints","2016-09-17-04:05",0,0,"While Hillary focuses on trying to conquer the stairs. # NeverHillaryhttps://twitter.com/seanhannity/status/776964409939730432 …","","","# NeverHillaryhttps","777055845142048768","","","https://twitter.com/TheFocalPoints/status/777055845142048768",""
"RexPundit","2016-08-27-18:10",0,0,"Did you conquer more stairs today? pic.twitter.com/F2VjWh699W","","","","769658263449272320","769598338576547841","HillaryClinton","https://twitter.com/RexPundit/status/769658263449272320","https://pbs.twimg.com/media/Cq5gGRKXEAAqIpx.jpg"
"JimRd1973","2016-08-10-15:54",0,0,"she can't even conquer stairs alone","","","","763463570201780224","763460619450273793","FoxNews HillaryClinton","https://twitter.com/JimRd1973/status/763463570201780224",""
"UndeadBill","2016-08-07-21:34",0,0,"@ HillaryClinton can barely conquer a flight of stairs but will wipe out ISIS...1st someone get her walker. # noenergypic.twitter.com/BtOjLZUgPd","","@ HillaryClinton","# noenergypic","762461951129636867","","","https://twitter.com/UndeadBill/status/762461951129636867","https://pbs.twimg.com/media/CpTPGm4VMAYtQtH.jpg"
"Stauer","2011-07-20-08:00",0,0,"Happy Birthday to Sir Edmund Hillary. The only suggestion we have for celebrating the first man to conquer Mount Everest? Take the stairs.","","","","93651401451896832","","","https://twitter.com/Stauer/status/93651401451896832",""
