username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"UFO_Sightings_X","2018-07-18-23:54",3,3,"Alien Creature Found On Mars, Similar To Hairy Spider Monkey, Dec 29, 2016, UFO Sighting News. http://www.ufosightingsdaily.com/2016/12/alien-creature-found-on-mars-similar-to.html … # space # astronomy # reality # life # physics # god # angels # jesus # aliens # ET # tech @ CBS @ NBCNews # CNN # angels @ ABC @ potus @ realDonaldTrumppic.twitter.com/4CaJ1nafA8","","@ CBS @ NBCNews @ ABC @ potus @ realDonaldTrumppic","# space # astronomy # reality # life # physics # god # angels # jesus # aliens # ET # tech # CNN # angels","1019792682455990277","","","https://twitter.com/UFO_Sightings_X/status/1019792682455990277","https://pbs.twimg.com/media/DicH-LGUYAE8DMu.jpg"
"AngelsofPhoenix","2018-04-23-12:53",2,8,"Our favorite spider monkey performing in Prague. # MusicMonday # 30SecondsToMars # JaredLeto # SpiderMonkeyLeto # MonolithTour # Prague # BandOnTheRoad # Mars # MarsOnTour # Echelon # Music # ShannonLeto # TomoMilicevic # StevieAiello # MarsIsHerepic.twitter.com/YGS5oAlPLn","","","# MusicMonday # 30SecondsToMars # JaredLeto # SpiderMonkeyLeto # MonolithTour # Prague # BandOnTheRoad # Mars # MarsOnTour # Echelon # Music # ShannonLeto # TomoMilicevic # StevieAiello # MarsIsHerepic","988460786581491712","","","https://twitter.com/AngelsofPhoenix/status/988460786581491712","https://pbs.twimg.com/media/Dbe31_mV4AAMWLA.jpg"
"AuroraBlogspot","2017-10-26-08:02",0,2,"‘Hairy Spider Monkey’ Found on Mars? https://www.snopes.com/hairy-spider-monkey-found-mars/ …","","","","923520251932958721","","","https://twitter.com/AuroraBlogspot/status/923520251932958721",""
"WKingsborough","2017-06-06-10:52",0,2,"Mars spider monkey is bringing up all kinds of images in my head...","","","","872103947158396929","872088921504665600","DrYapyapi MARspidermonkey biotweeps","https://twitter.com/WKingsborough/status/872103947158396929",""
"Kyle_fischer_3","2017-05-05-09:51",0,2,"Shit, I'd wait where I was and giving the spider monkey a mean roundhouse to mars","","","","860492176874254337","860364344164589568","JeffreyGuidugli kkrame5","https://twitter.com/Kyle_fischer_3/status/860492176874254337",""
"ScienceExaminer","2017-03-01-02:51",0,0,"UFO Sightings Detect Extraterrestrial Species like Hairy Spider Monkey and Snail on Mars http://sciexaminer.com/news/space/ufo-sightings-detect-extraterrestrial-species-like-hairy-spider-monkey-snail-mars-508.html …pic.twitter.com/EBnyq3ZqSJ","","","","836846298124980224","","","https://twitter.com/ScienceExaminer/status/836846298124980224","https://pbs.twimg.com/media/C50TRa4WMAY4iRz.jpg"
"Gulab82","2017-02-28-14:15",0,0,"Alien hunter claims to have spotted a 'hairy spider monkey' on Mars http://dailym.ai/2im8n7J via @ MailOnline","","@ MailOnline","","836656003965833216","","","https://twitter.com/Gulab82/status/836656003965833216",""
"adrianm75614690","2017-02-13-06:04",0,0,"Aliens On Planet Mars Spotted; Four-Legged Spider Monkey And Snail Identified : Space : Science World Report - http://tesisdegrado.net/?p=167245","","","","831096687464693762","","","https://twitter.com/adrianm75614690/status/831096687464693762",""
"muviguy","2017-01-16-12:07",0,0,"Alien hunter claims to have spotted a 'hairy spider monkey' and 'slug animal' on Mars among several bizarre... http://fb.me/8ghWOSiLW","","","","821041316415045632","","","https://twitter.com/muviguy/status/821041316415045632",""
"CamSciencePark","2017-01-06-04:00",0,0,"Alien hunter claims to have spotted a 'hairy spider monkey' and 'slug animal' on Mars among several odd sightings http://ht.ly/wHHC307DUvw","","","","817294869660127232","","","https://twitter.com/CamSciencePark/status/817294869660127232",""
"eugenplaton","2017-01-05-05:30",0,0,"‘Hairy Spider Monkey’ Appears on Mars In Fake Photo http://dlvr.it/N2XB4h # Space_Science # b2c, # b2b, # seopic.twitter.com/ScvfLBzQuL","","","# Space_Science # b2c # b2b # seopic","816955040757727236","","","https://twitter.com/eugenplaton/status/816955040757727236","https://pbs.twimg.com/media/C1ZoR1LUcAAwj-6.jpg"
"usa_hashtagy","2017-01-05-00:12",0,0,"‘Hairy Spider Monkey’ Found on Mars? : http://snopes.com http://www.hashtagy.net/factual/hairy-spider-monkey-found-on-mars-snopes-com/ …pic.twitter.com/b7cNRCCGxR","","","","816875024938311680","","","https://twitter.com/usa_hashtagy/status/816875024938311680","https://pbs.twimg.com/media/C1YfgUwVIAAICpi.jpg"
"ruizhalal28","2017-01-04-23:34",0,0,"‘Hairy Spider Monkey’ Found on Mars? – http://snopes.com http://www.favoot.com/hairy-spider-monkey-found-on-mars-snopes-com/ … # wtf # spotlight # lol","","","# wtf # spotlight # lol","816865441238974464","","","https://twitter.com/ruizhalal28/status/816865441238974464",""
"_silvino_","2017-01-04-20:27",0,0,"# mkt:‘Hairy Spider Monkey’ Appears on Mars In Fake Photo http://bit.ly/2hSi5x2","","","# mkt","816818390736240640","","","https://twitter.com/_silvino_/status/816818390736240640",""
"iFuukaMD","2017-01-04-17:19",0,1,"http://bit.ly/2ic86Du : # Aliens # PlanetMars - Aliens On Planet Mars Spotted; Four-Legged Spider Monkey And Snail Identified pic.twitter.com/I0K0FXol1Y","","","# Aliens # PlanetMars","816771142820229121","","","https://twitter.com/iFuukaMD/status/816771142820229121","https://pbs.twimg.com/media/C1XBBlmWQAEsw2s.jpg"
