username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"slackbastard","2018-01-18-01:17",0,0,"FACT CHECK: Mugshots of Antifa Members Arrested at Charlottesville https://www.snopes.com/antifa-mugshots-charlottesville/#.WmA8DqhG4mk.twitter … # FakeNewsAwards","","","# FakeNewsAwards","953874090670014464","","","https://twitter.com/slackbastard/status/953874090670014464",""
"jamiedonald861","2017-11-07-06:47",0,0,"Mugshots of Antifa Members Arrested at Charlottesville? https://www.snopes.com/antifa-mugshots-charlottesville/ … # antifa # Charlottesville","","","# antifa # Charlottesville","927865012089180160","","","https://twitter.com/jamiedonald861/status/927865012089180160",""
"TucsonVoice28","2017-09-10-21:50",0,1,"Yeah they do ALL seem to look alike. Mugshots of # Antifa Members Arrested at Charlottesville? # FakePictures # GOPlie http://www.snopes.com/antifa-mugshots-charlottesville/ …","","","# Antifa # FakePictures # GOPlie","907058689693032448","907048656402087937","GaryGenette Breaking911","https://twitter.com/TucsonVoice28/status/907058689693032448",""
"thunderboltbrow","2017-08-30-11:51",0,0,"Mugshots of Antifa Members Arrested at Charlottesville? http://www.snopes.com/antifa-mugshots-charlottesville/ …","","","","902921814019624961","","","https://twitter.com/thunderboltbrow/status/902921814019624961",""
"EarlNash","2017-08-26-10:52",0,0,"Mugshots of Antifa Members Arrested at Charlottesville? http://www.snopes.com/antifa-mugshots-charlottesville/ …","","","","901457379648299009","","","https://twitter.com/EarlNash/status/901457379648299009",""
"sarah_newell17","2017-08-25-12:57",0,0,"These are the mugshots of Antifa after the Charlottesville riots. @… https://www.instagram.com/p/BYOWujrFNUtSh_VKcI0mPuWpW4RVjk8vNpTfjk0/ …","","","","901126469279260681","","","https://twitter.com/sarah_newell17/status/901126469279260681",""
"DudekLinda","2017-08-24-10:34",0,0,"Are These the Mugshots of Antifa Members Arrested at Charlottesville? http://www.snopes.com/antifa-mugshots-charlottesville/?utm_source=bme&utm_medium=manual&utm_campaign=thursday_update&bt_ee=IjY/sEEwSiF9xrEUJdXY7gQBOwGyM95TNr1qrZ0w2BLPoUDUj2RdO6cOQfa1lfx/&bt_ts=1503577874400&utm_source=bme&utm_medium=manual&utm_campaign=thursday_update&bt_ee=iaio8XiZ+S3VtOarjkb2KflU+Ig+nmATwbhw7/8FhFW7ne3YDimqHwo9peBJTwD0&bt_ts=1503581289039 …","","","","900728002434265088","","","https://twitter.com/DudekLinda/status/900728002434265088",""
"MsUnik","2017-08-24-10:14",0,0,"Mugshots of Antifa Members Arrested at Charlottesville? http://www.snopes.com/antifa-mugshots-charlottesville/ …","","","","900723083308302336","","","https://twitter.com/MsUnik/status/900723083308302336",""
"nigthboom","2017-08-24-01:06",0,0,"Mugshots of Antifa Members Arrested at Charlottesville? http://www.snopes.com/antifa-mugshots-charlottesville/ …","","","","900585183728066560","","","https://twitter.com/nigthboom/status/900585183728066560",""
"mythmanjay","2017-08-23-20:25",0,0,"Mugshots of Antifa Members Arrested at Charlottesville? https://goo.gl/fb/Gh2kxE Really?","","","","900514304939749376","","","https://twitter.com/mythmanjay/status/900514304939749376",""
"cescajanece","2017-08-23-19:52",0,0,"Mugshots of # Antifa Members Arrested at Charlottesville? FALSE via @ snopes http://www.snopes.com/antifa-mugshots-charlottesville/ …","","@ snopes","# Antifa","900506085664149506","","","https://twitter.com/cescajanece/status/900506085664149506",""
"Unitedsknhead","2017-08-23-18:52",0,0,"FACT CHECK: Mugshots of Antifa Members Arrested at Charlottesville http://fb.me/5PQM9GYXx","","","","900490992838692868","","","https://twitter.com/Unitedsknhead/status/900490992838692868",""
"AltLeftPress","2017-08-23-18:39",0,0,"Mugshots of Antifa Members Arrested at Charlottesville? http://altleft.host/mugshots-of-antifa-members-arrested-at-charlottesville/ …","","","","900487643334680579","","","https://twitter.com/AltLeftPress/status/900487643334680579",""
