username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"messiahcomplex","2018-07-04-20:14",0,0,"“Elvis Canaveral’s Pinball Dojo: Game Of Depth” is a # pinball design that uses the # Philosophy Of Master # BruceLee to teach the philosophy and practice of the art of # PINCOMBO. Both # physical & # multiplatform # digital A Five Story Pinball Pagoda with a mastery on every floor.","","","# pinball # Philosophy # BruceLee # PINCOMBO # physical # multiplatform # digital","1014663706972753921","1014663683455188992","","https://twitter.com/messiahcomplex/status/1014663706972753921","https://pbs.twimg.com/profile_images/1024206971086356480/tCvSXAuK_normal.jpg"
"GivenCirc","2018-02-28-10:31",4,4,"http://Pincombo.com is developing “Elvis Canaveral’s Pinball Dojo: Game Of Depth” a multiplatform game that uses the # Philosophy Of # BruceLee to teach # Pinball # Arts.pic.twitter.com/GD9paoKSQV","","","# Philosophy # BruceLee # Pinball # Arts","968871272888324097","","","https://twitter.com/GivenCirc/status/968871272888324097","https://pbs.twimg.com/media/DXIfSJTW4AAqSCB.jpg"
"messiahcomplex","2018-02-04-13:27",1,2,"Elvis Canaveral’s Pinball Dojo: Game Of Depth will illuminate # Pinball using a # Philosophy Of # BruceLee. Welcome to the # SuperbOwl (at @ USBankStadium in Minneapolis, MN) https://www.swarmapp.com/c/9eZN34vgXCl pic.twitter.com/BJlmvMvIig","","@ USBankStadium","# Pinball # Philosophy # BruceLee # SuperbOwl","960218226885087232","","","https://twitter.com/messiahcomplex/status/960218226885087232","https://abs.twimg.com/emoji/v2/72x72/1f989.png"
"bruceleedragon1","2017-05-19-17:15",4,9,"Bruce Lee Breakdown:Bruce Lee and Elvis Presley in a Dojo? http://www.snopes.com/bruce-lee-elvis-dojo/ … @ brucelee @ ElvisPresley # BruceLee # ElvisPresleypic.twitter.com/fKGyGWWpaD","","@ brucelee @ ElvisPresley","# BruceLee # ElvisPresleypic","865677258513567748","","","https://twitter.com/bruceleedragon1/status/865677258513567748","https://abs.twimg.com/emoji/v2/72x72/1f44a-1f3fc.png"
"VergeMMA","2017-05-18-18:12",1,0,"# FACT # CHECK: @ BruceLee and # Elvis Presley in a # Dojo - # myth http://www.snopes.com/bruce-lee-elvis-dojo/ …","","@ BruceLee","# FACT # CHECK # Elvis # Dojo # myth","865329195446030336","","","https://twitter.com/VergeMMA/status/865329195446030336",""
"SW_FLA_REALTOR","2017-05-18-18:02",0,0,"Michael May http://1NaplesHome.com # SNOPES Bruce Lee and Elvis Presley in a Dojo? http://ow.ly/F2G150bAbI1","","","# SNOPES","865326664020090880","","","https://twitter.com/SW_FLA_REALTOR/status/865326664020090880",""
"ElvisPresley360","2017-05-18-16:59",0,0,"Bruce Lee and Elvis Presley in a Dojo? - http://snopes.com http://dlvr.it/PB2knZ","","","","865310816710533120","","","https://twitter.com/ElvisPresley360/status/865310816710533120",""
"Elvis_News","2017-05-18-16:59",9,25,"Bruce Lee and Elvis Presley in a Dojo? - http://snopes.com http://dlvr.it/PB2kdM","","","","865310806384140288","","","https://twitter.com/Elvis_News/status/865310806384140288",""
"ElvisPresleynew","2017-05-18-16:59",2,4,"Bruce Lee and Elvis Presley in a Dojo? - http://snopes.com http://dlvr.it/PB2kh7","","","","865310798146490369","","","https://twitter.com/ElvisPresleynew/status/865310798146490369",""
"PascoRevolution","2017-05-18-16:44",0,0,"snopes: Bruce Lee and Elvis Presley in a Dojo? http://trib.al/U3GT0Bl","","","","865307095482195968","","","https://twitter.com/PascoRevolution/status/865307095482195968",""
