username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"ccarmonapoet","2017-05-05-08:38",0,0,"FACT CHECK: Native Americans Shot Down an Airplane with Arrows? http://www.snopes.com/native-americans-airplane-arrows/ …","","","","860473815478005760","","","https://twitter.com/ccarmonapoet/status/860473815478005760",""
"flashnewsportal","2017-05-05-01:03",0,0,"Native Americans Shot Down an Airplane with Arrows? http://fractt.com/native-americans-shot-down-an-airplane-with-arrows/ …","","","","860359184843497473","","","https://twitter.com/flashnewsportal/status/860359184843497473",""
"AltLeftPress","2017-05-04-15:38",0,0,"Native Americans Shot Down an Airplane with Arrows? http://altleft.host/native-americans-shot-down-an-airplane-with-arrows/ …","","","","860217202259185664","","","https://twitter.com/AltLeftPress/status/860217202259185664",""
"PascoRevolution","2017-05-04-15:35",0,0,"snopes: Native Americans Shot Down an Airplane with Arrows? http://www.snopes.com.ln.is/wCBYl","","","","860216399691755520","","","https://twitter.com/PascoRevolution/status/860216399691755520",""
"zabdielm91","2017-05-04-15:34",0,0,"Native Americans Shot Down an Airplane with Arrows? http://clkmein.com/qPYrJ3 pic.twitter.com/Gj2zuJ9F9d","","","","860216044035522560","","","https://twitter.com/zabdielm91/status/860216044035522560","https://pbs.twimg.com/media/C_AZ7p2V0AAzoSZ.jpg"
"zabdielm91","2017-05-04-15:34",0,0,"Native Americans Shot Down an Airplane with Arrows? http://clkmein.com/qPYrJ3 pic.twitter.com/ZjQ5NTRpFl","","","","860216032207622144","","","https://twitter.com/zabdielm91/status/860216032207622144","https://pbs.twimg.com/media/C_AZ68HV0AA9B2d.jpg"
"snopes","2017-05-04-15:33",0,2,"Native Americans Shot Down an Airplane with Arrows? http://trib.al/iDPAMv2","","","","860215901987143682","","","https://twitter.com/snopes/status/860215901987143682",""
"VictorMiranda30","2017-05-04-15:31",0,0,"Native Americans Shot Down an Airplane with Arrows? http://clkmein.com/qPYrHH pic.twitter.com/iGz9srCUbZ","","","","860215276201140224","","","https://twitter.com/VictorMiranda30/status/860215276201140224","https://pbs.twimg.com/media/C_AZO6yUMAAUdKI.jpg"
"actividadnotice","2017-05-04-15:31",0,0,"Native Americans Shot Down an Airplane with Arrows? http://clkmein.com/qPYrZI pic.twitter.com/YObZSZyv74","","","","860215271549681664","","","https://twitter.com/actividadnotice/status/860215271549681664","https://pbs.twimg.com/media/C_AZOm6UAAA2C7a.jpg"
"10jhez10","2017-05-04-15:31",0,0,"Native Americans Shot Down an Airplane with Arrows? http://clkmein.com/qPYrKk pic.twitter.com/KkFaMDSYep","","","","860215270660374528","","","https://twitter.com/10jhez10/status/860215270660374528","https://pbs.twimg.com/media/C_AZOkrVwAAVRrK.jpg"
"ElioCollazo","2017-05-04-15:31",0,0,"Native Americans Shot Down an Airplane with Arrows? http://clkmein.com/qPYrK1 pic.twitter.com/a0fyirX1qW","","","","860215263303577600","","","https://twitter.com/ElioCollazo/status/860215263303577600","https://pbs.twimg.com/media/C_AZOKFV0AA-ICP.jpg"
"VictorMiranda30","2017-05-04-15:31",0,0,"Native Americans Shot Down an Airplane with Arrows? http://clkmein.com/qPYrHH pic.twitter.com/r6oyyKqmz1","","","","860215255992893440","","","https://twitter.com/VictorMiranda30/status/860215255992893440","https://pbs.twimg.com/media/C_AZNukVoAEO5eu.jpg"
"beauticountry","2017-05-04-15:31",0,1,"Native Americans Shot Down an Airplane with Arrows? http://clkmein.com/qPYrJ8 pic.twitter.com/HCYBkfuKLb","","","","860215240780271616","","","https://twitter.com/beauticountry/status/860215240780271616","https://pbs.twimg.com/media/C_AZM4hUAAAyuHS.jpg"
