username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"Nah_Karma","2018-06-23-11:36",0,5,"OK rain eased up a little, starting to lighten up but still storming. Thunder not as loud and trees not swaying as much. We're good...... so it seems (don't want to jinx it)","","","","1010547149757706245","1004182109500727296","Nah_Karma EdwinKovatto","https://twitter.com/Nah_Karma/status/1010547149757706245",""
"torrinjcswanson","2018-04-24-04:46",1,3,"Just found out that if one builds something new in # Germany it must be met w/ an upgrade. New house or furnace means solar panels on the roof, tree in the backyard, catch basin for rain water for toilet/washing clothes. I want this policy in # Canada. Lets do it @ JustinTrudeau pic.twitter.com/RdVRvuBhFP","","@ JustinTrudeau","# Germany # Canada","988700691362406401","","","https://twitter.com/torrinjcswanson/status/988700691362406401","https://pbs.twimg.com/media/DbiR-znX0AA1yfN.jpg"
"lensfocus","2017-08-10-14:40",0,0,"@ cathmckenna @ environmentca @ JustinTrudeau The Rainmakers trees make rain and cool the planet https://buff.ly/2vSVICV pic.twitter.com/5i3bxbIUw8","","@ cathmckenna @ environmentca @ JustinTrudeau","","895716406741921792","","","https://twitter.com/lensfocus/status/895716406741921792","https://pbs.twimg.com/media/DG45UskW0AAzBCZ.jpg"
"CereneChristine","2017-07-25-23:32",0,0,"I liked a @ YouTube video http://youtu.be/NeNKYeY01nY?a Canadian Prime Minister Justin Trudeau watering a tree in the rain !?","","@ YouTube","","890052106962563073","","","https://twitter.com/CereneChristine/status/890052106962563073",""
"HoaxOrFact","2017-01-31-06:00",0,0,"Photo of Canadian Prime Minister Justin Trudeau Watering Tree in the Rain: Hoax http://www.hoaxorfact.com/Pranks/photo-of-canadian-prime-minister-justin-trudeau-watering-tree-in-the-rain-hoax.html …pic.twitter.com/hd5efmrShL","","","","826384780799442944","","","https://twitter.com/HoaxOrFact/status/826384780799442944","https://pbs.twimg.com/media/C3foJoCWIAA9lZe.jpg"
"eugenplaton","2017-01-30-23:41",0,0,"Canadian Prime Minister Justin Trudeau Watering Trees In the Rain Is A Fake Photo http://dlvr.it/NFRsvh # World_News # b2c, # b2b, # seopic.twitter.com/rDqY4tFPmF","","","# World_News # b2c # b2b # seopic","826289175569657859","","","https://twitter.com/eugenplaton/status/826289175569657859","https://pbs.twimg.com/media/C3eRoBoVcAQxoKJ.jpg"
"CrowdMItaly","2017-01-30-17:58",0,0,"Canadian Prime Minister Justin Trudeau Watering Trees In the Rain Is ... http://www.business2community.com/world-news/canadian-prime-minister-justin-trudeau-watering-trees-rain-fake-photo-01766881 … via @ b2communitypic.twitter.com/bFonvi5lXo","","@ b2communitypic","","826202930487369728","","","https://twitter.com/CrowdMItaly/status/826202930487369728","https://pbs.twimg.com/media/C3dDL6HVcAAr4p9.jpg"
"SocialRaceMedia","2017-01-30-14:44",0,0,"Canadian Prime Minister Justin Trudeau Watering Trees In The Rain | https://goo.gl/prw3cU | # BelarusPresidentpic.twitter.com/UqhyK4jSmI","","","# BelarusPresidentpic","826154252959637505","","","https://twitter.com/SocialRaceMedia/status/826154252959637505","https://pbs.twimg.com/media/C3cW6gLWAAAV0BQ.jpg"
"OpineSOCIAL","2017-01-30-13:34",0,0,"@ OpineSOCIAL » Canadian Prime Minister Justin Trudeau Watering Trees In the Rain Is A Fake Photo http://zpr.io/PND5y # Opines on # Socia","","@ OpineSOCIAL","# Opines # Socia","826136518226038784","","","https://twitter.com/OpineSOCIAL/status/826136518226038784","https://abs.twimg.com/emoji/v2/72x72/1f5e3.png"
"ebsAds","2017-01-30-13:16",0,0,"Canadian Prime Minister Justin Trudeau Watering Trees In the Rain Is A Fake Photo http://ow.ly/91BN5095FO3","","","","826131979250851841","","","https://twitter.com/ebsAds/status/826131979250851841",""
