username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"Glennfinito","2018-07-13-02:52",0,2,"'ANTIFA MANUAL (real)' Pg 1. Please stand still and let cops arrest you. Uh, Venezuela is good.","","","","1017663107689336833","1017590767076851713","_shyextrovert eponawest","https://twitter.com/Glennfinito/status/1017663107689336833",""
"dan63uk","2018-05-06-19:29",0,4,"I suggest Antifa are too scared to deal with the real working-class. After all, manual work builds muscles, whereas watching YouTube only gives you a headache.","","","","993271517533429763","993206777184387072","MrsBetSlocombe WelshCelt Sozzinski","https://twitter.com/dan63uk/status/993271517533429763",""
"eamoh13","2018-05-02-13:19",0,0,"Also, the writing on this seems very similar to that fake Antifa manual, as in someone writing what they think the other side believes. Wouldn't real conservatives already legitimately believe many of these things (like 'Liberals hate America!') and not need to be told?","","","","991728850466832384","991728849145683968","","https://twitter.com/eamoh13/status/991728850466832384","https://pbs.twimg.com/profile_images/649616387200057349/vwb7OlDq_normal.jpg"
"barrychuckle","2018-02-12-11:48",0,0,"If real, terrible. But I've never heard the left use the term 'the real 48%' it doesn't even make sense as a term. Feels like the antifa manual. pic.twitter.com/rda7q9xSya","","","","963092358425440261","963016238413893632","Versicals SatinwithLatin","https://twitter.com/barrychuckle/status/963092358425440261","https://pbs.twimg.com/media/DV2XYyjXcAEiuZ7.jpg"
"Lordhillwood","2018-02-04-16:03",0,2,"Because its all set up from the Bannon bullshit manual- if real antifa showed up the lil alt righters would be horizontal paved","","","","960257412044337152","960121612249874432","dharmabum013 Byline_Media","https://twitter.com/Lordhillwood/status/960257412044337152",""
"slackbastard","2018-01-18-01:16",0,0,"FACT CHECK: Is This Antifa Manual Real? https://www.snopes.com/is-this-antifa-manual-real/#.WmA7y31Ifog.twitter … # FakeNewsAwards","","","# FakeNewsAwards","953873802659692544","","","https://twitter.com/slackbastard/status/953873802659692544",""
"Yr_Comrade_JP","2018-01-06-18:26",3,4,"The REAL antifa manual pic.twitter.com/lCBWISL87i","","","","949784288496517120","","","https://twitter.com/Yr_Comrade_JP/status/949784288496517120","https://pbs.twimg.com/media/DS5PxUAU0AAGHNX.jpg"
"JohnAntiFa","2017-12-20-12:21",0,0,"@ Hbomberguy please do a dramatic reading of the 100% real totally not fake ANTIFA manual https://imgur.com/a/6tKBb","","@ Hbomberguy","","943531862131175424","","","https://twitter.com/JohnAntiFa/status/943531862131175424",""
"carolmy98carol1","2017-10-31-16:51",0,0,"This is an extraordinary document if it's real. Is there a real hard copy of this Antifa manual available for sale anywhere. Let us know.","","","","925465387600306176","","","https://twitter.com/carolmy98carol1/status/925465387600306176",""
"KillTheRich66","2017-10-22-12:19",0,0,"# ANTIFA's manual (which is REAL) is everything us Progressives/Marxists can ever wish for!! Remember, NOV. 4TH! https://www.youtube.com/watch?v=FMQwFLIgvn8 …","","","# ANTIFA","922135382908694528","","","https://twitter.com/KillTheRich66/status/922135382908694528",""
"DELICIOUSKEK","2017-10-20-15:30",0,1,"The real ultimate power guy should write the antifa manual pic.twitter.com/SpdM50haxt","","","","921458734278332417","","","https://twitter.com/DELICIOUSKEK/status/921458734278332417","https://pbs.twimg.com/media/DMmt0AUUEAAJEBN.jpg"
"davidpmikkelson","2017-10-10-13:09",0,0,"# FactCheck Images of Antifa manual circulated online # Real or # Fake? https://buff.ly/2w0TEtd","","","# FactCheck # Real # Fake","917799142570840064","","","https://twitter.com/davidpmikkelson/status/917799142570840064",""
"knight_tracker","2017-09-08-18:23",1,1,"# Antifa There is a fake manual circulating, reportedly found at Evergreen College. 'Forming An Antifa Group; A Manual' is real & on line.","","","# Antifa","906281955762810886","","","https://twitter.com/knight_tracker/status/906281955762810886",""
"BuddhUU","2017-09-05-04:41",0,0,"Some people genuinely believe the ' # antifa manual' is real. That stupidity just overwhelms me.","","","# antifa","904987955634339840","","","https://twitter.com/BuddhUU/status/904987955634339840",""
"SenorLouEse","2017-09-02-00:20",0,0,"https://www.youtube.com/watch?v=I1LDmA9mQhA … @ JTisnotcool 's weekly Stream. right now, we're checking out a real piece of work called the Antifa Manual.","","@ JTisnotcool","","903835109320785920","","","https://twitter.com/SenorLouEse/status/903835109320785920",""
"WokeNickSaban","2017-08-31-00:36",0,1,"Y'all they found our totally real ANTIFA manual I guess we're screwed. https://twitter.com/kel2195/status/899837524595662849 …","","","","903114232308387841","","","https://twitter.com/WokeNickSaban/status/903114232308387841","https://pbs.twimg.com/profile_images/1024459384049618944/GHf-OULK_normal.jpg"
"2Bgreatagain","2017-08-30-21:17",0,0,"@ CNN @ MSNBC here is a REAL ANTIFA manual","","@ CNN @ MSNBC","","903064157582438401","902626403467661312","ThomasWictor","https://twitter.com/2Bgreatagain/status/903064157582438401",""
"Sheeple101","2017-08-29-02:56",0,0,"This is the one for ANTIFA but there's ones for Trolling like you're doing. This is part of the one Soros manual. Yes that's a real thing. pic.twitter.com/wJaEp05jhm","","","","902424814903738368","851513700225888257","TonyBaduy erikwilson1975","https://twitter.com/Sheeple101/status/902424814903738368","https://pbs.twimg.com/media/DIYOPtbUwAADDcH.jpg"
"TPUSANews","2017-08-28-22:20",9,14,"A new ANTIFA manual shows who the REAL fascists are! http://ow.ly/617B30eJWtw","","","","902355141843705856","","","https://twitter.com/TPUSANews/status/902355141843705856",""
"SweetFang2","2017-08-26-16:49",0,0,"Try the antifa manual for REAL laughs.","","","","901547116626968576","901520789450522624","Con_millennial elNabors","https://twitter.com/SweetFang2/status/901547116626968576",""
"KELUFORNIA_STAR","2017-08-25-12:05",0,0,"Is This Antifa Manual Real? http://www.snopes.com/is-this-antifa-manual-real/ … It's just about....RACE! (a 'take' on Anthropology )","","","","901113273050816512","","","https://twitter.com/KELUFORNIA_STAR/status/901113273050816512",""
"traybishop","2017-08-24-13:34",0,0,"Interesting... # antifa manual? If this is real, these people are seriously stupid & ignorant beyond belief. https://www.usacarry.com/forums/politics-and-news/61881-antifa-manual.html …","","","# antifa","900773269493563392","","","https://twitter.com/traybishop/status/900773269493563392",""
"jpvesper","2017-08-24-05:55",0,0,"Satire or real? Antifa Manual found on the campus of The Evergreen State College http://bit.ly/2wAwREl pic.twitter.com/BcvhiqXyEB","","","","900657765139574784","","","https://twitter.com/jpvesper/status/900657765139574784","https://pbs.twimg.com/media/DH_HYeoXUAELqMl.jpg"
"curmudgeonAB2","2017-08-24-02:14",0,0,"Is This Antifa Manual Real? http://www.snopes.com/is-this-antifa-manual-real/ …","","","","900602080049602560","","","https://twitter.com/curmudgeonAB2/status/900602080049602560",""
"delilahs_mama_","2017-08-23-21:33",0,0,"The ANTIFA manual is not real. Stop the spread of fake news. # Antifa # antiTrumphysteria # AntiFascist # resist # maga? http://www.snopes.com/is-this-antifa-manual-real/ …","","","# Antifa # antiTrumphysteria # AntiFascist # resist # maga","900531575686930432","","","https://twitter.com/delilahs_mama_/status/900531575686930432",""
"JackSarfatti","2017-08-23-20:19",0,0,"“JAMES FETZER: Whether it's authentic or not, this ANTIFA MANUAL is the George Soros playbook” FAKE? REAL? https://jamesfetzer.blogspot.com/2017/08/whether-its-authentic-or-not-this.html?showComment=1503533914088#c8527328635130271308 …","","","","900512920399790081","","","https://twitter.com/JackSarfatti/status/900512920399790081",""
"samuelsaldana","2017-08-23-17:53",0,0,"Is This Antifa Manual Real? Images of a fake 'antifa' manual circulated online in August 2017. http://www.snopes.com/is-this-antifa-manual-real/ …","","","","900476066627690498","","","https://twitter.com/samuelsaldana/status/900476066627690498",""
"CloudKatt","2017-08-23-08:23",0,0,"Is This Antifa Manual Real? http://www.snopes.com/is-this-antifa-manual-real/ …","","","","900332556775813120","","","https://twitter.com/CloudKatt/status/900332556775813120",""
"Stop_The_Hate_R","2017-08-22-22:33",0,0,"Is This Antifa Manual Real? http://www.snopes.com/is-this-antifa-manual-real/ …","","","","900184084042797057","","","https://twitter.com/Stop_The_Hate_R/status/900184084042797057",""
"ArthurOtkeKeim","2017-08-22-17:33",0,3,"NOT TRUE HOW DARE YOU ARE YOU WHITE MALE THIS IS OUR REAL ANTIFA MANUAL HOW EMBARRASSING IT IS NO LONGER A SECRET I AM PRESIDENT OF ANTIFA","","","","900108594951204866","900105105869070336","lib_left notwokieleaks","https://twitter.com/ArthurOtkeKeim/status/900108594951204866",""
"anitrastreet","2017-08-22-15:03",0,0,"Is This Antifa Manual Real? [NO] http://www.snopes.com/is-this-antifa-manual-real/ … # antifa","","","# antifa","900070857241878528","","","https://twitter.com/anitrastreet/status/900070857241878528",""
"CaliPaula938","2017-08-22-14:13",0,0,"Here is the real Antifa manual! https://twitter.com/MelMorgan1350/status/900011018771767296 …","","","","900058254746595328","","","https://twitter.com/CaliPaula938/status/900058254746595328",""
"CaliPaula938","2017-08-22-13:59",0,0,"@ ScottAdamsSays Here is the real Antifa manual https://twitter.com/MelMorgan1350/status/900011018771767296 …","","@ ScottAdamsSays","","900054827950002176","","","https://twitter.com/CaliPaula938/status/900054827950002176",""
"ginster1","2017-08-22-12:41",0,0,"The real Antifa Manual?? https://twitter.com/MelMorgan1350/status/900011018771767296 …","","","","900035180487987200","","","https://twitter.com/ginster1/status/900035180487987200",""
"independent_i_","2017-08-22-11:15",0,0,"Again, read Antifa manual. It appears fake but it's content sure looks real.","","","","900013644884230145","899925369196859392","PrisonPlanet","https://twitter.com/independent_i_/status/900013644884230145",""
"BADASSPWR","2017-08-22-06:52",0,0,"Read the ANTIFA manual this morning. What a bunch of delusional pro NWO marks. George Soros is a real puddle of ass milk pic.twitter.com/alQdAJe1FU","","","","899947469202640896","","","https://twitter.com/BADASSPWR/status/899947469202640896","https://pbs.twimg.com/media/DH1BcubUAAEC2q-.jpg"
"YulREspinosa","2017-08-22-02:22",0,0,"Is This Antifa Manual Real? http://www.snopes.com/is-this-antifa-manual-real/ … FALSE!!!!","","","","899879331421442048","","","https://twitter.com/YulREspinosa/status/899879331421442048",""
"ThePatrickBauer","2017-08-21-20:55",0,2,"Just read the real, totally official, Antifa manual. It says I have to castrate myself and give my testicles to a lesbian. Plz RT.","","","","899797195901325314","","","https://twitter.com/ThePatrickBauer/status/899797195901325314",""
"KELUFORNIA_STAR","2017-08-21-18:57",0,0,"Is This Antifa Manual Real? http://www.snopes.com/is-this-antifa-manual-real/ …","","","","899767515043069953","","","https://twitter.com/KELUFORNIA_STAR/status/899767515043069953",""
"skeptishrink","2017-08-21-18:55",0,1,"Is This Antifa Manual Real? http://www.snopes.com/is-this-antifa-manual-real/ …","","","","899766967669858305","","","https://twitter.com/skeptishrink/status/899766967669858305",""
"VictorMiranda30","2017-08-21-18:41",0,0,"Is This Antifa Manual Real? http://www.snopes.com/is-this-antifa-manual-real/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/YPKnTP6BaA","","","","899763317656268800","","","https://twitter.com/VictorMiranda30/status/899763317656268800","https://pbs.twimg.com/media/DHyZ97vV0AA_poC.jpg"
"mythmanjay","2017-08-21-18:40",0,0,"Is This Antifa Manual Real? https://goo.gl/fb/yopgjm Really?","","","","899763109971320832","","","https://twitter.com/mythmanjay/status/899763109971320832",""
"SW_FLA_REALTOR","2017-08-21-18:00",0,0,"Michael May http://1NaplesHome.com # SNOPES Is This Antifa Manual Real? http://ow.ly/AyZ750dzCWP","","","# SNOPES","899753215582912512","","","https://twitter.com/SW_FLA_REALTOR/status/899753215582912512",""
"ElioCollazo","2017-08-21-17:47",0,0,"Is This Antifa Manual Real? http://www.snopes.com/is-this-antifa-manual-real/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/O1Vm0ERs1n","","","","899749706057764864","","","https://twitter.com/ElioCollazo/status/899749706057764864","https://pbs.twimg.com/media/DHyNlkSUMAAQX4M.jpg"
"zabdielm91","2017-08-21-17:40",0,0,"Is This Antifa Manual Real? http://www.snopes.com/is-this-antifa-manual-real/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/PVcMoTU78E","","","","899747982601371650","","","https://twitter.com/zabdielm91/status/899747982601371650","https://pbs.twimg.com/media/DHyMBKfV0AEANSB.jpg"
"vinnysgreen","2017-08-21-17:22",0,0,"Is This Antifa Manual Real? http://dlvr.it/Pgfsgf @ snopespic.twitter.com/QYbeK1r6aG","","@ snopespic","","899743428510076929","","","https://twitter.com/vinnysgreen/status/899743428510076929","https://pbs.twimg.com/media/DHyH4QYUAAACnBi.jpg"
"PascoRevolution","2017-08-21-16:52",1,0,"snopes: Is This Antifa Manual Real? http://trib.al/0girTEP","","","","899735876514623488","","","https://twitter.com/PascoRevolution/status/899735876514623488",""
"snopes","2017-08-21-16:47",32,37,"Is This Antifa Manual Real? http://trib.al/0girTEP","","","","899734807663521793","","","https://twitter.com/snopes/status/899734807663521793",""
"RealSimpleNews","2017-08-21-16:38",0,0,"Is This Antifa Manual Real? http://www.snopes.com/is-this-antifa-manual-real/ …","","","","899732368927404032","","","https://twitter.com/RealSimpleNews/status/899732368927404032",""
"moey1262","2017-08-21-11:29",0,0,"@ seanhannity is that antifa manual real?","","@ seanhannity","","899654771073843200","","","https://twitter.com/moey1262/status/899654771073843200",""
"HammerATL","2017-08-21-02:23",0,0,"LEAKED: The AntiFA Manual – Harrisburg100 # Antifa the REAL DEAL https://www.google.com/amp/s/harrisburg100.blog/2017/08/17/leaked-the-antifa-manual/amp/ …","","","# Antifa","899517333533712384","","","https://twitter.com/HammerATL/status/899517333533712384",""
"LuckyJimJD","2017-08-21-00:11",0,2,"What if the real Antifa manual is just the fash we bashed along the way? https://twitter.com/NortheastGADSA/statuses/899481163517112321 …","","","","899484126130130944","","","https://twitter.com/LuckyJimJD/status/899484126130130944",""
"SONG_Socialism","2017-08-20-23:59",1,13,"The real Antifa Manual is just a lyric book of Rage Against The Machine's self titled album","","","","899481163517112321","","","https://twitter.com/SONG_Socialism/status/899481163517112321",""
"Kronic780","2017-08-20-18:15",0,2,"Top Secret ANTIFA manual exposed! Hard core bigotry and hate found within. Real or Fake? http://100percentfedup.com/antifa-manual-found-evergreen-college-campus-shut-rallies-force-media-show-side-righteous-one/amp/ …","","","","899394379294453760","","","https://twitter.com/Kronic780/status/899394379294453760",""
"corvettehangout","2017-08-20-17:07",0,0,"Check out the Antifa Manual http://harrisburg100.blog It's real NAZI STUFG","","","","899377477339971584","","","https://twitter.com/corvettehangout/status/899377477339971584","https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"
"HeljeBollyn","2017-08-20-17:07",0,1,"The 'Antifa' manual. Welcome to the world of the real racists. http://fb.me/vFDrnuOJ","","","","899377337950756864","","","https://twitter.com/HeljeBollyn/status/899377337950756864",""
"ThaddeusStrange","2017-08-20-13:49",0,2,"They unironically used the term 'rational self-interest' in their totally real 'antifa' 'manual.' I'm going to laugh until I die.","","","","899327598001610752","898954313476694021","ThaddeusStrange vid_icarus RemingtonWild","https://twitter.com/ThaddeusStrange/status/899327598001610752",""
"NorWesternCrow","2017-08-20-08:58",0,0,"i can confirm this is the real manual, i co-signed it at the secret summit of secret socialist evil antifa — SSSSEA https://twitter.com/ahrabik/status/898966163513761793 …","","","","899254330481442816","","","https://twitter.com/NorWesternCrow/status/899254330481442816","https://pbs.twimg.com/media/DHnE8VbUQAEO2tb.jpg"
"Shuga_Booga","2017-08-20-08:58",0,0,"They actually think this Antifa manual (that blatantly reads like what a trump wing nut thinks a liberal sounds like) is real. https://twitter.com/joyreaper/status/898401661655195649 …","","","","899254289620754434","","","https://twitter.com/Shuga_Booga/status/899254289620754434","https://pbs.twimg.com/media/DHfDXAVVYAAgIbB.jpg"
"TommyIsBS","2017-08-20-08:44",1,4,"My very real Antifa Manual (please dont read if cis white males AKA fascist): 1) Shout down facts with ad hominems like 'nazi' or 'becky'","","","","899250895505981440","","","https://twitter.com/TommyIsBS/status/899250895505981440",""
"mark_argent","2017-08-20-05:49",0,1,"anyway the 'antifa manual' is hilarious, essentially a Chick Tract version of leftist documents, and the MAGA chuds think it's real","","","","899206658181746688","899202359062147073","mark_argent","https://twitter.com/mark_argent/status/899206658181746688",""
"garaden","2017-08-19-23:07",1,8,"Look at this totally real and not made up antifa manual lmao pic.twitter.com/u83z3ZrKZ2","","","","899105647840681984","","","https://twitter.com/garaden/status/899105647840681984","https://pbs.twimg.com/media/DHpDvfxXoAAHtGb.jpg"
"kindileafshadow","2017-08-19-21:54",0,1,"Ppl really think that 'antifa manual' is real? They're not just playing some elaborate stupid joke? How is this real life?","","","","899087092508241920","","","https://twitter.com/kindileafshadow/status/899087092508241920",""
"warmandpunchy","2017-08-19-17:17",1,11,"Just got a hold of some more pages of the official Antifa manual. Pretty sick stuff. This is 100% guaranteed real pic.twitter.com/TBbbSzgaqP","","","","899017486879698944","","","https://twitter.com/warmandpunchy/status/899017486879698944","https://pbs.twimg.com/media/DHnzmsdVYAAmjaQ.jpg"
"ahrabik","2017-08-19-13:53",1155,6159,"Wow, I found the actual, real manual for being antifa. This is horrifying. pic.twitter.com/9QsIn01kAi","","","","898966163513761793","","","https://twitter.com/ahrabik/status/898966163513761793","https://pbs.twimg.com/media/DHnE8VbUQAEO2tb.jpg"
"eternalsat","2017-08-19-12:56",1,2,"Antifa manual found at Char. VA. It trains in the use of Gorilla warfare and suggests kidnappings. Now we see the real NAZI","","","","898951853962137600","875562956745883649","gonzalezderwin","https://twitter.com/eternalsat/status/898951853962137600",""
"thewaether","2017-08-19-12:42",0,0,"surely a real antifa manual wouldn't need to be longer than a single page. maybe even a single sentence https://twitter.com/spookperson/status/898945968334229504 …","","","","898948227021582338","","","https://twitter.com/thewaether/status/898948227021582338","https://pbs.twimg.com/media/DHmyk3PVwAEyMQQ.jpg"
"damienredicamn1","2017-08-19-12:26",0,2,"You are all like Hitler (the inventor of atheism) for not believing this very real antifa manual","","","","898944349798637568","898032193754345472","cambrian_era SethLSanders NetizenNickster","https://twitter.com/damienredicamn1/status/898944349798637568",""
"economydreams","2017-08-18-14:54",0,0,"Omg someone made a fake 'antifa manual' and ridiculous amounts of people think it's real","","","","898619069913604097","","","https://twitter.com/economydreams/status/898619069913604097","https://abs.twimg.com/emoji/v2/72x72/1f602.png"
"fabsolutely","2017-08-18-06:28",0,0,"There's a leaked 'Antifa Manual' going around and screeching Conservatives think it's real. Imagine being that easy to manipulate. pic.twitter.com/0HxUfmvHXK","","","","898491695570067458","","","https://twitter.com/fabsolutely/status/898491695570067458","https://pbs.twimg.com/media/DHgVbbFWAAALSI1.jpg"
