username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"CamiCruzThomas","2017-07-21-10:18",4,3,"For the official to say, 'this is the most innocent victim of a police shooting' is heartbreaking. 12 year old Tamir Rice wasn't innocent?","","","","888402766867161088","888401899321536512","CamiCruzThomas","https://twitter.com/CamiCruzThomas/status/888402766867161088",""
"daniiielamm","2017-07-20-22:34",0,1,"Tamir Rice, a 12 year old boy, was a victim of a police shooting but no this white woman is the most innocent victim... okay https://twitter.com/startribune/status/888170061940346880 …","","","","888225701379231745","","","https://twitter.com/daniiielamm/status/888225701379231745","https://pbs.twimg.com/media/DFNoXlRUQAEbYgQ.jpg"
"thus_spake","2016-02-11-13:27",0,0,"Ambulance bill for family of police shooting victim Tamir Rice, 12: A 12-year-old boy's estate has been ... http://bit.ly/1Quq6lL (Ind)","","","","697849365377871872","","","https://twitter.com/thus_spake/status/697849365377871872",""
"docedoce7","2016-01-14-23:48",0,0,"His name is Tamir Rice, @ JohnKasich. The victim of the police shooting was a 12 year-old boy. # gopdebate","","@ JohnKasich","# gopdebate","687858821797117954","","","https://twitter.com/docedoce7/status/687858821797117954",""
"TheAmazingCStew","2015-12-28-22:50",0,0,"Just learning about the shooting of 12 year old Black male, Tamir Rice. ANOTHER victim to the police. # BlackLivesMatter","","","# BlackLivesMatter","681683589973446656","","","https://twitter.com/TheAmazingCStew/status/681683589973446656","https://abs.twimg.com/hashflags/BlackHistoryMonth/BlackHistoryMonth.png"
"JasonHitchcock","2015-12-28-14:35",0,1,"The prosecutor of the Tamir Rice shooting victim blames the 12 year old. https://twitter.com/KateAronoff/status/681554262439104512 …","","","","681559117153091584","","","https://twitter.com/JasonHitchcock/status/681559117153091584",""
"SirHotbod","2015-12-01-18:40",0,0,"So anyone harping on fact that victim was 12 in Tamir Rice shooting has clearly never been around a 12 year old. They are not babies.","","","","671836195941412864","","","https://twitter.com/SirHotbod/status/671836195941412864",""
"donthompson3","2015-05-05-13:09",0,1,"12-Year-Old Police Shooting Victim Tamir Rice's Mother Is Now Homeless, Still Seeking Justice http://fb.me/1Ehik4B4A","","","","595636504350822401","","","https://twitter.com/donthompson3/status/595636504350822401",""
"bgorman357","2015-05-04-22:01",0,0,"12-Year-Old Police Shooting Victim Tamir Rice’s Mother Is Now Homeless, Still Seeking Justice http://ow.ly/2YeciT","","","","595407883543646208","","","https://twitter.com/bgorman357/status/595407883543646208",""
"cbsdigitalweb","2014-12-23-12:56",0,0,"Up next: Samaria Rice, the mother of 12-year-old police shooting victim Tamir Rice, holds a press conference in Cleveland, OH.","","","","547450648976191488","","","https://twitter.com/cbsdigitalweb/status/547450648976191488",""
"site_blog_","2014-12-23-07:51",0,0,"# msnbcNEWS Tamir Rice's family speaks out: Samaria Rice, the mother of 12-year-old police shooting victim Tami... http://goo.gl/YjCzsv","","","# msnbcNEWS","547373878725443584","","","https://twitter.com/site_blog_/status/547373878725443584",""
"theohessing","2014-11-27-07:42",0,1,"'Tamir Rice shot w/in 2 secs of police arrival'. 12-year old African American boy latest victim of US police shooting http://www.bbc.co.uk/news/world-us-canada-30220700 …","","","","537949628155846656","","","https://twitter.com/theohessing/status/537949628155846656",""
"TVTye","2014-11-23-16:18",4,1,"Attorney for family of 12-year old shooting victim Tamir Rice: “We’re going to conduct our own parallel investigation....' . @ wkyc","","@ wkyc","","536629836589334528","","","https://twitter.com/TVTye/status/536629836589334528",""
