username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"BOEING797_9X","2018-08-01-20:02",0,1,"R2ドアのすぐ後ろだからな、そこまで良いアングルでもない。","","","","1024807596094443520","","","https://twitter.com/BOEING797_9X/status/1024807596094443520",""
"BOEING797_9X","2018-08-01-19:58",0,0,"直前まで私がおさえていた前方窓側K席は誰かに差し上げますよ。富士山とPW4000をお楽しみください。","","","","1024806700283383808","","","https://twitter.com/BOEING797_9X/status/1024806700283383808",""
"BOEING797_9X","2018-08-01-19:57",0,0,"自販機というのはとんでもなくコスパが悪いのであまり使わないが、今朝は身の危険を感じたので利用…","","","","1024806257062903808","","","https://twitter.com/BOEING797_9X/status/1024806257062903808",""
"BOEING797_9X","2018-08-01-18:31",0,0,"疲れすぎてエアコンの設定を間違えて、朝起きたら30℃だった。気分が悪い…","","","","1024784658859352064","","","https://twitter.com/BOEING797_9X/status/1024784658859352064",""
"BOEING797_9X","2018-08-01-09:05",0,0,"あと、いつもと違うであろう客層に疲れるのは嫌なので、朝から…","","","","1024642165186555904","","","https://twitter.com/BOEING797_9X/status/1024642165186555904",""
"BOEING797_9X","2018-08-01-08:56",0,0,"バカに overhead compartment を占領される心配もないし…","","","","1024640007284256768","","","https://twitter.com/BOEING797_9X/status/1024640007284256768",""
"BOEING797_9X","2018-08-01-08:54",0,0,"荷物も多いことだし、ありがたくPにアップグレードさせてもらいました。","","","","1024639419704176640","","","https://twitter.com/BOEING797_9X/status/1024639419704176640",""
"sinan1sal","2018-08-01-08:48",0,2,"Boeing 797 ve motor opsiyonları ile ilgili geçmişte kısa bir twiit serisi yazmıştım. Merak edenler için https://twitter.com/sinan1sal/status/998817905696497664?s=21 …https://twitter.com/kokpitaero/status/1024389506470952961 …","","","","1024638066168946688","","","https://twitter.com/sinan1sal/status/1024638066168946688","https://abs.twimg.com/emoji/v2/72x72/1f447-1f3fb.png"
"BOEING797_9X","2018-08-01-07:37",0,0,"オーオタじゃないけど、BOSEの完全ワイヤレスイヤホーンの音質は、スポーティーな見た目に反して低音が効いていて良い。","","","","1024620177344720897","","","https://twitter.com/BOEING797_9X/status/1024620177344720897",""
"BOEING797_9X","2018-08-01-07:31",0,0,"また渋谷までグリーン車で行かなきゃ","","","","1024618579285528577","","","https://twitter.com/BOEING797_9X/status/1024618579285528577",""
"BOEING797_9X","2018-08-01-01:37",0,0,"あのチープな感じの到着口が、大阪に帰ってきたっていう気持ちにさせてくれてたので。","","","","1024529508924190727","","","https://twitter.com/BOEING797_9X/status/1024529508924190727",""
"BOEING797_9X","2018-08-01-01:35",0,0,"伊丹空港のターミナル改修は良いことだし楽しみにしていたけど、いざ改修されると、前のほうがしっくりくる不思議。","","","","1024528994002030592","","","https://twitter.com/BOEING797_9X/status/1024528994002030592",""
"BOEING797_9X","2018-08-01-01:33",0,0,"完全に異世界で働いている私","","","","1024528622902603777","","","https://twitter.com/BOEING797_9X/status/1024528622902603777",""
"BOEING797_9X","2018-08-01-01:33",0,1,"渋谷←全然中間地点じゃないんですけど","","","","1024528519085228032","","","https://twitter.com/BOEING797_9X/status/1024528519085228032",""
"suntory","2018-07-31-06:46",0,0,"@ boeing797_ ＼キャンペーンはじまりました！／ 7/31から冷凍が美味しいフレーバーウォーターが その場で13.5万名様に当たる！ 今すぐ、抽選に参加しよう！ 詳しくはこちら https://goo.gl/4Dm4zn # 暑い日には冷凍ヨーグリーナ","","@ boeing797_","# 暑い日には冷凍ヨーグリーナ","1024244870788145152","","","https://twitter.com/suntory/status/1024244870788145152",""
"BOEING797_9X","2018-07-30-09:29",0,0,"今年は78Pと76Pがほとんどだな…","","","","1023923461603770373","","","https://twitter.com/BOEING797_9X/status/1023923461603770373",""
"BOEING797_9X","2018-07-30-09:28",0,0,"一年前は、一日で沖縄へ2回行ったりしてたからな。ほとんど772だった…","","","","1023923297308827648","","","https://twitter.com/BOEING797_9X/status/1023923297308827648",""
"BOEING797_9X","2018-07-30-09:27",0,0,"待って、もしかして今年に入って772一度も乗ってないのでは？数日後乗るけど。","","","","1023923044966785024","","","https://twitter.com/BOEING797_9X/status/1023923044966785024",""
"rapid_a_5","2018-07-30-09:27",0,0,"なるほどｗ覚えておきます","","","","1023923011970260992","1023899005288251392","BOEING797_9X","https://twitter.com/rapid_a_5/status/1023923011970260992",""
