username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"bighornysausag3","2018-08-01-21:00",0,0,"Justin Bieber got a tattoo of an eyeball. I'm sorry but I don't find girls with lots of tattoos attractive.","","","","1024822270580019201","","","https://twitter.com/bighornysausag3/status/1024822270580019201",""
"courtneyluna96","2018-08-01-20:48",0,0,"@ Tattooed_World eyeball was a gum ball machine tattoo and the other two were Friday the 13th specials pic.twitter.com/L2NPkeaV6J","","@ Tattooed_World","","1024819189561925632","","","https://twitter.com/courtneyluna96/status/1024819189561925632","https://pbs.twimg.com/media/DjjjnkMUUAA8UOQ.jpg"
"DeadGirlz1","2018-08-01-16:44",0,0,"By @ DeadGirlz1 I'm @ RobHowa06614830 # studio21daytona # studio21tattoodaytona # studio21tattoo # eyeball # watercolortattoo # watercolor # brightcolors # fkiron # fusionink @Studio 21 Tattoo… https://www.instagram.com/p/Bl8zuWthmKh/?utm_source=ig_twitter_share&igshid=50xu27m5p5wl …","","@ DeadGirlz1 @ RobHowa06614830","# studio21daytona # studio21tattoodaytona # studio21tattoo # eyeball # watercolortattoo # watercolor # brightcolors # fkiron # fusionink","1024757748230176768","","","https://twitter.com/DeadGirlz1/status/1024757748230176768",""
"CsHotness","2018-08-01-16:40",0,0,"I Tattooed My Eyeballs and Split My Tongue to Look Like a Dragon | This ... https://youtu.be/PJ7PdbKxx8s via @ YouTube","","@ YouTube","","1024756680825954313","","","https://twitter.com/CsHotness/status/1024756680825954313",""
"woahwoe_","2018-08-01-11:33",0,0,"Bitch if you disown me over a tattoo I’ll stab your eyeballs out","","","","1024679515623174145","1024679016060608514","SanitySane123","https://twitter.com/woahwoe_/status/1024679515623174145",""
"bighornysausag3","2018-08-01-08:00",0,0,"Justin Bieber got a tattoo of an eyeball. I'm sorry but I don't find girls with lots of tattoos attractive.","","","","1024625982320205824","","","https://twitter.com/bighornysausag3/status/1024625982320205824",""
"MickyKinsella","2018-08-01-06:49",0,0,"I liked a @ YouTube video http://youtu.be/PJ7PdbKxx8s?a I Tattooed My Eyeballs and Split My Tongue to Look Like a Dragon | This Morning","","@ YouTube","","1024608124118986752","","","https://twitter.com/MickyKinsella/status/1024608124118986752",""
"Gauravpool","2018-08-01-03:29",0,0,"I added a video to a @ YouTube playlist http://youtu.be/FgiQwIE_sPw?a First Indian Gets Eyeballs Tattooed","","@ YouTube","","1024557675596734464","","","https://twitter.com/Gauravpool/status/1024557675596734464",""
"Victor92521586","2018-07-31-19:56",0,0,"Models Who Tried to Get an Eyeball Tattoo http://dlvr.it/QdPtYn pic.twitter.com/2j2wwQgL9T","","","","1024443602028486657","","","https://twitter.com/Victor92521586/status/1024443602028486657","https://pbs.twimg.com/media/DjeOBrWVAAApQda.jpg"
"bighornysausag3","2018-07-31-19:00",0,0,"Justin Bieber got a tattoo of an eyeball. I'm sorry but I don't find girls with lots of tattoos attractive.","","","","1024429700033048576","","","https://twitter.com/bighornysausag3/status/1024429700033048576",""
