username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"rsspbxx","2018-05-04-16:48",0,0,"FACT CHECK: Did an Exorcism Save a House From Destruction During Hurricane Ike? https://www.snopes.com/fact-check/last-house-standing-hurricane-exorcism/#.WuzHMqOdTBY.twitter …","","","","992506364428673025","","","https://twitter.com/rsspbxx/status/992506364428673025",""
"RoboRaspi","2018-05-04-16:00",0,0,"Did an Exorcism Save a House From Destruction During Hurricane Ike?,https://www.snopes.com/fact-check/last-house-standing-hurricane-exorcism/ …","","","","992494140431699969","","","https://twitter.com/RoboRaspi/status/992494140431699969",""
"InternetLisa","2018-05-04-12:22",0,0,"Did an Exorcism Save a House From Destruction During Hurricane Ike?,https://www.snopes.com/fact-check/last-house-standing-hurricane-exorcism/ …","","","","992439224229081090","","","https://twitter.com/InternetLisa/status/992439224229081090",""
"skinnergj","2018-05-04-00:44",0,0,"FACT CHECK: Did an Exorcism Save a House From Destruction During Hurricane Ike? https://www.snopes.com/fact-check/last-house-standing-hurricane-exorcism/ … via @ skinnergj","","@ skinnergj","","992263735770148864","","","https://twitter.com/skinnergj/status/992263735770148864",""
"VictorMiranda30","2018-05-03-22:02",0,0,"Did an Exorcism Save a House From Destruction During Hurricane Ike? https://www.snopes.com/fact-check/last-house-standing-hurricane-exorcism/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/sJw27Tx62l","","","","992222849933889536","","","https://twitter.com/VictorMiranda30/status/992222849933889536","https://pbs.twimg.com/media/DcUVbAtV0AAodA0.jpg"
"NaturDisaster","2018-05-03-20:21",0,0,"Did an Exorcism Save a House From Destruction During Hurricane Ike? - http://Snopes.com http://dlvr.it/QRhFWd","","","","992197372800253952","","","https://twitter.com/NaturDisaster/status/992197372800253952",""
"news_todaywordl","2018-05-03-18:26",0,0,"Did an Exorcism Save a House From Destruction During Hurricane Ike? http://ceesty.com/wSHhkD pic.twitter.com/5s4RE61Jfe","","","","992168535148216320","","","https://twitter.com/news_todaywordl/status/992168535148216320","https://pbs.twimg.com/media/DcTkBi2UwAAL_bg.jpg"
"ElioCollazo","2018-05-03-17:59",0,0,"Did an Exorcism Save a House From Destruction During Hurricane Ike? https://www.snopes.com/fact-check/last-house-standing-hurricane-exorcism/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/22DGFdQMA6","","","","992161660415524864","","","https://twitter.com/ElioCollazo/status/992161660415524864","https://pbs.twimg.com/media/DcTdxXUVMAAUVsL.jpg"
"zabdielm91","2018-05-03-17:59",0,0,"Did an Exorcism Save a House From Destruction During Hurricane Ike? https://www.snopes.com/fact-check/last-house-standing-hurricane-exorcism/?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/eGThMyK3dC","","","","992161657295065089","","","https://twitter.com/zabdielm91/status/992161657295065089","https://pbs.twimg.com/media/DcTdxK3V0AAkeDL.jpg"
"SimplifyReason","2018-05-03-17:52",0,0,"FACT CHECK: Did an Exorcism Save a House From Destruction During Hurricane Ike? Did an Exorcism Save a House From Destruction During Hurricane Ike? via # Snopes # FactCheckpic.twitter.com/3OypRLpT8e","","","# Snopes # FactCheckpic","992159891933589504","","","https://twitter.com/SimplifyReason/status/992159891933589504","https://pbs.twimg.com/media/DcTcKeLWkAEytBe.jpg"
"snopes","2018-05-03-17:51",2,1,"Did an exorcism save this house from the destruction of Hurricane Ike? https://trib.al/qTx2NLr","","","","992159822572347392","","","https://twitter.com/snopes/status/992159822572347392",""
