username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"rafalafaa","2018-07-31-16:43",0,0,"teenager meets idols. they suck. https://twitter.com/TheAcademy/status/1024339452397727744 …","","","","1024395075839639553","","","https://twitter.com/rafalafaa/status/1024395075839639553",""
"squirrelstories","2018-07-30-16:47",1,0,"Through video diaries, in-home sessions and photo journals, our team of # insight experts # crackedthenut on teenagers and 'The Prom.' As a known rite of passage into adulthood, 'The Prom' can sum up the high school experience in one self-conscious night of fancy food and attire. pic.twitter.com/COa8ddsmzj","","","# insight # crackedthenut","1024033665360248834","","","https://twitter.com/squirrelstories/status/1024033665360248834","https://pbs.twimg.com/media/DjYZMRfWwAALURF.jpg"
"MikeVanderbilt","2018-07-30-05:24",1,4,"Tonight, a friend assumed I was popular in high school. While I was never mercilessly bullied, I was also never the prom king; I always kind of rode the middle. It made me consider my growth as a person, who I’ve become, and ask if I betrayed my teenage self.","","","","1023861978626961408","","","https://twitter.com/MikeVanderbilt/status/1023861978626961408",""
"larryrecfic","2018-07-26-21:11",2,9,"2/5 / Teenage Dirtbag / 8k / https://archiveofourown.org/works/15402366#main … / teenage dirtbag au, cars, highschool, harry/omc - infidelity, rich!harry, pining, unrequited love -> requited love, sexual tension, manipulation, big cock!harry, prom, hurt/comfort, no smut","","","","1022650606274662400","","","https://twitter.com/larryrecfic/status/1022650606274662400",""
"haarrisa","2018-07-26-12:34",0,6,"Ugh I’m sitting here eating mashed potatoes thinking about my friends and high school and seeing bleachers with jack and prom night and im emo about being a teenager","","","","1022520454026874887","","","https://twitter.com/haarrisa/status/1022520454026874887",""
"CosmoManiaBruce","2018-07-23-06:48",0,0,"Shitty Life. There's many things that I must do like learning how to drive and finishing my Senior Year of High School. So Yeah. Unlike most High School Teenagers, I don't do all that Prom Shit because I just don't get the point of it.","","","","1021346287063633921","1021346286052790273","","https://twitter.com/CosmoManiaBruce/status/1021346287063633921","https://pbs.twimg.com/profile_images/1015379183696953344/mdyrGLDo_normal.jpg"
"Rost1st777","2018-07-22-16:27",0,0,"most the guys I graduated and heard from old friends years after highschool so teenage boy could no womens body they often said I had disease or was gay to get girl in bed without me knowing anything if I had back then would gone to the prom but didnt","","","","1021129678600527872","","","https://twitter.com/Rost1st777/status/1021129678600527872",""
"HeadlineNews111","2018-07-22-08:31",0,0,"•Girl pregnant at 13 finish school and take 2 year old daughter to prom. # prom # daughter # dress # dad # promdate # date # grwm # highschool # senior # father # dance # proms # pregnant # pregnancy # pregnantgirl # story # teengirl # teenage # pregnantmom # mom # girl # teenhttps://youtu.be/ncWleTcO4TI","","","# prom # daughter # dress # dad # promdate # date # grwm # highschool # senior # father # dance # proms # pregnant # pregnancy # pregnantgirl # story # teengirl # teenage # pregnantmom # mom # girl # teenhttps","1021009806788898817","","","https://twitter.com/HeadlineNews111/status/1021009806788898817",""
"idham_abdil","2018-07-20-10:14",0,2,"So, since I was small I'd watch a good amount of American teenage movie (and still am) which mainly revolves around high school, prom and stuffs. I always imagine I'm that tall nerd who's trying to be as lowkey as possible. Might've join the basketball team, newspaper club","","","","1020311029253779456","","","https://twitter.com/idham_abdil/status/1020311029253779456","https://abs.twimg.com/emoji/v2/72x72/1f639.png"
"WHSVnews","2018-07-19-13:30",0,0,"All charges have been dropped against 1 of 2 Virginia Beach teenagers who were accused of planning to shoot up a high school prom: http://www.whsv.com/content/news/Charges-dropped-against-teen-once-accused-of-threat-to-prom-488626611.html …","","","","1019997801051316231","","","https://twitter.com/WHSVnews/status/1019997801051316231",""
"CTbrthrhd","2018-07-18-09:37",0,0,"On this date in 1980, Prom Night was released in theaters: 7/18/1980 A masked killer stalks four teenagers who were responsible for the accidental death of a little girl six years earlier, at their high school’s senior prom. BUY IT NOW! WATCH IT NOW!… https://ift.tt/2L7zoO4","","","","1019576817739620354","","","https://twitter.com/CTbrthrhd/status/1019576817739620354",""
"EffGlenn","2018-07-13-21:48",0,2,"Right!??! At John Hughes High School, the students are the same as just about every other teenager in a teen movie. The popular jock, Jake, takes a bet from Austin, the cocky blonde guy, that he can transform Janey, the pretty ugly girl, into the prom queen before the prom.","","","","1017948820376715264","1017661851826511873","radlady CrazyPierre DrJayDrNo","https://twitter.com/EffGlenn/status/1017948820376715264",""
"Laura__Maria5","2018-07-13-18:17",2216,1410,"Gostava muito que houvesse cá as tradições de teenagers que há na América, como os dates, high school parties, yearbook, prom...","","","","1017895924415254531","","","https://twitter.com/Laura__Maria5/status/1017895924415254531",""
"annoyinggayy","2018-07-13-09:30",0,1,"Just to clarify it: I love the animated movies, but not the ones with teenagers, high school and prom sjdkdhksdh","","","","1017763113045757952","1017760718173679618","","https://twitter.com/annoyinggayy/status/1017763113045757952","https://pbs.twimg.com/profile_images/1023952837192151041/R2GKSogF_normal.jpg"
