username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"BrustersRaleigh","2018-08-01-12:47",0,0,"# BrustersFavs: Black Cherry,Black Raspberry,Cake Batter,Caramel Cheesecake,Chocolate Mudslide,Chocolate Raspberry Truffle,Coffee Oreo","","","# BrustersFavs","1024698224706244608","","","https://twitter.com/BrustersRaleigh/status/1024698224706244608",""
"pennys_icecream","2018-07-28-09:34",0,1,"If you could fill these cones with any flavor, what flavor would you fill them with? -- We pick... -Black Raspberry Oreo - Nutella - Olivia's Coffee - Vanilla - Salted caramel! https://ift.tt/2NSfxiQ pic.twitter.com/8AiCqtrGVt","","","","1023200106370289664","","","https://twitter.com/pennys_icecream/status/1023200106370289664","https://pbs.twimg.com/media/DjMjEwmWsAAhU3G.jpg"
"sarahhAguilar","2018-07-23-19:14",0,1,"Gunther’s flavor of the month is black raspberry Oreo what a dream","","","","1021534053453901824","","","https://twitter.com/sarahhAguilar/status/1021534053453901824","https://abs.twimg.com/emoji/v2/72x72/1f62d.png"
"BrustersMOT","2018-07-23-17:18",0,0,"Middletown : Monday's freshly made flavors Almond Divinity Black Raspberry Cherry Vanilla Chocolate Peanut Butter Buckeye Peach Peanut Butter Puddles Peppermint Oreo Sea Salt Caramel with Toffee","","","","1021504857608478722","","","https://twitter.com/BrustersMOT/status/1021504857608478722",""
"brustersetters","2018-07-23-12:04",0,0,"# BrustersFavs: Black Raspberry Chunk,Blue Pop Ice,Chocolate,Chocolate Peanut Butter Buckeye,Coffee,Coffee Oreo,Cookie Craze","","","# BrustersFavs","1021425803769335808","","","https://twitter.com/brustersetters/status/1021425803769335808",""
"Gilligans_IC","2018-07-23-08:56",1,0,"@ KROCKCNY Cookie Jam, a new flavor requested by our friends at KROCK, available at @ NYGilligans! Black raspberry ice cream with Oreo chunks and strawberry jam, this tangy treat takes our classic Black Raspberry up a notch. pic.twitter.com/WYWbOlcrIK","","@ KROCKCNY @ NYGilligans","","1021378500211675137","","","https://twitter.com/Gilligans_IC/status/1021378500211675137","https://pbs.twimg.com/media/DiyqP5bX4AA1-jM.jpg"
"NYGilligans","2018-07-23-08:51",5,17,"@ KROCKCNY Cookie Jam, a new flavor requested by our friend @ krockjosh now available!! Black raspberry ice cream with Oreo chunks and strawberry jam, this tangy treat takes our classic Black Raspberry up a notch. pic.twitter.com/4lmDSoiHlc","","@ KROCKCNY @ krockjosh","","1021377315064942593","","","https://twitter.com/NYGilligans/status/1021377315064942593","https://pbs.twimg.com/media/DiypNLzXcAIJzc0.jpg"
"brustersetters","2018-07-18-08:32",0,0,"# BrustersFavs: Black Raspberry,Chocolate,Chocolate Oreo,Chocolate Pecan,Cookie Craze,Cotton Candy Explosion,Double Chocolate Chunk","","","# BrustersFavs","1019560496826060805","","","https://twitter.com/brustersetters/status/1019560496826060805",""
"krockjosh","2018-07-17-11:18",2,17,"'Dingleberry Cookie Jam' is now a reality! My ice cream creation of black raspberry ice cream, Oreo cookie chunks & strawberry jam will be available at @ Gilligans_IC next week! pic.twitter.com/T0cj4xE6Jg","","@ Gilligans_IC","","1019239956328435714","","","https://twitter.com/krockjosh/status/1019239956328435714","https://abs.twimg.com/emoji/v2/72x72/1f366.png"
"me_hivan","2018-07-16-01:37",0,1,"So if you didn’t know, Black Raspberry Oreo is the flavor of the month at Gunther’s. Yea... go get that fast my friends","","","","1018731332690587648","","","https://twitter.com/me_hivan/status/1018731332690587648",""
"PuckMasterFlex","2018-07-13-15:15",0,0,"agree with all of this, but you have to try black raspberry with oreos","","","","1017849958274347008","1017609831681847296","keithlaw","https://twitter.com/PuckMasterFlex/status/1017849958274347008",""
"Big_Boyums","2018-07-13-08:59",0,2,"A place near my home ha Phantomberry - Black Raspberry ice cream with oreo and fudge swirls. It is objectively the best ice cream flavor.","","","","1017755356045422593","1017609831681847296","keithlaw pghsportsdad","https://twitter.com/Big_Boyums/status/1017755356045422593",""
"keithlaw","2018-07-12-23:24",0,17,"you mean black raspberry WITH OREOS","","","","1017610670630735873","1017609831681847296","pghsportsdad","https://twitter.com/keithlaw/status/1017610670630735873",""
"erinebal29","2018-07-10-00:14",0,0,"Black Raspberry and Oreo cookie frappes. Sometimes it's too hot to cook!","","","","1016536045423349766","1016532616621842432","kelis","https://twitter.com/erinebal29/status/1016536045423349766","https://abs.twimg.com/emoji/v2/72x72/1f495.png"
"JamesKaniarz","2018-07-08-20:16",0,0,"@ Oreo please please please make some variation of a black raspberry Oreo.. please... I’d buy all of them.","","@ Oreo","","1016113854718402560","","","https://twitter.com/JamesKaniarz/status/1016113854718402560",""
"sunset_sweets","2018-07-08-18:53",0,0,"Black Raspberry Oreo this flavor is top 5 all time! Try it for yourself # icecream # gunthers # oreo https://ift.tt/2m0UOxa pic.twitter.com/Ah6DqVG5Po","","","# icecream # gunthers # oreo","1016093000320024576","","","https://twitter.com/sunset_sweets/status/1016093000320024576","https://abs.twimg.com/emoji/v2/72x72/1f366.png"
"BRENNANBIGCHILL","2018-07-08-12:57",0,0,"New Arrivals: Jack O ' ( pumpkin with Oreo), Cotton Candy, Birthday Surprise, Black Raspberry, Butter Pecan, O' Fudge, Bear Paws, Mom's Cookie Dough, Peanut Butter, Chocolate Marshmallow and Cookies & Cream!","","","","1016003395373682692","","","https://twitter.com/BRENNANBIGCHILL/status/1016003395373682692",""
"brustersetters","2018-07-07-10:36",0,0,"# BrustersFavs: Black Raspberry,Black Raspberry Chunk,Butter Brickle,Chocolate,Cookie Craze,Espresso Yourself,Oreo,Strawberry,Vanilla","","","# BrustersFavs","1015605528133849088","","","https://twitter.com/brustersetters/status/1015605528133849088",""
"Brusters_HBurg","2018-07-06-17:30",0,0,"# BrustersFavs: Black Raspberry,Chocolate Raspberry Truffle,Coffee Oreo,Cookie Craze,Espresso Yourself,Mint Chocolate Chip,Oreo,Pistachio","","","# BrustersFavs","1015347288565219331","","","https://twitter.com/Brusters_HBurg/status/1015347288565219331",""
"brustersetters","2018-07-05-12:11",0,0,"# BrustersFavs: Black Raspberry,Cherry Ice,Chocolate,Chocolate Peanut Butter Buckeye,Coffee,Coffee Oreo,Cookie Craze,Espresso Yourself","","","# BrustersFavs","1014904621045821441","","","https://twitter.com/brustersetters/status/1014904621045821441",""
"K_low33","2018-07-05-01:07",0,0,"Black raspberry ice cream with Oreos","","","","1014737508754747394","","","https://twitter.com/K_low33/status/1014737508754747394","https://abs.twimg.com/emoji/v2/72x72/1f924.png"
"rawksongs","2018-07-03-23:22",0,0,"|| 11 Desserts in 10 Days || Day 6, Dessert 6, Bruster’s Ice Cream - Black Raspberry & Triple Chocolate Oreo: 8/10 Made a quick stop at Brusters on the way to… https://www.instagram.com/p/Bky2NKzgeq_4z9RDgn2RlYF95MIWSu2t-khA7c0/?utm_source=ig_twitter_share&igshid=shxor97ssjmc …","","","","1014348624698806273","","","https://twitter.com/rawksongs/status/1014348624698806273",""
"KaitLouiseWalsh","2018-07-01-21:03",0,12,"QUESTION... @ JulianneLimaTV clearly got the 'cool' assignment today. She went to my FAVORITE ice cream place: Somerset Creamery. SO the loaded question tonight is: What's your fav flavor? Mine is black raspberry chip froyo! If it must be actual ice cream, coffee oreo.","","@ JulianneLimaTV","","1013588831159939072","","","https://twitter.com/KaitLouiseWalsh/status/1013588831159939072",""
"delady49","2018-07-01-16:20",0,0,"For the brave folks willing to come out in this nutty heat, here’s your ice cream availability Vanilla Bean Strawberry Chocolate Toasted Coconut Black Raspberry Oreo Cookie Dough Midnight Espresso Choc PB... https://www.facebook.com/124527530897457/posts/2175880152428841/ …","","","","1013517597109817344","","","https://twitter.com/delady49/status/1013517597109817344",""
"StefanieDoveRDN","2018-07-01-14:48",0,1,"Did you know July is # nationalicecreammonth? The great ice cream debate is always real. What is your favorite flavor? Mine foolproof is always vanilla, but LOVE black raspberry from @ KlinesDairyBar and my mom makes killer homemade @ Oreo ice cream! # undeniablydairy # rdchatpic.twitter.com/oF9ZdPbR0A","","@ KlinesDairyBar @ Oreo","# nationalicecreammonth # undeniablydairy # rdchatpic","1013494496221417474","","","https://twitter.com/StefanieDoveRDN/status/1013494496221417474","https://pbs.twimg.com/media/DhCn3iOW0AE633X.jpg"
"Brusters_HBurg","2018-06-30-19:06",0,0,"# BrustersFavs: Banana Chocolate Chip,Black Raspberry,Butter Pecan,Chocolate,Chocolate Chip Cookie Dough,Chocolate Oreo","","","# BrustersFavs","1013197200531259393","","","https://twitter.com/Brusters_HBurg/status/1013197200531259393",""
"MerwinAlexandra","2018-06-29-23:32",0,0,"Just had the most amazing ice cream to start my weekend off right black raspberry w/ oreo!! # summertime # weekendtime @Martel's Ice Cream https://www.instagram.com/p/BkokOHZj3H4fso5TekoImM7GutVyEmOnPR1rNI0/?utm_source=ig_twitter_share&igshid=1aons7jcg2ynu …","","","# summertime # weekendtime","1012901697897758720","","","https://twitter.com/MerwinAlexandra/status/1012901697897758720",""
"brustersetters","2018-06-26-13:08",0,0,"# BrustersFavs: Black Raspberry,Black Raspberry Chunk,Caramel Cashew,Chocolate,Chocolate Cake Batter,Chocolate Oreo","","","# BrustersFavs","1011657425471049729","","","https://twitter.com/brustersetters/status/1011657425471049729",""
"Brusters_HBurg","2018-06-25-16:27",0,0,"# BrustersFavs: Almond Chocolate Coconut,Banana,Black Raspberry,Butter Pecan Yogurt,Chocolate Oreo,Strawberry,Vanilla","","","# BrustersFavs","1011345116085223424","","","https://twitter.com/Brusters_HBurg/status/1011345116085223424",""
"Brusters_HBurg","2018-06-22-15:53",0,0,"# BrustersFavs: Black Raspberry,Chocolate,Oreo,Peach,Peach Melba,Strawberry,Triple Chocolate Oreo,Vanilla","","","# BrustersFavs","1010249384330752000","","","https://twitter.com/Brusters_HBurg/status/1010249384330752000",""
"sarahhx47","2018-06-18-22:00",0,1,"Black raspberry Oreo ice cream is by far the best ice cream flavor pls tell me otherwise","","","","1008892194533662725","","","https://twitter.com/sarahhx47/status/1008892194533662725",""
