username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"clt92","2018-07-03-14:36",1,2,"Hi, @ TheDemocrats, @ SenSchumer, @ NancyPelosi. Can you please publicly defend @ RepMaxineWaters from these attacks? Your silence on the matter isn’t acceptable. (And your scolding her about # civility wasn’t either.)https://twitter.com/Amy_Siskind/status/1014161294021267461 …","","@ TheDemocrats @ SenSchumer @ NancyPelosi @ RepMaxineWaters","# civility","1014216409985871873","","","https://twitter.com/clt92/status/1014216409985871873",""
"RoseDandylion","2018-06-28-22:16",0,0,"and Nancy Pelosi isn't going to lift a finger to stop it, she has been supporting pro-life Democrats and scolding woman for not supporting pro-life candidates. The Democrats have been giving away ground on Roe v Wade for ages.","","","","1012520120806199297","1012357668504301568","DBAnderson1 stop_somewhere","https://twitter.com/RoseDandylion/status/1012520120806199297",""
"WomanVote","2018-06-27-16:00",8,8,"Trump supporters find there is no # Trump care, learn # Veterans are setting themselves on fire to protest lack of # VA services & @ NancyPelosi & @ SenSchumer are scolding us on # Civility. ' # Women should be punished for having an abortion.'~Trump # Garland # Democrats @ DNC # Kennedy","","@ NancyPelosi @ SenSchumer @ DNC","# Trump # Veterans # VA # Civility # Women # Garland # Democrats # Kennedy","1012063064072470528","1012055468359995393","amy_oosterhouse RedTRaccoon","https://twitter.com/WomanVote/status/1012063064072470528",""
"revgvc","2018-06-26-23:01",0,0,"@ NancyPelosi Please stop scolding Democrats. We don’t need traditional, old school Dems who don’t realize Business as Usual will not cut it anymore. We need a major correction in November and in 2020. If you and Chuck don’t get it, get out!","","@ NancyPelosi","","1011806616277192704","","","https://twitter.com/revgvc/status/1011806616277192704",""
"amy_wirth","2018-06-25-23:10",0,0,"White Democrats ( @ NancyPelosi and @ SenSchumer) need to sit down and stop scolding @ RepMaxineWaters","","@ NancyPelosi @ SenSchumer @ RepMaxineWaters","","1011446670188400640","","","https://twitter.com/amy_wirth/status/1011446670188400640",""
"ghoulygabz","2018-06-25-21:12",0,2,"nancy pelosi scolding her base as if they’re schoolyard bullies rather than the moral and righteous activists that they are is predictable but unacceptable. can’t wait for Old Way democrats to gtfo # whatoppositionpartyhttps://twitter.com/nancypelosi/status/1011264189850161152 …","","","# whatoppositionpartyhttps","1011416910402064387","","","https://twitter.com/ghoulygabz/status/1011416910402064387",""
"stellaaaa","2018-06-25-17:04",4,14,"Dear Democrats: no one, but no one will remember your scold from the other side and choose to vote for you. But we will remember your civility scolding at a time when we were fighting to save lives and our democracy. @ NancyPelosi @ SenSchumer","","@ NancyPelosi @ SenSchumer","","1011354513544892416","","","https://twitter.com/stellaaaa/status/1011354513544892416","https://pbs.twimg.com/profile_images/1015474664682868736/1t6wH04h_normal.jpg"
"bizzyunderscore","2018-06-04-00:52",0,3,"I spend at least 6 hours a day scolding 'progressives' who dare demand change instead of nuzzling in Nancy Pelosi's taint like I do. High five buddy!!!","","","","1003499743874465792","1003444959905746944","Way2gosassy MagpieIma","https://twitter.com/bizzyunderscore/status/1003499743874465792",""
"DarthCell","2018-05-24-11:23",0,0,"Is it okay to be a member of MS13? Those attacking Trump for calling them animals seem to have a problem in your bad analysis here. Or do you selectively apply moral scolding based on ideology?","","","","999672221550481408","998270203715817475","Tessa4401 john_sipher","https://twitter.com/DarthCell/status/999672221550481408",""
"Spicoli1981","2018-03-20-20:46",0,0,"I don't hear any of these # Democrats @ SenSchumer @ NancyPelosi et el - scolding @ EricHolder or @ BarackObama - They MADE SURE GUNS GOT INTO THE HANDS OF MEXICAN CRIMINALS! # Tucker # TuckerCarlsonTonight # FastAndFurious # BrianTerry","","@ SenSchumer @ NancyPelosi @ EricHolder @ BarackObama","# Democrats # Tucker # TuckerCarlsonTonight # FastAndFurious # BrianTerry","976258680520888321","","","https://twitter.com/Spicoli1981/status/976258680520888321",""
