username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"WiccanCop","2018-07-16-17:44",0,1,"mine too! the classic, '20s era favorite (Hemingway drank it!!) that i always order is a 'Rancid Betty'- gin, heavy cream, rennet, and an egg white, garnished with an oxidized slice of green apple","","","","1018974625303326720","1018604596082733056","AndrewisAndrew","https://twitter.com/WiccanCop/status/1018974625303326720",""
"mikaelapsycho","2018-07-15-11:20",0,0,"Betty white im her 20s hahaha","","","","1018515604410548224","1018512292273537024","julyuuun","https://twitter.com/mikaelapsycho/status/1018515604410548224",""
"MsAlice1234","2018-07-09-09:53",0,1,"Betty White on the cover of Life Magazine in her 20s. pic.twitter.com/CBARu4j4Ov","","","","1016319333289451520","","","https://twitter.com/MsAlice1234/status/1016319333289451520","https://pbs.twimg.com/media/DhqxC5OV4AALvJf.jpg"
"tristen_protz","2018-07-08-17:41",0,3,"You ever see Betty White in her 20s? Yeah didn’t think so. Stop what you’re doing and Google that shit. You’re welcome!","","","","1016074796294078465","","","https://twitter.com/tristen_protz/status/1016074796294078465",""
"Shannon091171","2018-07-06-01:42",0,0,"Well crap, one of the few tomes I didn’t double check... Betty White was a beautiful brunette in her 20s. Why do people do that? https://www.google.com/search?client=safari&channel=iphone_bm&source=hp&ei=wQA_W5SPGomF0wLek7igBQ&q=betty+white+in+her+20s&oq=betty+white+in+her+20s&gs_l=mobile-gws-wiz-hp.3...2237.9073..9522...1....212.3046.0j21j1......0....1.......5..0j46j35i39j46i39j0i67j46i67j0i131i20i264j46i131j0i131j0i20i264j0i20i263i264.meFOPE8cze0#imgrc=eKH9j6GgVQdwiM …:","","","","1015108774024175616","","","https://twitter.com/Shannon091171/status/1015108774024175616",""
"amandaReckonwi2","2018-06-29-16:24",0,0,"Image: 25+ Best Betty White in 20S Memes | Betty White in Her 20S Picture ... https://goo.gl/images/uQUXhz","","","","1012793981132918784","","","https://twitter.com/amandaReckonwi2/status/1012793981132918784",""
"spnbarnes","2018-06-24-14:10",0,0,"@ BettyMWhite In her 20s though! What a beauty!!! pic.twitter.com/fJRQirSkt6","","@ BettyMWhite","","1010948270749900800","","","https://twitter.com/spnbarnes/status/1010948270749900800","https://pbs.twimg.com/media/DgecEtzWsAIw_lk.jpg"
"SometimeMJM1","2018-03-11-03:01",0,0,"Wow.. Betty White in her 20s https://twitter.com/historylvrsclub/status/972726825632845826 …","","","","972729306093780992","","","https://twitter.com/SometimeMJM1/status/972729306093780992","https://pbs.twimg.com/media/DX_R1sqWkAAUY8Q.jpg"
"joey_smashed","2018-03-09-16:51",0,0,"Betty white was a complete gem in her 20s wow","","","","972228284175081472","","","https://twitter.com/joey_smashed/status/972228284175081472",""
"bussywise_","2018-02-21-22:26",0,0,"Helen Kane, a white woman who began her career in the 20s-30s, who most people attribute to having been the real the inspiration for Betty Boop, ACTUALLY had went to quite a few performances by Ms. Jones and stole aspects of her act and signature “baby” hair looks to further","","","","966514442145075200","966513798826938368","","https://twitter.com/bussywise_/status/966514442145075200","https://pbs.twimg.com/profile_images/1024329955281391617/Ko1D53qp_normal.jpg"
"ericrussell1969","2018-02-05-15:42",0,0,"It's funny seeing girls say they are old when they are only in their 20s 30s and. 40s that isn't old. Lol. Look at Betty white now she's old. !","","","","960614620682706945","","","https://twitter.com/ericrussell1969/status/960614620682706945",""
"suchabigboy","2018-01-17-11:49",0,4,"@ h3h3productions so Jake Paul is making headlines for some unimportant birthday in his 20s but betty white is like 6000 today and way cooler","","@ h3h3productions","","953670748773781505","953669986266042369","ABC","https://twitter.com/suchabigboy/status/953670748773781505",""
"onfunzone","2017-12-13-23:25",0,0,"Betty White In Her 20s https://goo.gl/fb/F2UC9s","","","","941162120003104768","","","https://twitter.com/onfunzone/status/941162120003104768",""
"therealVigna","2017-10-07-09:29",0,8,"PSA: strongly advising women to STOP dying your hair grey! No mid 20s man wants to date a 20s yr old women looking like Betty White !","","","","916656769996337152","","","https://twitter.com/therealVigna/status/916656769996337152",""
"cameronjct","2017-08-11-18:42",0,0,"Betty White in her 20s pic.twitter.com/60wkVT6PIc","","","","896139739077656578","","","https://twitter.com/cameronjct/status/896139739077656578","https://abs.twimg.com/emoji/v2/72x72/1f440.png"
"GroovyHistory","2017-06-23-14:01",0,0,"Betty White in her 20s (1940-1950) She was born in 1922. You may know her from 'The Golden Girls' pic.twitter.com/KszET6bnye","","","","878311981425467392","","","https://twitter.com/GroovyHistory/status/878311981425467392","https://pbs.twimg.com/media/DDBkFthXsAAnQ3B.jpg"
"LetipCamelback","2017-06-22-10:38",0,0,"Betty White Photographs Shared On Social Media Showing Her In Her 20s Is Actually Betty Brosmer http://dlvr.it/PPGH50 pic.twitter.com/eyDxxzcC0s","","","","877898622305681408","","","https://twitter.com/LetipCamelback/status/877898622305681408","https://pbs.twimg.com/media/DC7sJGlW0AA5uRr.jpg"
"Legacyy18","2017-06-20-17:39",0,0,"Damn if that picture of betty white i just saw is true, then she was fire in her 20s","","","","877279695104028672","","","https://twitter.com/Legacyy18/status/877279695104028672",""
"ywebsolutions","2017-06-19-08:03",0,0,"Betty White Photographs Shared On Social Media Showing Her In Her 20s Is Actually Betty Brosmer via B2Community http://j.mp/2rsmsEq","","","","876772543037923334","","","https://twitter.com/ywebsolutions/status/876772543037923334",""
"mackZ98","2017-06-18-22:58",0,2,"Betty white was a full blown smoke show in her 20s damn","","","","876635217188057089","","","https://twitter.com/mackZ98/status/876635217188057089",""
"inboundmaster","2017-06-18-16:11",0,0,"Betty White Photographs Shared On Social Media Showing Her In Her 20s Is Actually Betty Brosmer http://dlvr.it/PNGj8s pic.twitter.com/YvfNetpn4L","","","","876532860378726401","","","https://twitter.com/inboundmaster/status/876532860378726401","https://pbs.twimg.com/media/DCoR_YSVoAAtbxq.jpg"
"Uhlonzo","2017-06-18-15:40",1,0,"Betty white was bad af in her 20s","","","","876525155530440704","","","https://twitter.com/Uhlonzo/status/876525155530440704",""
"theitstrategist","2017-06-18-09:20",0,0,"Betty White Photographs Shared On Social Media Showing Her In Her 20s Is Actually Betty Brosmer http://dlvr.it/PNCDPq pic.twitter.com/KALuDSExyL","","","","876429349758435329","","","https://twitter.com/theitstrategist/status/876429349758435329","https://pbs.twimg.com/media/DCmz2KQUIAEpkHp.jpg"
"_silvino_","2017-06-18-07:08",0,0,"# mkt:Betty White Photographs Shared On Social Media Showing Her In Her 20s Is Actually Betty Brosmer http://bit.ly/2soFv3K","","","# mkt","876396234092793856","","","https://twitter.com/_silvino_/status/876396234092793856",""
