username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"NoGunsInSchool_","2018-08-01-03:05",0,0,"FACT CHECK: Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally? http://459.io/xrpiMjWi","","","","1024551608624050176","","","https://twitter.com/NoGunsInSchool_/status/1024551608624050176",""
"GunSafetyGuru","2018-07-30-04:24",0,0,"FACT CHECK: Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally? http://n1s.me /xrpiMjWi","","","","1023846837076283392","","","https://twitter.com/GunSafetyGuru/status/1023846837076283392",""
"STop3_3BLock","2018-07-28-12:35",0,0,"FACT CHECK: Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally? http://bki.me/xrpiMjWi","","","","1023245596516397056","","","https://twitter.com/STop3_3BLock/status/1023245596516397056",""
"BooksNotGuns02","2018-07-26-17:53",0,0,"FACT CHECK: Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally? http://f89.me/xrpiMjWi","","","","1022600787925639169","","","https://twitter.com/BooksNotGuns02/status/1022600787925639169",""
"BooksNotGuns02","2018-07-24-23:04",0,0,"FACT CHECK: Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally? http://f89.me/xrpiMjWi","","","","1021954225578893312","","","https://twitter.com/BooksNotGuns02/status/1021954225578893312",""
"GunNews_","2018-07-24-21:49",0,0,"FACT CHECK: Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally? http://nv9.me/xrpiMjWi","","","","1021935474590588928","","","https://twitter.com/GunNews_/status/1021935474590588928",""
"NoGunsInSchool_","2018-07-23-05:34",0,0,"FACT CHECK: Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally? http://459.io/xrpiMjWi","","","","1021327622301679616","","","https://twitter.com/NoGunsInSchool_/status/1021327622301679616",""
"GunsKillPeople2","2018-07-18-11:32",0,0,"FACT CHECK: Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally? http://nv9.me/xrpiMjWi","","","","1019605798706667521","","","https://twitter.com/GunsKillPeople2/status/1019605798706667521",""
"GunSafetyFacts","2018-07-16-17:44",0,0,"FACT CHECK: Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally? http://n1s.me /xrpiMjWi","","","","1018974805574463488","","","https://twitter.com/GunSafetyFacts/status/1018974805574463488",""
"SafeSchoolZone_","2018-07-16-02:30",0,0,"FACT CHECK: Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally? http://xih.me/xrpiMjWi","","","","1018744630614089728","","","https://twitter.com/SafeSchoolZone_/status/1018744630614089728",""
"AmericanNewsHQ_","2018-07-14-12:30",0,0,"FACT CHECK: Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally? http://1gk.io/xrpiMjWi","","","","1018170902662516736","","","https://twitter.com/AmericanNewsHQ_/status/1018170902662516736",""
"Stop_N_Watch","2018-07-13-05:31",0,0,"FACT CHECK: Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally? http://nb2.co/xrpiMjWi","","","","1017702995436474369","","","https://twitter.com/Stop_N_Watch/status/1017702995436474369",""
"GunNews_","2018-07-09-21:23",0,0,"FACT CHECK: Does an Image Depict the Texas Church Shooter at a Bernie Sanders Rally? http://nv9.me/xrpiMjWi","","","","1016493026095529984","","","https://twitter.com/GunNews_/status/1016493026095529984",""
