username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"nxtstop1","2016-09-18-15:17",0,1,"Of additional note the Olympic athletic covering outfit warn by the volleyball player -Iran?","","","","777587412658561024","777582400515616768","elfriesen Telegraph","https://twitter.com/nxtstop1/status/777587412658561024",""
"fieldofplay","2016-08-16-10:55",1,0,"The players of Cuba performing a block against Iran at the # Rio2016. http://www.fieldofplay.eu/2016/08/14/the-players-of-cuba-performing-a-block-against-iran-at-the-rio-2016/1874/ … # Olympics # volleyball pic.twitter.com/Ld56mBSb9u","","","# Rio2016 # Olympics # volleyball","765562616831963138","","","https://twitter.com/fieldofplay/status/765562616831963138","https://pbs.twimg.com/media/Cp_TH1YWgAEoGS0.jpg"
"livewire_tv","2016-08-13-21:53",0,0,"# LiveWireTV Iran volleyball players overpower Egypt 3-0 in Rio Olympic Games: Iran’s national volleyb... https://binged.it/2aKBMYL # SLAPTV","","","# LiveWireTV # SLAPTV","764641094181134336","","","https://twitter.com/livewire_tv/status/764641094181134336",""
"khorasan_en","2016-08-13-18:54",1,1,"# Iran # volleyball players overpower # Egypt 3-0 in # Rio2016 Olympic Games http://khorasannews-en.com/en/doc/news/5035/iran-volleyball-players-overpower-egypt-3-0-in-rio-olympic-games …pic.twitter.com/8IpUAxmg2J","","","# Iran # volleyball # Egypt # Rio2016","764596025709457408","","","https://twitter.com/khorasan_en/status/764596025709457408","https://pbs.twimg.com/media/CpxkA0mWgAArrX1.jpg"
"newsparsi","2016-08-13-15:18",0,0,"Iran volleyball players overpower Egypt 3-0 in Rio Olympic Games http://dlvr.it/M1wZVb","","","","764541694071087104","","","https://twitter.com/newsparsi/status/764541694071087104",""
"follownewsnow1","2016-08-13-13:08",0,0,"# Iran # Tehran # Deal Iran volleyball players overpower Egypt 3-0 in Rio Olympic Games","","","# Iran # Tehran # Deal","764509001304252417","","","https://twitter.com/follownewsnow1/status/764509001304252417",""
"follownewsnow","2016-08-13-13:08",0,0,"# Iran # Tehran Iran volleyball players overpower Egypt 3-0 in Rio Olympic Games @ FollowNewsNow","","@ FollowNewsNow","# Iran # Tehran","764509001132322816","","","https://twitter.com/follownewsnow/status/764509001132322816",""
"irandilemma","2016-08-13-11:43",0,1,"Iran volleyball players overpower Egypt 3-0 in Rio Olympic Games http://ift.tt/2bfaUN5","","","","764487497711837185","","","https://twitter.com/irandilemma/status/764487497711837185",""
"Egypt_travels","2016-08-13-11:21",0,0,"Iran volleyball players overpower Egypt 3-0 in Rio Olympic Games - Press TV http://dlvr.it/M1sdTs","","","","764481958919278592","","","https://twitter.com/Egypt_travels/status/764481958919278592",""
"hamed_m80","2016-08-12-01:20",0,0,"FALSE: Iran Blurs Photograph Showing Olympics Volleyball Player http://flip.it/BHoKU","","","","763968303287062528","","","https://twitter.com/hamed_m80/status/763968303287062528",""
"rationality_age","2016-08-11-07:17",0,0,"Iran Blurs Photograph Showing Olympics Volleyball Player # volleyball https://dragplus.com/post/id/37290399 …","","","# volleyball","763695727449169921","","","https://twitter.com/rationality_age/status/763695727449169921",""
"IranPlaza","2016-08-11-00:42",0,0,"Iran Blurs Photograph Showing Olympics Volleyball Player : http://snopes.com - http://snopes.com http://dlvr.it/M0tPrL","","","","763596335685640197","","","https://twitter.com/IranPlaza/status/763596335685640197",""
"IranSituation","2016-08-10-23:35",1,0,"Iran Blurs Photograph Showing Olympics Volleyball Player : http://snopes.com - http://snopes.com http://dlvr.it/M0sVWD","","","","763579496515579905","","","https://twitter.com/IranSituation/status/763579496515579905",""
"GulfRegionworld","2016-08-10-23:35",0,0,"Iran Blurs Photograph Showing Olympics Volleyball Player : http://snopes.com - http://snopes.com http://dlvr.it/M0sVP4","","","","763579487858458624","","","https://twitter.com/GulfRegionworld/status/763579487858458624",""
"MiddleEastView","2016-08-10-23:29",0,0,"Iran Blurs Photograph Showing Olympics Volleyball Player : http://snopes.com - http://snopes.com http://dlvr.it/M0sQFC","","","","763577970707398656","","","https://twitter.com/MiddleEastView/status/763577970707398656",""
"Volleyballshare","2016-08-10-22:26",0,0,"Iran Blurs Photograph Showing Olympics Volleyball Player : http://snopes.com - http://snopes.com http://dlvr.it/M0rfKH","","","","763562112492769280","","","https://twitter.com/Volleyballshare/status/763562112492769280",""
"Iranliveonline","2016-08-10-22:12",0,0,"Iran Blurs Photograph Showing Olympics Volleyball Player : http://snopes.com http://dlvr.it/M0rRXF","","","","763558587595567104","","","https://twitter.com/Iranliveonline/status/763558587595567104",""
"irandilemma","2016-08-10-22:11",0,0,"Iran Blurs Photograph Showing Olympics Volleyball Player : http://snopes.com http://ift.tt/2bhWBw1","","","","763558419571830784","","","https://twitter.com/irandilemma/status/763558419571830784",""
"WomenWorldNews1","2016-08-10-22:08",0,0,"# IranWomen # Iran Iran Blurs Photograph Showing Olympics Volleyball Player : s... http://bit.ly/2bhUUhO # WomenInIran # World","","","# IranWomen # Iran # WomenInIran # World","763557705797689347","","","https://twitter.com/WomenWorldNews1/status/763557705797689347",""
"VolleyballShow","2016-08-10-22:02",0,0,"Iran Blurs Photograph Showing Olympics Volleyball Player : http://snopes.com - http://snopes.com http://dlvr.it/M0rK3R","","","","763556077128396800","","","https://twitter.com/VolleyballShow/status/763556077128396800",""
"Volleyballwatch","2016-08-10-22:02",0,1,"Iran Blurs Photograph Showing Olympics Volleyball Player : http://snopes.com - http://snopes.com http://dlvr.it/M0rK5s","","","","763556075320643584","","","https://twitter.com/Volleyballwatch/status/763556075320643584",""
