username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"amtgpt2008","2018-07-29-03:45",0,0,"Congress @ INCIndia does not want a Muslim woman or man to be a natural Bharatiya citizen who will: - Celebrate Bharat's success - Sing and respect the national anthem - Support Bharat on Kashmir Congress and LeftLiberal # LeLi will hate anyone who loves Bharat.","","@ INCIndia","# LeLi","1023474689434365952","1023252350683832322","giniromet","https://twitter.com/amtgpt2008/status/1023474689434365952",""
"Earth_Expanded","2018-06-29-10:55",0,0,"Why do some Football players take a knee during The National Anthem Colin CRAPPERNICKI decided to date a radical MUSLIM woman...he started to hate AMERICA So he SAT DOWN during The Nation Anthem the 2ND TIME he did this..his teammate said HEY THAT IS DISRESPECTFUL..take a knee","","","","1012711196565299200","","","https://twitter.com/Earth_Expanded/status/1012711196565299200",""
"Earth_Expanded","2018-06-29-10:50",0,0,"Why do some Football players take a knee during The National Anthem Colin CRAPPERNICKI decided to date a radical MUSLIM woman...he started to hate AMERICA So he SAT DOWN during The Nation Anthem the 2nd time he did this...his teammate said HEY THAT IS DIRESPECTFUL..take a knee","","","","1012709991373942790","","","https://twitter.com/Earth_Expanded/status/1012709991373942790",""
"LHarasiuk","2018-05-30-05:42",0,2,"Roseanne supporters are really lost in this conversation. Nice to have a selective memory but it doesn't serve you well. She didn't just make a racist comment. She insulted the National Anthem and holocaust survivors. Calling a woman a Muslim ape was icing on the cake.","","","","1001760704767102976","","","https://twitter.com/LHarasiuk/status/1001760704767102976",""
"_ryanide_","2018-05-29-13:05",0,3,"“Blackish” episode about kneeling during the National Anthem: shit canned. Racist sitcom star says Black woman looks like a Muslim ape: crickets. https://thinkprogress.org/roseanne-barr-terrible-tweets-racist-abc-stays-silent-0bfe7cdc7996/ …","","","","1001509738352328704","","","https://twitter.com/_ryanide_/status/1001509738352328704",""
"Sabki_dhulai","2018-05-12-16:34",0,0,"Went to watch movie yesterday, during national anthem a muslim lady was talking to someone right then her lil daughter pulled her hand and asked her to stand still. Then that woman sais sorry to her. Was a really sweet moment. How a children teach good practices to parents.","","","","995401934847729664","","","https://twitter.com/Sabki_dhulai/status/995401934847729664",""
"archer64","2018-05-08-11:30",0,0,"Wait, Roseanne removing muslim bias lol please this is the same woman who purposely disrespected the National Anthem, I have been a Republican my whole life and I am a Veteran when she did that she not only disrespected our flag but many veterans who fought and died for it SMFH","","","","993875671549177856","993872529142923266","CarolHLN HLNTV","https://twitter.com/archer64/status/993875671549177856",""
"colorfuljacob","2018-04-01-17:27",0,4,"if muslims aren’t allowed to pray in peace without white people freaking out then why is this woman somehow entitled to obnoxiously singing the national anthem? https://twitter.com/thehill/status/920290847299637248 …","","","","980557373906542592","","","https://twitter.com/colorfuljacob/status/980557373906542592","https://abs.twimg.com/emoji/v2/72x72/1f928.png"
"StephH_AZ","2017-11-06-09:57",0,1,"Constitution. Unless, of course, ur a POC kneeling during national anthem or member of press trying to report on POTUS or a woman or Muslim","","","","927550474806484992","927545124866760704","StephH_AZ AZ_Indivisible","https://twitter.com/StephH_AZ/status/927550474806484992",""
"irasocol","2017-11-02-23:35",0,0,"Auriemma wouldn't give a Muslim woman a break re the National Anthem, but he's fine with Pitino. What a jerk # UConn http://www.espn.com/espnw/voices/article/21265437/geno-auriemma-no-reason-give-rick-pitino-benefit-doubt … via @ ESPN","","@ ESPN","# UConn","926291706240258052","","","https://twitter.com/irasocol/status/926291706240258052",""
