username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"objkshn","2018-08-01-01:48",39,244,"Seriously? That's your take? No, Sanders RENTED A PRIVATE JET, HE (OR AN ASSIGNEE) SELECTED THE MENU TO SERVE ON THE WAY TO SEE THE POPE, AND BROUGHT HIS ENTIRE FAMILY. $1 MILLION DOLLAR TRIP on DONOR CONTRIBUTIONS. Block the fool who thinks this is okay.","","","","1024532259678740480","1024476073898270720","carnitastaco tomwatson","https://twitter.com/objkshn/status/1024532259678740480",""
"monacommish","2018-03-27-06:42",2,9,"ah! Thanks for the clarification, looked it up FACT CHECK: Bernie Sanders' Lavish Private Jet Menu? https://www.snopes.com/fact-check/sanders-private-jet-menu/#.Wrof5lRSRZ8.twitter …","","","","978583019475886081","976682260006080517","VABVOX dfsparks","https://twitter.com/monacommish/status/978583019475886081",""
"SailingCarol","2017-06-09-22:07",0,0,"Lavi$h Menu from Bernie Sanders ROME Holiday Weekend on Private Jet. How many $27 Campaign donations paid for this Extravagant Trip?? pic.twitter.com/2TvAutIWdg","","","","873360944675598337","849157118611660800","BLUpfront whattheplucked","https://twitter.com/SailingCarol/status/873360944675598337","https://pbs.twimg.com/media/DB7NJPSV0AEY0g1.jpg"
"SailingCarol","2017-05-21-08:52",0,0,"Bernie Sanders took Private Jet in 2016 4 weekend trip 2 Rome. Bernie,Jane, her grown kids. Here is Menu! Did campaign F$nds pay this trip? pic.twitter.com/fg64a2GKZV","","","","866275421628887041","866205029342076928","BigGrin94 PuestoLoco","https://twitter.com/SailingCarol/status/866275421628887041","https://pbs.twimg.com/media/DAWg5tMWAAAjlrB.jpg"
"SailingCarol","2017-05-09-13:23",0,1,"Actual Menu on Private Jet Rental by BERNIE SANDERS to Rome, Italy. Did Sanders use Campaign Donations to pay for this LAVISH trip to Rome? pic.twitter.com/DFhtwfcOU7","","","","861995125697806336","","","https://twitter.com/SailingCarol/status/861995125697806336","https://pbs.twimg.com/media/C_Zr_ucXUAA8IA-.jpg"
"toenee4_tony","2016-06-11-01:14",0,0,"Bernie Sanders' Lavish Private Jet Menu? http://www.snopes.com/sanders-private-jet-menu/ …","","","","741498792654962689","","","https://twitter.com/toenee4_tony/status/741498792654962689",""
"teeljamesglenn","2016-06-06-00:26",0,0,"Bernie Sanders' Lavish Private Jet Menu? http://fb.me/545qqyByI","","","","739674686997561352","","","https://twitter.com/teeljamesglenn/status/739674686997561352",""
"Thor_2000","2016-06-05-12:38",0,0,"Bernie Sanders' Lavish Private Jet Menu? http://www.snopes.com/sanders-private-jet-menu/ …","","","","739496544605491200","","","https://twitter.com/Thor_2000/status/739496544605491200",""
"acfrahs","2016-06-01-23:08",0,0,"Bernie Sanders' Lavish Private Jet Menu? http://fb.me/1aofWzQUh","","","","738205698954276864","","","https://twitter.com/acfrahs/status/738205698954276864",""
"rationality_age","2016-06-01-14:26",0,0,"Bernie Sanders&#039; Lavish Private Jet Menu? # excess http://dragplus.com/post/id/35873947 …","","","# excess","738074151164993536","","","https://twitter.com/rationality_age/status/738074151164993536",""
