username,date,retweets,favorites,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"vivekwith00","2017-06-19-21:31",1,0,"Sergeant Gregory Hayes needs our support folks. This is one courageous man. Share this as many times as possible. # SaveBraveGregoryHayespic.twitter.com/EirLgRssyN","","","# SaveBraveGregoryHayespic","876975709339570177","","","https://twitter.com/vivekwith00/status/876975709339570177","https://pbs.twimg.com/media/DCukugQUAAA8feK.jpg"
"rationality_age","2016-05-03-14:20",0,0,"Sergeant Gregory Hayes # hayes http://dragplus.com/post/id/34997548 …","","","# hayes","727563406077759488","","","https://twitter.com/rationality_age/status/727563406077759488",""
"IngridItt4","2016-04-20-12:20",0,0,"@Art05hr3d US sergeant, Gregory Hayes, acted as a Father.","","","","722822230585905152","","","https://twitter.com/IngridItt4/status/722822230585905152",""
"GreatVocalMajor","2016-04-19-22:52",0,0,"Sergeant Gregory Hayes http://greatvocalmajority.com/sergeant-gregory-hayes/ …pic.twitter.com/UAFngSbwNB","","","","722618843911196672","","","https://twitter.com/GreatVocalMajor/status/722618843911196672","https://pbs.twimg.com/media/CgdCAkMUAAAeZ5K.jpg"
"Raggmuffx3","2016-04-19-22:52",0,0,"Sergeant Gregory Hayes http://www.snopes.com/sergeant-gregory-hayes/ …","","","","722618835581296640","","","https://twitter.com/Raggmuffx3/status/722618835581296640",""
"JonUPS_","2016-04-19-18:07",0,0,"Sergeant Gregory Hayes http://www.snopes.com/sergeant-gregory-hayes/ …","","","","722547126576791554","","","https://twitter.com/JonUPS_/status/722547126576791554",""
"TOPTVseriesUS","2016-04-19-17:56",0,0,"Sergeant Gregory Hayes http://sh.st/IzpY3","","","","722544512355016704","","","https://twitter.com/TOPTVseriesUS/status/722544512355016704",""
"jordanvalliere","2016-04-19-14:52",0,0,"Sergeant Gregory Hayes: A meme claimed Sgt. Gregory Hayes beat two Syrian refugees to death for raping h... http://bit.ly/1rgdutH (17+)","","","","722498189035573248","","","https://twitter.com/jordanvalliere/status/722498189035573248",""
"Nunyabidnid","2016-04-19-14:52",0,0,"Sergeant Gregory Hayes: A meme claimed Sgt. Gregory Hayes beat two Syrian refugees to death for raping his dau... http://bit.ly/1SRnL5b","","","","722498187047534592","","","https://twitter.com/Nunyabidnid/status/722498187047534592",""
"rd_rmd1","2016-04-19-14:52",0,0,"Sergeant Gregory Hayes: A meme claimed Sgt. Gregory Hayes beat two Syrian refugees to death for raping his dau... http://bit.ly/1rgdutH","","","","722498184996519936","","","https://twitter.com/rd_rmd1/status/722498184996519936",""
"tedlw","2016-04-19-14:52",0,0,"Sergeant Gregory Hayes: A meme claimed Sgt. Gregory Hayes beat two Syrian refugees to death for... http://bit.ly/1SRnJdP # factorfiction","","","# factorfiction","722498182265962497","","","https://twitter.com/tedlw/status/722498182265962497",""
"headlinepost","2016-04-19-14:52",0,0,"Snopes- Sergeant Gregory Hayes http://bit.ly/23XfXa9","","","","722498177627066368","","","https://twitter.com/headlinepost/status/722498177627066368",""
"SkepNet","2016-04-19-14:52",0,0,"Snopes: Sergeant Gregory Hayes: A meme claimed Sgt. Gregory Hayes beat two Syrian refugees to death for raping... http://bit.ly/1SRnJdP","","","","722498172505825280","","","https://twitter.com/SkepNet/status/722498172505825280",""
"Immigration24x7","2016-04-19-14:24",0,0,"Sergeant Gregory Hayes - http://snopes.com http://dlvr.it/L5hj08","","","","722490980822200320","","","https://twitter.com/Immigration24x7/status/722490980822200320",""
"vinnysgreen","2016-04-19-14:00",0,0,"Sergeant Gregory Hayes http://www.snopes.com/sergeant-gregory-hayes/?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=vinnysgreen …pic.twitter.com/YNRyRguDf2","","","","722484935261446145","","","https://twitter.com/vinnysgreen/status/722484935261446145","https://pbs.twimg.com/media/CgbIOHOUEAER1kH.jpg"
