content,username,replyto,permalink,time
"Video shows Trump ringing in the new year with convicted felon Joseph ""Joey No Socks"" Cinque ,http://,cnn.it/2i7Mzfi, ,http://,snpy.tv/2iGrxrx, ",AC360,,https://twitter.com/AC360/status/816478440253718528,1483498604
"Funny how Trumpsters have to deflect,,back to Obama or Clinton,,,why not just address the issue at hand",CarollingRS,AC360,https://twitter.com/CarollingRS/status/816480239014604805,1483499033
"Becuase ""I am rubber you are glue"" is much more in keeping with the toddler-elect.",PattyOLimerick,"CarollingRS,AC360",https://twitter.com/PattyOLimerick/status/816482084143308801,1483499473
do you know for what & why some of these pple in the US were incarcerated? Your argument is bogus. Check your facts.,Roashe100,"scolderscholar,AC360",https://twitter.com/Roashe100/status/816485274419167233,1483500233
it doesn't matter American Ppl careless about facts n GOP only want a piece of the same cake they are belong to the same basket,diane11692,"AC360,CNN",https://twitter.com/diane11692/status/816487099289501696,1483500668
this piece of cake cost $800 on the night.,Ianmcpherson22,"diane11692,AC360,CNN",https://twitter.com/Ianmcpherson22/status/816489245841956869,1483501180
So what. Hillary is a felon--the world just doesn't know it yet. Obama became a president with a false birth certificate- need more?,clamkinman,AC360,https://twitter.com/clamkinman/status/816480833259175936,1483499174
"he also knows Nicki ""Big knees, Benny ""No balls"" and Mickey Mouse",jeff_lmeano,"AC360,CNN",https://twitter.com/jeff_lmeano/status/816480760848912384,1483499157
How about Hussein Obama's relationship with domestic terrorist weatherman Bill Ayers?,BenKTallmadge,AC360,https://twitter.com/BenKTallmadge/status/816484483155128321,1483500044
"but I thought Trump,was better than Obama, now you're saying the same is okay.",Ianmcpherson22,"BenKTallmadge,AC360",https://twitter.com/Ianmcpherson22/status/816489654593683456,1483501277
I meant Anderson Cooper has double standard.,BenKTallmadge,"Ianmcpherson22,AC360",https://twitter.com/BenKTallmadge/status/816490687143112704,1483501524
"So, my point still stand.",Ianmcpherson22,"BenKTallmadge,AC360",https://twitter.com/Ianmcpherson22/status/816490971844251648,1483501592
Receiving stolen goods is considered a crime. But how does one know a painting is stolen? Is there a public registry for paintings?,httprover,AC360,https://twitter.com/httprover/status/816546874085650432,1483514920
How does someone check a painting they find at a swap meet?,httprover,"httprover,AC360",https://twitter.com/httprover/status/816547301594275840,1483515022
Are there mechanisms for the transfer of a title to a painting? Could proof of ownership be the issue in this case?,httprover,"httprover,AC360",https://twitter.com/httprover/status/816548056703217664,1483515202
And the associated problem with public records of ownership.,httprover,"httprover,AC360",https://twitter.com/httprover/status/816548549181607937,1483515319
"A property owner has rights under the 5th Amendment. ,http://,en.wikipedia.org/wiki/Fifth_Ame,ndment_to_the_United_States_Constitution, ,…",httprover,"httprover,AC360",https://twitter.com/httprover/status/816550129100406784,1483515696
"#,fakenews",imogengough,AC360,https://twitter.com/imogengough/status/816479767956439040,1483498920
how so?,Ianmcpherson22,"imogengough,AC360",https://twitter.com/Ianmcpherson22/status/816489765151342593,1483501304
"Sorry,  being facetious.  Who were the DNC creepers partying with? ,#,MSM, is alarmingly selective on reporting...",imogengough,"Ianmcpherson22,AC360",https://twitter.com/imogengough/status/816580786480705536,1483523005
Remember when GOP went nuts over Obama's so-called ties to weather underground & Rev Wright?  DJT & mobsters=no biggie! Hypocrites!,Allie6251,AC360,https://twitter.com/Allie6251/status/816480774744576000,1483499160
"Wow, like Obama's real dealings w/ Tony Rezko.... oh no, U didn't care.",Bullright,AC360,https://twitter.com/Bullright/status/816479490150899713,1483498854
Joey No Socks celebrating with Donny No Brains.,ShakespearesLaw,"AC360,CNN",https://twitter.com/ShakespearesLaw/status/816492271701028865,1483501901
"Well ya know...Birds of a feather, flock together!",croner2110,"AC360,CNN",https://twitter.com/croner2110/status/816479339751632896,1483498818
"Trumps friends are ALL criminals, just review his cabinet choices,Never believe ANYTHING he says. Always doubt his motives. He lies!",suzanneavila35,AC360,https://twitter.com/suzanneavila35/status/816709339515715584,1483553654
People were ranting and raving at DTs mob ties yet were dismissed... need more proof?,Megreg916,AC360,https://twitter.com/Megreg916/status/816486758552510464,1483500587
"from one crook to another crook ,#,heisnotmypresident, ,#,resist",Juleslxs,"AC360,CNN",https://twitter.com/Juleslxs/status/816484451311988736,1483500037
and this is acceptable?,ThatsKola,"AC360,CNN",https://twitter.com/ThatsKola/status/816482104280305669,1483499477
"bumber! Thought this is 2017 new year. Hey, Obama even hung out with domestic terrorists. Where was CNN?",Andy52490025,"AC360,CNN",https://twitter.com/Andy52490025/status/816480600026742784,1483499119
Did he pay his dues to society? That's like if he wanted to invited Martha Stewart to something.People don't deserve a second chance?,KimJHView,AC360,https://twitter.com/KimJHView/status/816479907752472576,1483498954
behind every powerful leader is a mafia kingpin. Sinatra was no catholic alter boy either.,NewsyTweeter4u,"AC360,CNN",https://twitter.com/NewsyTweeter4u/status/816479714651021317,1483498908
is that even news. Meh,dendisuhubdy,"AC360,CNN",https://twitter.com/dendisuhubdy/status/816479556030894080,1483498870
Washington is full of criminals. They're called politicians. He will b in good company,roybiggens_nant,"AC360,CNN",https://twitter.com/roybiggens_nant/status/816479448556011522,1483498844
big deal. He stole a painting 30 years ago.,Sausage_House,"AC360,CNN",https://twitter.com/Sausage_House/status/816479008225300480,1483498739
A little late to the party...,uptownmelissa,AC360,https://twitter.com/uptownmelissa/status/816478762829312001,1483498681
of course he is... i'm sure there's a cabinet position waiting for him too,SoonToBeScript,AC360,https://twitter.com/SoonToBeScript/status/816478722807267328,1483498671
thats the new mormal,psychopappy1961,"AC360,CNN",https://twitter.com/psychopappy1961/status/816478633229516800,1483498650
Great.....what pathetic excuse will DT have now?,SuzyJG24Q,"AC360,CNN",https://twitter.com/SuzyJG24Q/status/817662596065083393,1483780928
so that's his bud- just a convicted Felon. WTF? I'm a democrat! Screw this!,sharon_moseley,AC360,https://twitter.com/sharon_moseley/status/817270001291796480,1483687327
and what were you doing Anderson?  Hmmm??,jjoypj8297,"AC360,CNN",https://twitter.com/jjoypj8297/status/817061346701348864,1483637579
Yet media NEVER reported Trump affiliations w/ MOB It goes to show if u're a rich white male Repub you will get away with anything.,toxotis71,AC360,https://twitter.com/toxotis71/status/816876903307034624,1483593605
Like attracts like!,gjruiz66,"AC360,CNN",https://twitter.com/gjruiz66/status/816747175090778112,1483562675
CNN forgot news on - (convicted) Israeli soldier who executed a wounded Palestinian? Fair and balanced; informed decisions by people.,sekfr,AC360,https://twitter.com/sekfr/status/816717099439624192,1483555505
"@,KatCapps, ,@,CNN, If there were any justice, Trump would also be a convict.",thockman64,AC360,https://twitter.com/thockman64/status/816695390380654592,1483550329
"let's make America Criminal Again!
#",alreadygreatMD,"AC360,CNN",https://twitter.com/alreadygreatMD/status/816664713601937408,1483543015
