content,username,replyto,permalink,time
"Feeding the Whales in Alaska,pic.twitter.com/2BMWcqSmZC",l_love_nature,,https://twitter.com/l_love_nature/status/1023065850423599105,1532752881
Is that a Real pic????.....,Worsfold4523,l_love_nature,https://twitter.com/Worsfold4523/status/1023068707965169664,1532753562
"Nope,https://,hoaxeye.com/2016/06/19/wha,les-near-a-small-boat/, ,…",hoaxeye,"Worsfold4523,l_love_nature",https://twitter.com/hoaxeye/status/1023069721057550340,1532753803
Damn I thought I just saw the Coolest pic ever....LOL...Back to Shark week I go...LOL,Worsfold4523,"hoaxeye,l_love_nature",https://twitter.com/Worsfold4523/status/1023071921926103040,1532754328
"How do you feed whales with so small boat?
""An average-sized humpback whale will eat 4,400-5,500 pounds (2000-2500 kg) of plankton, krill and small, schooling fish each day during the feeding season in cold waters (about 120 days). They eat twice a day.""",ute_lias,l_love_nature,https://twitter.com/ute_lias/status/1023134488623239168,1532769245
"You don't, it's fake",jay_bird_x,"ute_lias,l_love_nature",https://twitter.com/jay_bird_x/status/1023140397483274240,1532770654
"I know. It's very bad fake.
They should love nature more and stop making fakes.",ute_lias,"jay_bird_x,l_love_nature",https://twitter.com/ute_lias/status/1023142102027460608,1532771060
I’ve seem this photo countless times and I’m always in awe. Beautiful!,MsKelliCurtis,l_love_nature,https://twitter.com/MsKelliCurtis/status/1023089283307986944,1532758467
*seen,MsKelliCurtis,"MsKelliCurtis,l_love_nature",https://twitter.com/MsKelliCurtis/status/1023090676404240384,1532758800
feeding..,rubisclark2018,"l_love_nature,BrownGJ2",https://twitter.com/rubisclark2018/status/1024145543612784640,1533010299
"鯨たちとボートの距離は？このような写真は
最初で最後、ありがとうごぜーまするだ。。。",CLFe2YPsoU5GkKy,"l_love_nature,hoeeee7",https://twitter.com/CLFe2YPsoU5GkKy/status/1023233125155926016,1532792762
"fake af,pic.twitter.com/mLh2arpqZR",blinkingabyss,l_love_nature,https://twitter.com/blinkingabyss/status/1023070152575705093,1532753906
"-Fake
-So very fake",Capitalics,l_love_nature,https://twitter.com/Capitalics/status/1023209174988189696,1532787052
الله اكبر سبحان الخالق فيما خلق,bashar88808746,l_love_nature,https://twitter.com/bashar88808746/status/1023170662406516737,1532777870
Um. Beautiful and huge.,dmow71,"l_love_nature,mannariver",https://twitter.com/dmow71/status/1023133899566796800,1532769105
