content,username,replyto,permalink,time
"For all of ,@,KellyannePolls,’s cries of sexism yesterday, to call one woman superior over another is quite something !,https://www.,rawstory.com/2018/04/kellya,nne-conway-says-melania-trump-superior-michelle-obama/, ,…",rolandscahill,,https://twitter.com/rolandscahill/status/988544541098684416,1524522359
The Obamas must be eating them up inside.  So jealous and racist! Definitely dog whistle.,sirsingsalot1,"ErikJetmir,rolandscahill,KellyannePolls",https://twitter.com/sirsingsalot1/status/989487247895412736,1524747118
"Because a uneducated Gold digging former professional ""Escort"", who lied about graduating from college, plagiarized a nationally televised speech, and spends and average of 48K a day shopping for clothes is far more superior than a Princeton U/Harvard Law School Graduate, Right?,pic.twitter.com/ElvjK7587t",PeopleTrumped,"rolandscahill,KellyannePolls",https://twitter.com/PeopleTrumped/status/988646268690984960,1524546613
"Right.  And when Kellyanne Conway said ""superior"" did she mean ""superior"" in a ""supremacist"" kind of way?  Or some other benign kind of ""superior"" way?  Hmmm.",Valdensius,"PeopleTrumped,tinyboo49",https://twitter.com/Valdensius/status/988937609610170368,1524616074
"https://,goo.gl/images/GrMP91, ",Valdensius,"PeopleTrumped,tinyboo49",https://twitter.com/Valdensius/status/988940379520163840,1524616734
"After how Michelle badmouthed her husband, she had it coming. Besides, Melania is a quantum leap better than Michelle in every possible way.",RonPolland,"rolandscahill,Trumpbits,KellyannePolls",https://twitter.com/RonPolland/status/988736773722341376,1524568191
"whose husband? kellyanne's or melania's? if you're talking about trump, i think michelle was incredibly restrained and respectful of the office if not the man. 'in every possible way' is a bit over the top isn't it especially as the public has seen so little of melania",Trumpbits,"RonPolland,rolandscahill,KellyannePolls",https://twitter.com/Trumpbits/status/988784987473416192,1524579686
"How ""incredibly restrained"" was Michelle in talking about Trump here?
President and Michelle Obama Lash Out at Donald Trump ,https://,nyti.ms/2w1aKHV, ,

or about women who didn't vote for Hillary?,https://www.,cnn.com/2017/09/27/pol,itics/michelle-obama-women-voters/index.html, ,…",RonPolland,"Trumpbits,rolandscahill,KellyannePolls",https://twitter.com/RonPolland/status/989920667981287426,1524850453
"I said: ""she was very respectful of the office"". There's a big difference speaking negatively about a presidential candidate versus a sitting president. He was not yet president. Secondly, nothing she said was factually incorrect.",Trumpbits,"RonPolland,rolandscahill,KellyannePolls",https://twitter.com/Trumpbits/status/989952384238571521,1524858015
pic.twitter.com/azwBCJ0Vpz,repeat1968,"rolandscahill,KellyannePolls",https://twitter.com/repeat1968/status/988546504464969728,1524522827
You know she's molted twice in the White House bowling alley. Her old skin was screwing up the ball return.,BruceWa00512815,"repeat1968,rolandscahill,KellyannePolls",https://twitter.com/BruceWa00512815/status/988961871075082240,1524621858
Kellyanne is an embarrassment to New Jersey!!!,TheRealBaneGirl,"rolandscahill,KellyannePolls",https://twitter.com/TheRealBaneGirl/status/988545128305487872,1524522499
She’s embarrassing everywhere,KMAKJ11,"TheRealBaneGirl,rolandscahill,KellyannePolls",https://twitter.com/KMAKJ11/status/988545777894117376,1524522654
I used to see her around here. Blechhh,TheRealBaneGirl,"KMAKJ11,rolandscahill,KellyannePolls",https://twitter.com/TheRealBaneGirl/status/988546209672564736,1524522757
Not sure what I’d say to her if I ran into her,KMAKJ11,"TheRealBaneGirl,rolandscahill,KellyannePolls",https://twitter.com/KMAKJ11/status/988546556315033600,1524522839
Yes that’s a hard one. I think the look of disgust on most people’s faces will say it all.,Carolinejane62,"KMAKJ11,TheRealBaneGirl",https://twitter.com/Carolinejane62/status/988570310466154497,1524528503
She doesn't seem to care!?! Her husband's a troll too.,TheRealBaneGirl,"Carolinejane62,KMAKJ11",https://twitter.com/TheRealBaneGirl/status/988570940450762754,1524528653
Who is her husband I want to look him up.,Carisma015,"TheRealBaneGirl,Carolinejane62",https://twitter.com/Carisma015/status/989153191693574144,1524667473
"Them’s fightin’ words!   ,@,rachelnelsonnnn",sueham1408,"rolandscahill,KellyannePolls",https://twitter.com/sueham1408/status/988825547072557056,1524589356
LMFAO MOM YOURE AT WORK,rachelnelsonnnn,"sueham1408,rolandscahill,KellyannePolls",https://twitter.com/rachelnelsonnnn/status/988836431211716608,1524591951
"That is an even bigger joke then Trump's Presidency! No offense to Melania, but Michelle for one has had more time to accomplish stuff as FLOTUS, But Melania's main goal was cyberbullying and can't even admit her husband is a part of the problem not the solution! Secondly......",blazin_errl,"rolandscahill,KellyannePolls",https://twitter.com/blazin_errl/status/988808167806005248,1524585213
"Michelle has worked and raise millions for countless charities all on her own, and just for shots and giggles......Michelle Obama never enable a sexual predator!",blazin_errl,"blazin_errl,rolandscahill,KellyannePolls",https://twitter.com/blazin_errl/status/988808715741507584,1524585343
pic.twitter.com/zfzgMtS5Q8,MarkBlazick,"rolandscahill,gray_jillan,KellyannePolls",https://twitter.com/MarkBlazick/status/988793980576989184,1524581830
pic.twitter.com/YmMBbbH3gK,coffee_minion,"MarkBlazick,dawgfansteve64",https://twitter.com/coffee_minion/status/988797492450902017,1524582667
"For the record, I wouldn't dehumanize a person unless they did it to themselves first.",jess_paton,"jess_paton,rolandscahill,KellyannePolls",https://twitter.com/jess_paton/status/988751894725132288,1524571796
Conway just needs to go away. She also needs to be charged with her multiple violations of the law while working in the WH,MaggieJackson11,"rolandscahill,KellyannePolls",https://twitter.com/MaggieJackson11/status/988742250715865089,1524569497
Yup,MarySenate2018,"MaggieJackson11,rolandscahill,KellyannePolls",https://twitter.com/MarySenate2018/status/988787586272579587,1524580306
Because they are.  ,arabnhorse1,"DavidAllenD_Zyn,rolandscahill,KellyannePolls",https://twitter.com/arabnhorse1/status/988739857978621954,1524568926
